account,amount,location,date,tid,transaction_type
378,38.85,NJ,2017-08-04,22378,pay
379,38.85,NY,2017-08-04,22379,exp
380,10.36,MO,2017-08-04,22380,pay
381,12.95,NJ,2017-08-04,22381,exp
382,12.95,TX,2017-08-04,22382,pay
383,38.85,TX,2017-08-04,22383,exp
384,25.9,AZ,2017-08-04,22384,pay
385,12.95,FL,2017-08-04,22385,exp
386,49.95,NY,2017-08-04,22386,pay
387,12.95,AZ,2017-08-04,22387,exp
388,12.95,FL,2017-08-04,22388,pay
389,38.85,DE,2017-08-04,22389,exp
390,12.95,CA,2017-08-04,22390,pay
391,49.95,NV,2017-08-04,22391,exp
392,12.95,NJ,2017-08-04,22392,pay
393,12.95,TX,2017-08-04,22393,exp
394,38.85,MD,2017-08-04,22394,pay
395,38.85,SD,2017-08-04,22395,exp
396,10.36,MO,2017-08-04,22396,pay
397,12.95,FL,2017-08-04,22397,exp
398,10.36,MO,2017-08-04,22398,pay
399,10.36,MO,2017-08-04,22399,exp
400,25.9,FL,2017-08-04,22400,pay
401,38.85,UT,2017-08-04,22401,exp
402,38.85,IL,2017-08-04,22402,pay
403,10.36,NC,2017-08-04,22403,exp
404,38.85,CA,2017-08-04,22404,pay
405,12.95,MA,2017-08-04,22405,exp
406,12.95,MD,2017-08-04,22406,pay
407,12.95,CA,2017-08-04,22407,exp
408,12.95,CA,2017-08-04,22408,pay
409,12.95,GA,2017-08-04,22409,exp
410,38.85,AL,2017-08-04,22410,pay
411,38.85,CA,2017-08-04,22411,exp
412,12.95,FL,2017-08-04,22412,pay
413,38.85,CA,2017-08-04,22413,exp
414,49.95,CA,2017-08-04,22414,pay
415,49.95,CA,2017-08-04,22415,exp
416,12.95,GA,2017-08-04,22416,pay
417,25.9,MI,2017-08-04,22417,exp
418,12.95,TX,2017-08-04,22418,pay
419,12.95,CA,2017-08-04,22419,exp
420,38.85,VA,2017-08-04,22420,pay
421,38.85,IL,2017-08-04,22421,exp
422,12.95,GA,2017-08-04,22422,pay
423,38.85,MD,2017-08-04,22423,exp
424,12.95,CA,2017-08-04,22424,pay
425,38.85,CA,2017-08-04,22425,exp
426,38.85,IN,2017-08-04,22426,pay
427,12.95,OH,2017-08-04,22427,exp
428,12.95,GA,2017-08-04,22428,pay
429,12.95,VA,2017-08-04,22429,exp
430,38.85,GA,2017-08-04,22430,pay
431,10.36,MA,2017-08-04,22431,exp
432,12.95,DE,2017-08-04,22432,pay
433,38.85,CA,2017-08-04,22433,exp
434,38.85,NY,2017-08-04,22434,pay
435,10.36,MI,2017-08-04,22435,exp
436,10.36,MA,2017-08-04,22436,pay
437,38.85,AZ,2017-08-04,22437,exp
438,12.95,MI,2017-08-04,22438,pay
439,10.36,MI,2017-08-04,22439,exp
440,20.72,MA,2017-08-04,22440,pay
441,12.95,UT,2017-08-04,22441,exp
442,10.36,MA,2017-08-04,22442,pay
443,12.95,VA,2017-08-04,22443,exp
444,10.36,MI,2017-08-04,22444,pay
445,38.85,VA,2017-08-04,22445,exp
446,12.95,AZ,2017-08-04,22446,pay
447,12.95,CA,2017-08-04,22447,exp
448,20.72,CA,2017-08-04,22448,pay
449,25.9,IL,2017-08-04,22449,exp
450,12.95,CA,2017-08-04,22450,pay
451,12.95,NJ,2017-08-04,22451,exp
452,31.08,OR,2017-08-04,22452,pay
453,12.95,CA,2017-08-04,22453,exp
454,38.85,AL,2017-08-04,22454,pay
455,10.36,NY,2017-08-04,22455,exp
456,38.85,CA,2017-08-04,22456,pay
457,12.95,WA,2017-08-04,22457,exp
458,49.95,VA,2017-08-04,22458,pay
459,49.95,VA,2017-08-04,22459,exp
460,12.95,VA,2017-08-04,22460,pay
461,49.95,FL,2017-08-04,22461,exp
462,10.36,OR,2017-08-04,22462,pay
463,38.85,HI,2017-08-04,22463,exp
464,49.95,FL,2017-08-04,22464,pay
465,49.95,TX,2017-08-04,22465,exp
466,38.85,NH,2017-08-04,22466,pay
467,12.95,MD,2017-08-04,22467,exp
468,12.95,CA,2017-08-04,22468,pay
469,49.95,NY,2017-08-04,22469,exp
470,38.85,AZ,2017-08-04,22470,pay
471,49.95,FL,2017-08-04,22471,exp
472,12.95,MD,2017-08-04,22472,pay
473,12.95,VA,2017-08-04,22473,exp
474,12.95,GA,2017-08-04,22474,pay
475,38.85,CA,2017-08-04,22475,exp
476,10.36,NC,2017-08-04,22476,pay
477,38.85,CA,2017-08-04,22477,exp
478,38.85,GA,2017-08-04,22478,pay
479,31.08,FL,2017-08-04,22479,exp
480,38.85,DC,2017-08-04,22480,pay
481,12.95,AL,2017-08-04,22481,exp
482,49.95,WY,2017-08-04,22482,pay
483,10.36,FL,2017-08-04,22483,exp
484,12.95,VA,2017-08-04,22484,pay
485,31.08,IA,2017-08-04,22485,exp
486,12.95,MA,2017-08-04,22486,pay
487,12.95,CA,2017-08-04,22487,exp
488,38.85,NJ,2017-08-04,22488,pay
489,12.95,GA,2017-08-04,22489,exp
490,12.95,CA,2017-08-04,22490,pay
491,38.85,WA,2017-08-04,22491,exp
492,38.85,DE,2017-08-04,22492,pay
493,12.95,NC,2017-08-04,22493,exp
494,10.36,TX,2017-08-04,22494,pay
495,38.85,GA,2017-08-04,22495,exp
496,38.85,CO,2017-08-04,22496,pay
497,10.36,CA,2017-08-04,22497,exp
498,12.95,VA,2017-08-04,22498,pay
499,38.85,AZ,2017-08-04,22499,exp
500,10.36,TX,2017-08-04,22500,pay
501,12.95,VA,2017-08-04,22501,exp
502,38.85,WA,2017-08-04,22502,pay
503,12.95,VA,2017-08-04,22503,exp
504,38.85,NC,2017-08-04,22504,pay
505,10.36,TX,2017-08-04,22505,exp
506,38.85,IL,2017-08-04,22506,pay
507,38.85,WV,2017-08-04,22507,exp
508,38.85,NY,2017-08-04,22508,pay
509,12.95,VA,2017-08-04,22509,exp
510,38.85,WA,2017-08-04,22510,pay
511,10.36,TX,2017-08-04,22511,exp
512,49.95,IL,2017-08-04,22512,pay
513,49.95,IL,2017-08-04,22513,exp
514,38.85,ID,2017-08-04,22514,pay
515,38.85,CA,2017-08-04,22515,exp
516,12.95,WA,2017-08-04,22516,pay
517,12.95,NY,2017-08-04,22517,exp
518,59.4,CA,2017-08-04,22518,pay
519,49.95,VA,2017-08-04,22519,exp
520,38.85,NJ,2017-08-04,22520,pay
521,49.95,MO,2017-08-04,22521,exp
522,38.85,CA,2017-08-04,22522,pay
523,49.95,CA,2017-08-04,22523,exp
524,49.95,VA,2017-08-04,22524,pay
525,10.36,SC,2017-08-04,22525,exp
526,12.95,TX,2017-08-04,22526,pay
527,12.95,AZ,2017-08-04,22527,exp
528,12.95,VA,2017-08-04,22528,pay
529,12.95,IL,2017-08-04,22529,exp
530,12.95,NY,2017-08-04,22530,pay
531,38.85,TX,2017-08-04,22531,exp
532,38.85,CA,2017-08-04,22532,pay
533,12.95,GA,2017-08-04,22533,exp
534,12.95,LA,2017-08-04,22534,pay
535,11.01,PA,2017-08-04,22535,exp
536,12.95,IL,2017-08-04,22536,pay
537,12.95,CA,2017-08-04,22537,exp
538,12.95,NJ,2017-08-04,22538,pay
539,12.95,CA,2017-08-04,22539,exp
540,38.85,CT,2017-08-04,22540,pay
541,12.95,CA,2017-08-04,22541,exp
542,12.95,CA,2017-08-04,22542,pay
543,25.9,VA,2017-08-04,22543,exp
544,38.85,NC,2017-08-04,22544,pay
545,38.85,NJ,2017-08-04,22545,exp
546,25.9,TX,2017-08-04,22546,pay
547,12.95,GA,2017-08-04,22547,exp
548,12.95,MI,2017-08-04,22548,pay
549,12.95,OH,2017-08-04,22549,exp
550,38.85,CA,2017-08-04,22550,pay
551,12.95,TX,2017-08-04,22551,exp
552,38.85,CA,2017-08-04,22552,pay
553,10.36,FL,2017-08-04,22553,exp
554,25.9,CA,2017-08-04,22554,pay
555,38.85,CA,2017-08-04,22555,exp
556,49.95,TX,2017-08-04,22556,pay
557,25.9,TX,2017-08-04,22557,exp
558,49.95,WA,2017-08-04,22558,pay
559,10.36,CA,2017-08-04,22559,exp
560,38.85,NV,2017-08-04,22560,pay
561,11.01,TX,2017-08-04,22561,exp
562,12.95,PA,2017-08-04,22562,pay
563,12.95,CA,2017-08-04,22563,exp
564,12.95,ID,2017-08-04,22564,pay
565,38.85,VA,2017-08-04,22565,exp
566,31.08,CA,2017-08-04,22566,pay
567,12.95,NY,2017-08-04,22567,exp
568,12.95,CA,2017-08-04,22568,pay
569,38.85,CA,2017-08-04,22569,exp
570,38.85,CA,2017-08-04,22570,pay
571,38.85,IL,2017-08-04,22571,exp
572,49.95,NE,2017-08-04,22572,pay
573,38.85,TX,2017-08-04,22573,exp
574,12.95,IL,2017-08-04,22574,pay
575,38.85,VA,2017-08-04,22575,exp
576,12.95,AZ,2017-08-04,22576,pay
577,12.95,AK,2017-08-04,22577,exp
578,49.95,CA,2017-08-04,22578,pay
579,38.85,NV,2017-08-04,22579,exp
580,12.95,CA,2017-08-04,22580,pay
581,12.95,SC,2017-08-04,22581,exp
582,12.95,IL,2017-08-04,22582,pay
583,38.85,LA,2017-08-04,22583,exp
584,12.95,CA,2017-08-04,22584,pay
585,38.85,CO,2017-08-04,22585,exp
586,38.85,DC,2017-08-04,22586,pay
587,12.95,NV,2017-08-04,22587,exp
588,38.85,MO,2017-08-04,22588,pay
589,12.95,MO,2017-08-04,22589,exp
590,12.95,CA,2017-08-04,22590,pay
591,12.95,CO,2017-08-04,22591,exp
592,38.85,CA,2017-08-04,22592,pay
593,12.95,MO,2017-08-04,22593,exp
594,10.36,TX,2017-08-04,22594,pay
595,38.85,LA,2017-08-04,22595,exp
596,38.85,GA,2017-08-04,22596,pay
597,38.85,CA,2017-08-04,22597,exp
598,38.85,AK,2017-08-04,22598,pay
599,12.95,MO,2017-08-04,22599,exp
600,49.95,MN,2017-08-04,22600,pay
601,12.95,IA,2017-08-04,22601,exp
602,12.95,MO,2017-08-04,22602,pay
603,20.72,TX,2017-08-04,22603,exp
604,12.95,GA,2017-08-04,22604,pay
605,12.95,MO,2017-08-04,22605,exp
606,38.85,OH,2017-08-04,22606,pay
607,12.95,MO,2017-08-04,22607,exp
608,12.95,IL,2017-08-04,22608,pay
609,12.95,ND,2017-08-04,22609,exp
610,49.95,WI,2017-08-04,22610,pay
611,12.95,IL,2017-08-04,22611,exp
612,12.95,CO,2017-08-04,22612,pay
613,12.95,MO,2017-08-04,22613,exp
614,12.95,MO,2017-08-04,22614,pay
615,12.95,MO,2017-08-04,22615,exp
616,12.95,LA,2017-08-04,22616,pay
617,38.85,MO,2017-08-04,22617,exp
618,38.85,MO,2017-08-04,22618,pay
619,12.95,LA,2017-08-04,22619,exp
620,12.95,MO,2017-08-04,22620,pay
621,10.36,CA,2017-08-04,22621,exp
622,38.85,CA,2017-08-04,22622,pay
623,12.95,CA,2017-08-04,22623,exp
624,38.85,CA,2017-08-04,22624,pay
625,12.95,CA,2017-08-04,22625,exp
626,38.85,WA,2017-08-04,22626,pay
627,12.95,CA,2017-08-04,22627,exp
628,12.95,WA,2017-08-04,22628,pay
629,38.85,NC,2017-08-04,22629,exp
630,10.36,CA,2017-08-04,22630,pay
631,25.9,IL,2017-08-04,22631,exp
632,10.36,CA,2017-08-04,22632,pay
633,12.95,AZ,2017-08-04,22633,exp
634,12.95,UT,2017-08-04,22634,pay
635,12.95,IL,2017-08-04,22635,exp
636,12.95,NV,2017-08-04,22636,pay
637,12.95,AZ,2017-08-04,22637,exp
638,12.95,IL,2017-08-04,22638,pay
639,12.95,AZ,2017-08-04,22639,exp
640,12.95,MO,2017-08-04,22640,pay
641,38.85,NJ,2017-08-04,22641,exp
642,12.95,AZ,2017-08-04,22642,pay
643,12.95,WA,2017-08-04,22643,exp
644,38.85,CA,2017-08-04,22644,pay
645,38.85,VA,2017-08-04,22645,exp
646,38.85,IN,2017-08-04,22646,pay
647,38.85,OH,2017-08-04,22647,exp
648,12.95,VA,2017-08-04,22648,pay
649,12.95,VA,2017-08-04,22649,exp
650,12.95,IL,2017-08-04,22650,pay
651,10.36,SC,2017-08-04,22651,exp
652,25.9,PA,2017-08-04,22652,pay
653,38.85,AZ,2017-08-04,22653,exp
654,38.85,MS,2017-08-04,22654,pay
655,10.36,SC,2017-08-04,22655,exp
656,12.95,AZ,2017-08-04,22656,pay
657,12.95,VA,2017-08-04,22657,exp
658,12.95,PA,2017-08-04,22658,pay
659,12.95,MO,2017-08-04,22659,exp
660,12.95,IN,2017-08-04,22660,pay
661,12.95,MD,2017-08-04,22661,exp
662,12.95,MS,2017-08-04,22662,pay
663,38.85,OR,2017-08-04,22663,exp
664,12.95,WA,2017-08-04,22664,pay
665,25.9,GA,2017-08-04,22665,exp
666,38.85,WA,2017-08-04,22666,pay
667,38.85,CO,2017-08-04,22667,exp
668,38.85,NJ,2017-08-04,22668,pay
669,38.85,TX,2017-08-04,22669,exp
670,38.85,CT,2017-08-04,22670,pay
671,12.95,CA,2017-08-04,22671,exp
672,25.9,WA,2017-08-04,22672,pay
673,12.95,TX,2017-08-04,22673,exp
674,12.95,CA,2017-08-04,22674,pay
675,12.95,ND,2017-08-04,22675,exp
676,12.95,TX,2017-08-04,22676,pay
677,49.95,NV,2017-08-04,22677,exp
678,12.95,CA,2017-08-04,22678,pay
679,12.95,VA,2017-08-04,22679,exp
680,38.85,CA,2017-08-04,22680,pay
681,12.95,PA,2017-08-04,22681,exp
682,12.95,CA,2017-08-04,22682,pay
683,12.95,WA,2017-08-04,22683,exp
684,25.9,CA,2017-08-04,22684,pay
685,12.95,CA,2017-08-04,22685,exp
686,49.95,AZ,2017-08-04,22686,pay
687,25.9,WA,2017-08-04,22687,exp
688,12.95,CA,2017-08-04,22688,pay
689,12.95,MD,2017-08-04,22689,exp
690,38.85,AZ,2017-08-04,22690,pay
691,12.95,HI,2017-08-04,22691,exp
692,12.95,CA,2017-08-04,22692,pay
693,12.95,CA,2017-08-04,22693,exp
694,38.85,TX,2017-08-04,22694,pay
695,12.95,GA,2017-08-04,22695,exp
696,38.85,AZ,2017-08-04,22696,pay
697,25.9,CA,2017-08-04,22697,exp
698,38.85,CA,2017-08-04,22698,pay
699,38.85,OH,2017-08-04,22699,exp
700,38.85,NY,2017-08-04,22700,pay
701,39.96,AZ,2017-08-04,22701,exp
702,12.95,FL,2017-08-04,22702,pay
703,38.85,AZ,2017-08-04,22703,exp
704,49.95,CA,2017-08-04,22704,pay
705,12.95,NY,2017-08-04,22705,exp
706,11.65,WA,2017-08-04,22706,pay
707,38.85,CA,2017-08-04,22707,exp
708,38.85,MN,2017-08-04,22708,pay
709,12.95,OH,2017-08-04,22709,exp
710,12.95,DC,2017-08-04,22710,pay
711,12.95,CA,2017-08-04,22711,exp
712,12.95,CA,2017-08-04,22712,pay
713,38.85,WV,2017-08-04,22713,exp
714,38.85,NY,2017-08-04,22714,pay
715,38.85,TX,2017-08-04,22715,exp
716,12.95,NY,2017-08-04,22716,pay
717,38.85,CA,2017-08-04,22717,exp
718,25.9,IL,2017-08-04,22718,pay
719,10.36,CA,2017-08-04,22719,exp
720,12.95,CA,2017-08-04,22720,pay
721,25.9,TX,2017-08-04,22721,exp
722,38.85,MO,2017-08-04,22722,pay
723,25.9,GA,2017-08-04,22723,exp
724,38.85,CA,2017-08-04,22724,pay
725,25.9,GA,2017-08-04,22725,exp
726,12.95,MO,2017-08-04,22726,pay
727,12.95,GA,2017-08-04,22727,exp
728,12.95,GA,2017-08-04,22728,pay
729,12.95,VA,2017-08-04,22729,exp
730,12.95,AZ,2017-08-04,22730,pay
731,12.95,CA,2017-08-04,22731,exp
732,12.95,NY,2017-08-04,22732,pay
733,12.95,VA,2017-08-04,22733,exp
734,12.95,CA,2017-08-04,22734,pay
735,10.36,KY,2017-08-04,22735,exp
736,12.95,CA,2017-08-04,22736,pay
737,38.85,TX,2017-08-04,22737,exp
738,38.85,NY,2017-08-04,22738,pay
739,12.95,CA,2017-08-04,22739,exp
740,38.85,CA,2017-08-04,22740,pay
741,38.85,NC,2017-08-04,22741,exp
742,38.85,TX,2017-08-04,22742,pay
743,38.85,CA,2017-08-04,22743,exp
744,12.95,CA,2017-08-04,22744,pay
745,25.9,HI,2017-08-04,22745,exp
746,38.85,IL,2017-08-04,22746,pay
747,12.95,CA,2017-08-04,22747,exp
748,12.95,CA,2017-08-04,22748,pay
749,12.95,CA,2017-08-04,22749,exp
750,12.95,AZ,2017-08-04,22750,pay
751,38.85,TX,2017-08-04,22751,exp
752,38.85,NV,2017-08-04,22752,pay
753,38.85,CA,2017-08-04,22753,exp
754,12.95,CA,2017-08-04,22754,pay
755,12.95,NC,2017-08-04,22755,exp
756,10.36,IN,2017-08-04,22756,pay
757,12.95,TX,2017-08-04,22757,exp
758,12.95,WA,2017-08-04,22758,pay
759,12.95,WA,2017-08-04,22759,exp
760,12.95,AK,2017-08-04,22760,pay
761,10.36,CA,2017-08-04,22761,exp
762,59.4,IL,2017-08-04,22762,pay
763,11.01,AK,2017-08-04,22763,exp
764,12.95,AK,2017-08-04,22764,pay
765,11.01,AK,2017-08-04,22765,exp
766,49.95,FL,2017-08-04,22766,pay
767,38.85,WA,2017-08-04,22767,exp
768,10.36,IL,2017-08-04,22768,pay
769,49.95,CA,2017-08-04,22769,exp
770,38.85,WA,2017-08-04,22770,pay
771,11.01,AK,2017-08-04,22771,exp
772,10.36,IL,2017-08-04,22772,pay
773,38.85,NY,2017-08-04,22773,exp
774,38.85,GA,2017-08-04,22774,pay
775,10.36,IL,2017-08-04,22775,exp
776,12.95,OH,2017-08-04,22776,pay
777,25.9,MA,2017-08-04,22777,exp
778,38.85,IN,2017-08-04,22778,pay
779,34.95,MA,2017-08-04,22779,exp
780,10.36,IL,2017-08-04,22780,pay
781,38.85,FL,2017-08-04,22781,exp
782,12.95,GA,2017-08-04,22782,pay
783,12.95,IN,2017-08-04,22783,exp
784,38.85,MA,2017-08-04,22784,pay
785,12.95,FL,2017-08-04,22785,exp
786,38.85,FL,2017-08-04,22786,pay
787,25.9,IN,2017-08-04,22787,exp
788,38.85,NV,2017-08-04,22788,pay
789,38.85,NY,2017-08-04,22789,exp
790,12.95,FL,2017-08-04,22790,pay
791,49.95,VA,2017-08-04,22791,exp
792,12.95,GA,2017-08-04,22792,pay
793,38.85,FL,2017-08-04,22793,exp
794,49.95,VA,2017-08-04,22794,pay
795,38.85,VA,2017-08-04,22795,exp
796,12.95,NJ,2017-08-04,22796,pay
797,12.95,TX,2017-08-04,22797,exp
798,12.95,PA,2017-08-04,22798,pay
799,31.08,TX,2017-08-04,22799,exp
800,25.9,PA,2017-08-04,22800,pay
801,25.9,OH,2017-08-04,22801,exp
802,49.95,CA,2017-08-04,22802,pay
803,38.85,NJ,2017-08-04,22803,exp
804,20.72,SC,2017-08-04,22804,pay
805,12.95,TX,2017-08-04,22805,exp
806,12.95,IN,2017-08-04,22806,pay
807,12.95,FL,2017-08-04,22807,exp
808,38.85,VA,2017-08-04,22808,pay
809,12.95,NJ,2017-08-04,22809,exp
810,38.85,IN,2017-08-04,22810,pay
811,25.9,CT,2017-08-04,22811,exp
812,12.95,VA,2017-08-04,22812,pay
813,38.85,DE,2017-08-04,22813,exp
814,38.85,NJ,2017-08-04,22814,pay
815,38.85,FL,2017-08-04,22815,exp
816,38.85,PA,2017-08-04,22816,pay
817,38.85,NJ,2017-08-04,22817,exp
818,49.95,FL,2017-08-04,22818,pay
819,12.95,FL,2017-08-04,22819,exp
820,38.85,FL,2017-08-04,22820,pay
821,38.85,MI,2017-08-04,22821,exp
822,38.85,DE,2017-08-04,22822,pay
823,12.95,NJ,2017-08-04,22823,exp
824,12.95,NC,2017-08-04,22824,pay
825,38.85,PA,2017-08-04,22825,exp
826,38.85,PA,2017-08-04,22826,pay
827,38.85,VA,2017-08-04,22827,exp
828,49.95,TX,2017-08-04,22828,pay
829,25.9,PA,2017-08-04,22829,exp
830,12.95,CO,2017-08-04,22830,pay
831,25.9,CA,2017-08-04,22831,exp
832,49.95,WA,2017-08-04,22832,pay
833,25.9,FL,2017-08-04,22833,exp
834,12.95,CO,2017-08-04,22834,pay
835,25.9,IL,2017-08-04,22835,exp
836,25.9,VA,2017-08-04,22836,pay
837,49.95,FL,2017-08-04,22837,exp
838,49.95,IL,2017-08-04,22838,pay
839,20.72,NJ,2017-08-04,22839,exp
840,12.95,GA,2017-08-04,22840,pay
841,11.65,VA,2017-08-04,22841,exp
842,12.95,PA,2017-08-04,22842,pay
843,38.85,NC,2017-08-04,22843,exp
844,25.9,TN,2017-08-04,22844,pay
845,25.9,TX,2017-08-04,22845,exp
846,49.95,WA,2017-08-04,22846,pay
847,20.72,GA,2017-08-04,22847,exp
848,49.95,PA,2017-08-04,22848,pay
849,25.9,AR,2017-08-04,22849,exp
850,25.9,PA,2017-08-04,22850,pay
851,12.95,CO,2017-08-04,22851,exp
852,12.95,IN,2017-08-04,22852,pay
853,12.95,MA,2017-08-04,22853,exp
854,12.95,VT,2017-08-04,22854,pay
855,25.9,MD,2017-08-04,22855,exp
856,25.9,WA,2017-08-04,22856,pay
857,25.9,NJ,2017-08-04,22857,exp
858,25.9,GA,2017-08-04,22858,pay
859,12.95,PA,2017-08-04,22859,exp
860,12.95,SC,2017-08-04,22860,pay
861,12.95,VA,2017-08-04,22861,exp
862,0,LA,2017-08-04,22862,pay
863,49.95,VA,2017-08-04,22863,exp
864,25.9,CT,2017-08-04,22864,pay
865,25.9,MI,2017-08-04,22865,exp
866,25.9,CT,2017-08-04,22866,pay
867,25.9,NC,2017-08-04,22867,exp
868,12.95,VA,2017-08-04,22868,pay
869,25.9,PA,2017-08-04,22869,exp
870,25.9,VA,2017-08-04,22870,pay
871,25.9,NH,2017-08-04,22871,exp
872,12.95,IL,2017-08-04,22872,pay
873,25.9,FL,2017-08-04,22873,exp
874,0,LA,2017-08-04,22874,pay
875,25.9,OR,2017-08-04,22875,exp
876,49.95,IA,2017-08-04,22876,pay
877,49.95,MI,2017-08-04,22877,exp
878,12.95,MD,2017-08-04,22878,pay
879,12.95,MA,2017-08-04,22879,exp
880,25.9,MI,2017-08-04,22880,pay
881,25.9,CA,2017-08-04,22881,exp
882,10.36,MN,2017-08-04,22882,pay
883,0,LA,2017-08-04,22883,exp
884,25.9,CA,2017-08-04,22884,pay
885,10.36,OK,2017-08-04,22885,exp
886,25.9,FL,2017-08-04,22886,pay
887,39.96,NJ,2017-08-04,22887,exp
888,12.95,OH,2017-08-04,22888,pay
889,25.9,NJ,2017-08-04,22889,exp
890,10.36,MI,2017-08-04,22890,pay
891,12.95,VA,2017-08-04,22891,exp
892,25.9,FL,2017-08-04,22892,pay
893,12.95,CA,2017-08-04,22893,exp
894,25.9,WI,2017-08-04,22894,pay
895,12.95,FL,2017-08-04,22895,exp
896,25.9,MI,2017-08-04,22896,pay
897,12.95,IL,2017-08-04,22897,exp
898,49.95,KY,2017-08-04,22898,pay
899,12.95,NY,2017-08-04,22899,exp
900,25.9,MD,2017-08-04,22900,pay
901,20.72,OH,2017-08-04,22901,exp
902,25.9,AZ,2017-08-04,22902,pay
903,25.9,FL,2017-08-04,22903,exp
904,25.9,OH,2017-08-04,22904,pay
905,10.36,MI,2017-08-04,22905,exp
906,25.9,VA,2017-08-04,22906,pay
907,25.9,VA,2017-08-04,22907,exp
908,25.9,CA,2017-08-04,22908,pay
909,12.95,OH,2017-08-04,22909,exp
910,12.95,NY,2017-08-04,22910,pay
911,49.95,CA,2017-08-04,22911,exp
912,12.95,NY,2017-08-04,22912,pay
913,49.95,DE,2017-08-04,22913,exp
914,12.95,NV,2017-08-04,22914,pay
915,31.08,MI,2017-08-04,22915,exp
916,12.95,IL,2017-08-04,22916,pay
917,38.85,OH,2017-08-04,22917,exp
918,38.85,NH,2017-08-04,22918,pay
919,38.85,CA,2017-08-04,22919,exp
920,12.95,NH,2017-08-04,22920,pay
921,49.95,KS,2017-08-04,22921,exp
922,12.95,SC,2017-08-04,22922,pay
923,38.85,NY,2017-08-04,22923,exp
924,11.01,MI,2017-08-04,22924,pay
925,25.9,NY,2017-08-04,22925,exp
926,49.95,NJ,2017-08-04,22926,pay
927,19.95,NC,2017-08-04,22927,exp
928,38.85,CA,2017-08-04,22928,pay
929,38.85,FL,2017-08-04,22929,exp
930,38.85,MI,2017-08-04,22930,pay
931,49.95,WI,2017-08-04,22931,exp
932,10.36,NY,2017-08-04,22932,pay
933,25.9,IL,2017-08-04,22933,exp
934,12.95,MO,2017-08-04,22934,pay
935,38.85,TX,2017-08-04,22935,exp
936,38.85,FL,2017-08-04,22936,pay
937,38.85,GA,2017-08-04,22937,exp
938,38.85,OH,2017-08-04,22938,pay
939,12.95,VA,2017-08-04,22939,exp
940,38.85,IL,2017-08-04,22940,pay
941,10.36,UT,2017-08-04,22941,exp
942,38.85,CO,2017-08-04,22942,pay
943,12.95,TX,2017-08-04,22943,exp
944,12.95,WI,2017-08-04,22944,pay
945,38.85,TX,2017-08-04,22945,exp
946,12.95,VA,2017-08-04,22946,pay
947,38.85,MN,2017-08-04,22947,exp
948,38.85,NY,2017-08-04,22948,pay
949,38.85,ME,2017-08-04,22949,exp
950,12.95,CT,2017-08-04,22950,pay
951,12.95,MO,2017-08-04,22951,exp
952,12.95,FL,2017-08-04,22952,pay
953,12.95,FL,2017-08-04,22953,exp
954,38.85,CA,2017-08-04,22954,pay
955,38.85,OH,2017-08-04,22955,exp
956,38.85,UT,2017-08-04,22956,pay
957,12.95,CO,2017-08-04,22957,exp
958,12.95,MN,2017-08-04,22958,pay
959,38.85,CA,2017-08-04,22959,exp
960,12.95,IL,2017-08-04,22960,pay
961,12.95,FL,2017-08-04,22961,exp
962,49.95,NY,2017-08-04,22962,pay
963,38.85,TX,2017-08-04,22963,exp
964,38.85,CA,2017-08-04,22964,pay
965,38.85,CA,2017-08-04,22965,exp
966,12.95,ID,2017-08-04,22966,pay
967,12.95,FL,2017-08-04,22967,exp
968,49.95,PA,2017-08-04,22968,pay
969,12.95,CA,2017-08-04,22969,exp
970,12.95,NC,2017-08-04,22970,pay
971,12.95,GA,2017-08-04,22971,exp
972,38.85,MD,2017-08-04,22972,pay
973,25.9,TX,2017-08-04,22973,exp
974,12.95,NY,2017-08-04,22974,pay
975,38.85,OH,2017-08-04,22975,exp
976,38.85,TX,2017-08-04,22976,pay
977,12.95,MI,2017-08-04,22977,exp
978,25.9,CA,2017-08-04,22978,pay
979,12.95,VA,2017-08-04,22979,exp
980,20.72,NY,2017-08-04,22980,pay
981,12.95,CA,2017-08-04,22981,exp
982,10.36,CA,2017-08-04,22982,pay
983,49.95,CT,2017-08-04,22983,exp
984,38.85,MN,2017-08-04,22984,pay
985,12.95,MI,2017-08-04,22985,exp
986,38.85,OK,2017-08-04,22986,pay
987,12.95,NY,2017-08-04,22987,exp
988,38.85,GA,2017-08-04,22988,pay
989,38.85,IL,2017-08-04,22989,exp
990,38.85,MD,2017-08-04,22990,pay
991,49.95,MN,2017-08-04,22991,exp
992,12.95,VA,2017-08-04,22992,pay
993,25.9,MA,2017-08-04,22993,exp
994,25.9,MI,2017-08-04,22994,pay
995,38.85,CA,2017-08-04,22995,exp
996,12.95,CA,2017-08-04,22996,pay
997,49.95,MS,2017-08-04,22997,exp
998,10.36,TX,2017-08-04,22998,pay
999,0,LA,2017-08-04,22999,exp
1000,12.95,OR,2017-08-04,23000,pay
1,12.95,IL,2017-08-04,23001,exp
2,49.95,MN,2017-08-04,23002,pay
3,49.95,OH,2017-08-04,23003,exp
4,38.85,FL,2017-08-04,23004,pay
5,12.95,TX,2017-08-04,23005,exp
6,38.85,MN,2017-08-04,23006,pay
7,12.95,NY,2017-08-04,23007,exp
8,0,LA,2017-08-04,23008,pay
9,25.9,CA,2017-08-04,23009,exp
10,38.85,FL,2017-08-04,23010,pay
11,20.72,CA,2017-08-04,23011,exp
