account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
15528,190000,1,2,2,39,478643,36008,0,0
15529,200000,1,1,2,32,822781,47000,0,0
15530,260000,1,1,2,33,194358,12593,0,0
15531,210000,1,1,2,30,388658,563,0,0
15532,240000,1,2,1,38,5016,0,-1,1
15533,140000,1,1,1,39,0,6281,-2,1
15534,200000,1,1,1,34,4508,11000,-2,0
15535,200000,1,2,2,35,75368,2300,0,0
15536,500000,1,1,2,41,2300,5800,-2,0
15537,50000,1,2,1,39,102482,47766,2,1
15538,130000,1,2,2,38,46826,7691,-2,0
15539,230000,1,2,2,31,352133,2651,0,0
15540,260000,1,1,2,34,2116,20576,-1,0
15541,260000,1,2,1,46,647347,1470,0,0
15542,160000,1,2,2,30,2250,9122,-2,0
15543,250000,1,2,1,40,107972,0,0,1
15544,180000,1,1,2,30,0,2250,-2,0
15545,20000,1,1,1,32,49403,11000,0,1
15546,270000,1,1,1,37,319568,10810,0,1
15547,280000,1,1,1,47,9162,1228,-1,0
15548,30000,1,2,2,30,23731,14010,0,0
15549,450000,1,2,2,36,14412,75150,-2,1
15550,360000,1,1,1,33,124305,2794,0,0
15551,20000,1,2,2,36,54900,948,0,0
15552,200000,1,3,2,40,948,37032,-1,1
15553,500000,1,1,1,46,44573,18500,0,0
15554,200000,1,1,1,42,16704,64637,-2,0
15555,450000,1,3,1,39,101888,2070,-1,0
15556,20000,1,2,2,37,1560,1715,-1,1
15557,500000,1,1,1,42,39201,19819,0,0
15558,260000,1,1,2,31,275032,34900,0,0
15559,60000,1,1,1,38,163606,12365,0,1
15560,10000,1,2,1,37,10110,19794,-1,0
15561,240000,1,2,1,34,415842,42000,0,0
15562,480000,1,1,1,43,1074555,12967,0,0
15563,520000,1,1,1,38,321319,1759,0,0
15564,20000,1,2,1,42,58423,2430,0,1
15565,180000,1,1,2,33,5362,700,2,0
15566,290000,1,2,1,43,11843,6000,0,0
15567,50000,1,3,2,40,85407,52000,0,1
15568,500000,1,1,2,39,856728,16000,0,0
15569,100000,1,2,2,40,205791,63659,0,0
15570,300000,1,1,1,39,81504,8000,-1,0
15571,130000,1,1,1,40,199732,6652,2,0
15572,500000,1,1,1,50,4695,2421,-1,0
15573,220000,1,2,1,55,2271,29014,-1,0
15574,260000,1,3,1,63,771332,4332,0,0
15575,50000,1,2,1,51,81812,12062,0,1
15576,110000,1,2,2,55,338603,1787,0,1
15577,350000,1,1,1,49,5846,2852,-2,0
15578,180000,1,2,1,48,3882,15000,-1,0
15579,120000,1,3,2,50,364287,16306,2,0
15580,460000,1,2,1,51,87173,8000,-1,1
15581,250000,1,2,1,52,103598,5535,2,1
15582,50000,1,2,1,58,134162,15127,0,0
15583,350000,1,1,1,56,433237,2419,0,0
15584,20000,1,3,1,52,57423,7230,2,1
15585,290000,1,2,1,49,18676,9210,-2,0
15586,500000,1,1,1,50,236776,32019,2,1
15587,240000,1,1,2,57,485288,20000,0,0
15588,50000,1,2,2,52,32607,13000,-1,0
15589,180000,1,1,1,50,226717,143348,0,0
15590,500000,1,3,1,52,143982,5800,-1,0
15591,110000,1,2,2,51,151670,4600,0,0
15592,500000,1,2,1,53,9856,4100,-1,0
15593,30000,1,2,1,53,89079,53000,0,0
15594,600000,1,1,1,53,1357815,0,0,1
15595,80000,1,1,1,60,50100,5000,0,0
15596,270000,1,1,1,61,17135,3134,0,0
15597,30000,1,3,2,56,88874,900,0,0
15598,20000,2,2,2,22,33565,3505,0,1
15599,20000,2,1,2,23,57016,2084,0,0
15600,90000,1,3,1,56,93997,4329,2,1
15601,160000,1,2,1,59,4329,5179,-1,0
15602,90000,2,2,2,23,186145,1098,0,0
15603,60000,2,2,2,24,1264,13398,2,1
15604,20000,2,3,2,24,20622,1654,-2,0
15605,120000,2,2,2,25,3308,23700,-1,0
15606,20000,2,2,1,27,22903,13150,0,0
15607,130000,2,2,2,28,355027,20000,0,1
15608,90000,2,2,2,27,52663,2249,0,0
15609,430000,2,1,2,27,2234,0,-2,0
15610,360000,2,1,2,27,6080,0,-2,0
15611,10000,2,1,2,22,5210,14420,0,0
15612,210000,2,2,2,25,17762,2842,0,0
15613,120000,2,3,1,30,2842,14100,-2,0
15614,120000,2,2,1,30,365682,20800,0,0
15615,100000,2,1,2,30,218848,18997,2,0
15616,60000,2,2,2,28,35556,16607,0,1
15617,20000,2,1,2,25,22607,0,-1,0
15618,200000,2,2,2,26,0,7194,-2,0
15619,90000,2,3,2,26,21223,25460,0,1
15620,220000,2,1,2,28,39421,0,-1,0
15621,180000,2,2,1,40,-129,8100,0,0
15622,320000,2,1,2,31,177991,680,0,0
15623,280000,2,2,2,29,29103,792,-1,0
15624,130000,2,2,2,30,1584,0,-1,0
15625,280000,2,1,2,30,663,15000,-1,1
15626,50000,2,2,1,30,41124,4549,0,0
15627,200000,2,2,2,33,4549,2350,-2,0
15628,320000,2,1,2,33,2350,21061,-2,0
15629,90000,2,2,1,37,11845,600,2,0
15630,180000,2,2,1,34,600,3300,-2,0
15631,140000,2,2,1,35,107166,1986,0,0
15632,330000,2,1,2,36,81092,1710,0,0
15633,90000,2,2,2,25,1290,6875,-1,1
15634,180000,2,2,2,27,174119,20077,0,0
15635,200000,2,1,1,38,22477,125681,-2,0
15636,270000,2,2,1,38,241734,5386,0,0
15637,60000,2,1,2,23,87581,0,0,0
15638,80000,2,2,2,26,0,56983,-1,0
15639,250000,2,1,2,29,71614,53777,-1,1
15640,270000,2,2,1,32,770450,4464,0,0
15641,170000,2,1,2,40,32610,208085,0,0
15642,250000,2,2,1,36,399131,23242,0,0
15643,360000,2,2,1,38,59959,4000,0,0
15644,310000,2,2,1,34,80305,21897,0,0
15645,200000,2,2,1,39,21707,5000,0,0
15646,130000,2,3,1,42,0,64860,-2,0
15647,310000,2,2,1,49,30635,0,0,0
15648,200000,2,2,2,34,0,20999,-2,0
15649,190000,2,2,1,35,565344,0,0,0
15650,210000,2,2,1,36,0,108840,-2,0
15651,100000,2,2,1,36,14336,10053,-1,0
15652,90000,2,2,1,39,267458,19000,2,0
15653,290000,2,2,2,41,699074,0,0,0
15654,200000,2,2,1,42,0,1891,-1,0
15655,120000,2,1,2,40,36991,1000,-1,0
15656,130000,2,2,1,37,90800,30000,2,1
15657,150000,2,3,1,46,104041,31317,0,0
15658,220000,2,1,1,37,45077,158433,-2,0
15659,200000,2,2,1,37,293764,10614,-1,0
15660,120000,2,3,1,37,10614,544,-2,0
15661,200000,2,2,2,37,-6,7684,-2,0
15662,100000,2,2,1,41,7959,13998,-1,0
15663,130000,2,2,2,43,305307,345,0,0
15664,10000,2,2,2,55,21577,10500,0,1
15665,150000,2,2,1,45,201258,1653,0,0
15666,60000,2,3,1,42,1776,15200,0,0
15667,130000,1,3,2,27,395456,12200,0,0
15668,50000,1,1,2,22,54608,52861,0,0
15669,410000,1,1,2,27,92647,3680,0,0
15670,210000,1,1,2,29,3671,6352,-2,0
15671,140000,1,2,2,30,266281,13000,0,0
15672,80000,1,3,1,31,187794,2100,2,1
15673,30000,1,2,2,31,39566,154730,2,1
15674,200000,1,1,1,32,760,15195,2,0
15675,550000,1,1,2,31,8284,5889,-2,0
15676,80000,1,2,2,24,52709,5800,-1,1
15677,50000,1,1,2,25,148638,2800,0,0
15678,30000,1,1,2,26,66887,1100,0,0
15679,100000,1,1,2,26,11311,1453,0,0
15680,70000,1,1,2,27,1453,175811,-2,0
15681,220000,1,1,2,32,67620,12872,-1,0
15682,30000,1,2,2,25,20967,25620,2,1
15683,250000,1,2,2,28,26118,2500,-2,0
15684,20000,1,3,2,28,44557,6000,0,0
15685,210000,1,2,2,29,98894,0,0,0
15686,360000,1,1,2,29,0,5800,-2,0
15687,170000,1,2,2,29,98521,1600,0,0
15688,10000,1,2,2,29,20343,24000,-1,0
15689,280000,1,2,2,30,447065,900,0,1
15690,30000,1,2,2,22,5837,3000,0,1
15691,20000,1,2,2,24,46607,1750,0,0
15692,10000,1,1,2,26,29982,1320,0,1
15693,80000,1,2,2,26,190,16892,-1,0
15694,360000,1,1,2,29,514743,4600,0,0
15695,250000,1,1,2,31,1810,8262,-1,0
15696,170000,1,2,2,33,8262,0,-1,0
15697,80000,1,1,2,33,188821,1947,0,1
15698,130000,1,2,1,33,28178,182318,0,0
15699,260000,1,2,2,34,361391,3000,0,0
15700,20000,1,2,1,31,58073,4290,2,0
15701,400000,1,1,1,32,0,5022,0,1
15702,220000,1,1,1,33,8923,15000,-1,0
15703,180000,1,3,2,27,408688,1750,0,0
15704,10000,1,2,2,29,29001,50589,0,0
15705,500000,1,3,2,53,67255,6000,-1,0
15706,50000,1,2,2,35,65254,4540,0,0
15707,180000,1,2,1,36,2740,5238,-2,0
15708,370000,1,2,1,39,5238,13519,2,0
15709,360000,1,1,1,37,229705,6500,0,0
15710,230000,1,2,1,41,104729,496,0,0
15711,270000,1,1,1,45,809,13513,-1,0
15712,150000,1,1,1,35,19374,0,-2,0
15713,170000,1,2,1,37,0,12956,-2,0
15714,10000,1,2,1,41,12956,29175,-2,0
15715,210000,1,1,1,47,37008,302609,-1,0
15716,270000,1,1,1,39,242141,5000,-2,0
15717,50000,1,2,2,44,27437,23296,0,0
15718,250000,1,2,1,34,30072,2468,-1,0
15719,50000,1,1,2,35,54746,9700,0,1
15720,280000,1,2,1,35,283052,1243,0,0
15721,210000,1,2,1,35,1243,0,-2,0
15722,360000,1,1,1,45,0,6933,-2,0
15723,250000,1,2,1,44,446012,0,0,0
15724,170000,1,5,1,40,111983,16300,0,0
15725,140000,1,2,2,38,420923,2096,2,0
15726,30000,2,2,2,21,76840,3098,0,0
15727,20000,2,2,1,22,53638,44264,0,1
15728,50000,2,2,2,22,90260,3000,0,0
15729,50000,2,1,2,21,39201,4500,0,0
15730,60000,2,2,2,22,105206,948,0,1
15731,170000,1,1,1,51,948,5131,-1,0
15732,220000,1,1,1,42,57245,0,-1,0
15733,50000,2,2,1,30,0,2000,0,0
15734,20000,2,2,2,23,21231,2180,0,0
15735,20000,2,2,1,38,12405,9400,0,0
15736,50000,2,2,2,30,56488,12327,0,1
15737,160000,2,1,1,27,426081,49538,0,0
15738,400000,2,2,2,27,29706,11855,0,0
15739,140000,2,2,2,27,376262,3025,0,0
15740,80000,2,1,2,27,9274,17000,-1,0
15741,140000,2,2,2,27,393868,5277,2,0
15742,340000,2,1,1,27,2518,6500,-1,0
15743,70000,2,2,2,26,148596,3051,0,0
15744,130000,2,1,2,26,9057,31305,-1,0
15745,30000,2,3,2,22,99533,1873,0,1
15746,90000,2,2,2,23,78031,2646,0,0
15747,30000,2,2,1,23,48179,5247,0,0
15748,100000,2,2,2,22,273594,1479,0,0
15749,20000,2,2,1,23,52879,2990,0,0
15750,30000,2,1,2,24,2895,7500,-1,0
15751,90000,2,1,2,23,204445,2024,0,0
15752,20000,2,1,2,23,58510,30187,0,1
15753,30000,2,2,2,22,60136,6000,2,0
15754,80000,2,1,2,22,120102,29649,0,0
15755,200000,2,3,2,25,22159,7023,0,0
15756,60000,2,3,2,23,105484,3158,0,0
15757,60000,2,2,2,22,136796,0,0,0
15758,80000,2,2,1,22,152452,1900,2,1
15759,20000,2,1,3,22,34500,20835,0,1
15760,130000,2,2,2,22,45078,4600,2,0
15761,20000,2,2,2,22,40468,47207,2,1
15762,50000,2,1,2,23,55558,30914,-1,0
15763,60000,2,2,1,23,67356,11000,0,1
15764,100000,2,2,2,23,289777,3874,2,0
15765,70000,2,3,2,24,28098,1502,0,0
15766,30000,2,3,2,22,51720,1515,2,1
15767,10000,2,1,2,22,21051,1300,2,0
15768,10000,2,2,2,23,26723,5093,0,0
15769,50000,2,3,2,23,101364,0,0,1
15770,30000,2,2,2,24,0,4000,-2,0
15771,30000,2,2,2,24,81628,9089,0,1
15772,100000,2,3,2,24,181221,2417,0,0
15773,30000,2,3,2,24,91899,7500,0,1
15774,90000,2,2,2,24,159167,6500,0,0
15775,140000,2,2,2,24,161350,0,2,1
15776,50000,2,2,1,24,0,26992,-2,0
15777,70000,2,2,2,24,2254,0,0,0
15778,10000,2,2,2,25,19974,2459,2,1
15779,20000,2,2,2,24,39996,129,2,1
15780,100000,2,2,2,44,7508,13211,-1,0
15781,130000,2,1,2,27,286495,17869,0,0
15782,130000,2,2,2,24,31926,4900,0,0
15783,80000,2,2,2,23,158248,2000,0,0
15784,50000,2,2,2,23,55172,4583,0,0
15785,50000,2,1,2,23,136688,11105,0,1
15786,150000,2,2,1,24,13021,6200,-1,0
15787,50000,2,2,3,24,20903,7600,0,0
15788,70000,2,2,2,26,258255,4704,0,0
15789,30000,2,2,1,26,88323,25000,2,1
15790,390000,2,1,2,25,97940,2834,0,0
15791,80000,2,2,2,25,102017,9100,0,0
15792,70000,2,1,2,26,151519,4200,0,0
15793,30000,2,2,2,23,45516,3000,2,1
15794,60000,2,2,2,23,63026,2318,0,0
15795,20000,2,3,1,24,46636,2400,0,0
15796,70000,2,2,2,25,91794,20510,0,1
15797,200000,2,2,2,25,537752,3000,0,0
15798,50000,2,2,2,23,102381,2178,0,0
15799,50000,2,2,1,27,76210,2100,0,0
15800,20000,2,2,2,23,53454,4200,0,0
15801,50000,2,1,2,23,109462,15181,0,0
15802,90000,2,2,2,24,38325,14500,0,0
15803,100000,2,2,2,24,276055,8800,0,0
15804,70000,2,2,2,24,202656,0,0,0
15805,90000,2,2,2,24,33434,4083,0,0
15806,30000,2,3,1,23,85082,7363,0,0
15807,100000,2,1,2,27,191399,25490,0,0
15808,280000,2,2,2,25,473729,8500,0,0
15809,100000,2,2,2,28,226237,10000,2,0
15810,140000,2,2,1,28,121438,1921,0,0
15811,10000,2,1,2,27,28677,1196,2,1
15812,50000,2,2,1,28,36497,7186,0,0
15813,120000,2,1,2,28,5123,1702,-2,0
15814,20000,2,2,1,27,6940,540,0,1
15815,30000,2,2,1,27,1560,0,-1,0
15816,130000,2,2,2,26,0,8131,-2,0
15817,150000,2,1,2,27,7406,20000,-2,0
15818,180000,2,2,1,27,378639,3615,0,0
15819,400000,2,2,2,26,137392,0,0,0
15820,300000,2,1,2,27,876,3557,-1,0
15821,30000,2,1,2,27,81258,3368,0,0
15822,130000,2,1,2,27,1378,3371,-2,0
15823,20000,2,3,1,26,58066,33194,2,1
15824,50000,2,2,1,27,79181,0,0,0
15825,80000,2,2,2,27,7849,258,2,0
15826,20000,2,2,2,26,32244,4566,0,0
15827,50000,2,2,2,27,131210,9350,2,1
15828,80000,2,2,2,26,239136,25302,0,0
15829,340000,2,1,2,26,26712,26734,-1,0
15830,30000,2,2,1,27,74681,1690,0,0
15831,120000,2,2,2,27,20805,0,0,0
15832,50000,2,1,2,27,0,3000,-2,1
15833,50000,2,2,2,27,60682,0,0,0
15834,500000,2,1,2,28,20000,0,0,0
15835,360000,2,2,2,27,0,1017,-2,1
15836,60000,2,1,2,27,11396,3753,0,0
15837,50000,2,2,2,27,109995,109803,0,0
15838,130000,2,1,2,27,149769,19304,0,0
15839,360000,2,2,2,29,157067,18000,0,0
15840,160000,2,2,2,27,470235,0,0,0
15841,360000,2,2,1,27,0,137688,-2,0
15842,210000,2,2,2,28,135004,22579,-2,0
15843,230000,2,2,2,28,606145,11700,2,1
15844,70000,2,2,2,27,120027,10138,0,1
15845,50000,2,2,1,25,9976,0,-1,0
15846,80000,2,2,2,25,0,28,0,0
15847,100000,2,2,2,26,29261,6852,0,1
15848,200000,2,2,1,28,188563,7900,0,0
15849,70000,2,2,2,28,211770,14190,0,0
15850,110000,2,1,1,28,274467,6100,0,0
15851,50000,2,1,2,28,153681,5483,2,1
15852,50000,2,1,2,28,12198,4500,0,0
15853,70000,2,2,2,27,88060,0,2,0
15854,60000,2,2,2,27,189167,9606,2,1
15855,130000,2,2,1,27,251288,13700,0,0
15856,150000,2,2,2,25,359885,2917,2,1
15857,30000,2,2,2,27,37204,3205,2,0
15858,200000,2,2,2,26,34811,2220,-1,0
15859,50000,2,2,1,29,84272,18231,0,0
15860,260000,2,1,2,29,16364,11090,-1,0
15861,360000,2,1,2,29,45730,2814,0,0
15862,30000,2,2,2,29,51535,6000,0,1
15863,100000,2,2,1,29,249404,7228,2,1
15864,80000,2,2,1,29,166337,5265,2,0
15865,30000,2,2,1,29,88036,3218,0,0
15866,400000,2,1,2,28,19891,2811,-1,0
15867,240000,2,1,2,29,2185,10000,-2,0
15868,110000,2,2,2,30,369083,5520,2,1
15869,220000,2,1,2,28,7020,13300,-1,0
15870,200000,2,1,2,28,388486,105016,0,0
15871,360000,2,2,2,28,865630,2900,0,0
15872,30000,2,2,2,28,66524,6800,2,0
15873,110000,2,1,2,28,184277,15500,0,0
15874,80000,2,1,2,29,127831,2500,0,0
15875,50000,2,2,2,35,51068,9700,0,0
15876,100000,2,1,2,22,230725,4000,0,1
15877,50000,2,2,2,23,27152,0,0,0
15878,350000,2,3,2,28,0,5072,-2,1
15879,80000,2,3,1,28,146371,1767,0,1
15880,90000,2,1,1,29,62980,3663,0,0
15881,120000,2,1,2,27,95583,0,0,0
15882,50000,2,1,2,25,18747,1900,0,0
15883,50000,2,2,2,23,34728,2800,0,0
15884,90000,2,2,2,24,30606,8190,0,0
15885,70000,2,2,2,25,107735,1064,0,0
15886,10000,2,2,1,31,25078,780,0,0
15887,130000,2,2,2,29,1170,7100,2,0
15888,360000,2,1,2,27,247080,8200,0,0
15889,80000,2,2,1,35,217662,4380,2,0
15890,70000,2,2,2,27,160688,603,0,0
15891,30000,2,1,2,22,24353,8099,0,1
15892,80000,2,2,2,24,211203,1190,0,0
15893,80000,2,2,2,24,2945,1500,-1,0
15894,150000,2,1,2,29,53119,10610,0,0
15895,260000,2,2,2,29,266769,1400,0,0
15896,20000,2,2,1,29,60641,903,2,0
15897,20000,2,2,2,25,32107,27300,0,1
15898,200000,2,2,2,27,27306,9200,-1,0
15899,110000,2,2,1,25,289183,10615,2,1
15900,160000,2,1,1,24,12235,0,0,0
15901,20000,2,2,1,24,40200,19719,0,0
15902,110000,2,2,2,26,248633,3000,0,0
15903,200000,2,1,2,30,196550,3036,2,1
15904,50000,2,3,2,29,85325,107490,0,1
15905,340000,2,2,2,30,130506,34919,0,0
15906,220000,2,1,2,30,38345,14500,-2,0
15907,180000,2,2,2,30,376013,10023,0,0
15908,110000,2,5,2,32,235132,2714,0,0
15909,50000,2,2,1,32,90328,6900,0,0
15910,50000,2,3,2,28,126691,7518,2,0
15911,240000,2,2,2,29,10137,18882,0,0
15912,200000,2,1,2,29,20196,8974,-2,0
15913,90000,2,3,1,29,203364,1000,0,0
15914,20000,2,2,1,29,1780,0,-1,1
15915,300000,2,1,2,30,0,1250,-2,1
15916,290000,2,2,2,30,2164,0,-1,0
15917,20000,2,2,1,30,780,12602,-1,1
15918,200000,2,2,2,31,358602,14700,0,0
15919,130000,2,1,1,31,383075,358,0,0
15920,10000,2,2,2,27,26599,8540,0,0
15921,210000,2,1,2,28,134385,11328,0,0
15922,130000,2,2,1,28,298172,7000,0,0
15923,80000,2,2,1,29,96288,11810,2,1
15924,410000,2,1,1,37,42388,7000,0,0
15925,60000,2,2,1,31,129411,0,2,1
15926,30000,2,2,2,31,0,29765,-2,0
15927,320000,2,2,1,32,155484,6063,0,0
15928,80000,2,2,1,32,14093,91335,0,0
15929,210000,2,2,1,32,373913,2000,0,0
15930,60000,2,2,1,32,69453,3240,2,1
15931,310000,2,2,1,29,3024,113515,-2,0
15932,130000,2,2,2,25,316354,3800,0,0
15933,60000,2,2,2,26,93660,304,0,0
15934,30000,2,2,2,29,25585,11175,0,0
15935,150000,2,2,2,25,20165,3880,-1,0
15936,30000,2,2,1,25,90832,3218,2,1
15937,130000,2,2,2,42,24018,2970,-1,0
15938,50000,2,2,2,26,66901,4000,2,0
15939,170000,2,2,2,27,21714,3732,0,0
15940,30000,2,2,1,32,84686,2160,0,1
15941,250000,2,3,1,32,2580,9004,-1,0
15942,110000,2,2,2,32,231494,11000,0,0
15943,160000,2,1,2,29,308236,15000,0,0
15944,340000,2,1,2,33,186042,9092,0,0
15945,100000,2,3,1,36,262227,8000,0,0
15946,230000,2,2,2,28,180671,0,0,0
15947,200000,2,1,1,31,0,0,-2,0
15948,30000,2,2,1,30,7200,13645,7,1
15949,120000,2,2,2,30,356741,7450,0,0
15950,120000,2,2,2,28,202221,2471,0,0
15951,50000,2,2,1,31,58976,441,0,1
15952,20000,2,3,2,31,10687,29906,0,0
15953,500000,2,2,2,30,206404,3671,0,0
15954,100000,2,1,2,31,3700,3000,-1,0
15955,50000,2,1,2,38,70828,9000,0,1
15956,210000,2,1,2,30,20154,0,0,0
15957,50000,2,2,1,30,0,19000,-2,0
15958,200000,2,3,1,29,403188,66092,2,1
15959,150000,2,2,2,27,122049,3861,-1,0
15960,50000,2,2,1,34,175939,20000,2,1
15961,300000,2,1,2,30,480217,948,0,0
15962,120000,2,1,2,31,1264,17741,-1,0
15963,190000,2,2,2,36,534511,8131,0,0
15964,70000,2,2,1,35,208695,54567,0,0
15965,50000,2,2,1,39,134256,4610,2,1
15966,50000,2,2,2,38,61606,5379,0,0
15967,80000,2,3,1,38,194075,2614,2,0
15968,30000,2,2,3,35,87450,8000,0,1
15969,140000,2,2,1,41,146475,0,0,0
15970,20000,2,3,1,49,59038,0,2,1
15971,30000,2,2,1,38,0,11600,-2,1
15972,260000,2,3,1,44,325828,3900,0,0
15973,30000,2,1,1,48,88863,4500,2,1
15974,50000,2,2,2,41,75733,3500,0,1
15975,50000,2,2,1,35,77849,3000,0,0
15976,60000,2,3,1,35,58406,4000,0,1
15977,50000,2,2,1,48,57613,5008,0,1
15978,80000,2,2,1,38,122807,7130,0,0
15979,80000,2,2,1,41,201216,3498,0,1
15980,100000,2,3,1,40,144405,624,0,0
15981,30000,2,3,1,37,42614,3384,2,0
15982,30000,2,2,1,49,84303,1774,0,0
15983,30000,2,3,1,46,40933,0,0,0
15984,50000,2,2,1,31,11550,20500,2,1
15985,240000,2,2,2,48,604338,379,0,1
15986,30000,2,3,1,44,379,0,-2,0
15987,240000,2,2,2,35,0,4100,-2,0
15988,50000,2,2,2,31,96369,39668,2,1
15989,70000,2,1,2,23,104961,5283,0,1
15990,80000,2,3,1,28,154314,8000,0,0
15991,120000,2,2,2,30,317868,6000,2,0
15992,100000,2,3,1,32,116067,0,2,0
15993,50000,2,2,1,44,0,60286,-2,0
15994,320000,2,2,1,39,60737,22043,-1,0
15995,220000,2,1,1,36,600648,12000,0,0
15996,140000,2,1,2,33,273882,12114,0,0
15997,140000,2,1,1,37,357694,2897,0,1
15998,50000,2,2,2,24,111667,1526,2,0
15999,60000,2,1,2,25,1526,3000,-1,1
16000,90000,2,2,2,47,83572,0,0,0
16001,20000,2,2,3,44,7200,30000,7,1
16002,130000,2,2,2,29,151418,3349,0,0
16003,80000,2,2,1,34,140366,13497,2,1
16004,230000,2,2,1,37,373650,3006,0,0
16005,180000,2,2,1,29,79004,17846,0,0
16006,20000,2,2,2,34,0,2221,-2,0
16007,210000,2,2,1,34,91092,6000,0,0
16008,70000,2,2,2,22,166347,2014,2,0
16009,50000,2,1,2,22,55392,11000,0,0
16010,140000,2,2,1,30,252331,28610,0,0
16011,100000,2,2,1,32,51388,0,0,0
16012,80000,2,2,2,37,0,7056,-2,0
16013,300000,2,1,1,36,4288,4057,-2,0
16014,200000,2,3,2,26,4431,0,0,0
16015,100000,2,2,2,29,0,5007,-2,0
16016,50000,2,2,1,45,86897,5000,0,0
16017,140000,2,3,1,47,323392,3009,3,0
16018,50000,2,2,1,28,86012,37000,0,0
16019,500000,2,1,2,28,393767,6007,0,0
16020,360000,2,2,2,31,3486,0,-2,0
16021,240000,2,2,2,34,-30,1456,-2,0
16022,200000,2,1,1,35,1272,13000,-1,0
16023,280000,2,1,1,35,298695,7611,0,0
16024,330000,2,1,1,36,4280,2392,-1,0
16025,100000,2,3,2,32,99672,600,0,0
16026,30000,2,3,1,35,900,9600,-2,1
16027,130000,2,2,2,37,267326,2720,0,1
16028,30000,2,2,2,41,49663,2800,0,0
16029,50000,2,3,3,43,55363,931,0,1
16030,80000,2,2,1,39,3957,93188,2,1
16031,570000,2,1,2,30,182618,1900,-1,0
16032,20000,2,2,1,32,75375,3100,2,0
16033,90000,2,2,2,35,80795,5300,0,0
16034,150000,2,3,1,43,314060,5755,2,1
16035,110000,2,2,1,41,229344,6074,0,0
16036,170000,2,3,1,37,90973,5650,0,0
16037,90000,2,2,2,26,139466,6500,0,0
16038,110000,2,2,2,26,149627,0,0,0
16039,20000,2,2,1,28,0,0,-2,0
16040,200000,2,2,1,31,15000,3742,2,1
16041,50000,2,2,1,34,110278,2652,0,0
16042,50000,2,3,1,45,67044,31227,0,0
16043,30000,2,3,1,46,57950,668,2,0
16044,50000,2,3,1,46,1050,3000,-1,1
16045,80000,2,3,1,26,36269,0,2,0
16046,160000,2,1,2,26,70845,3300,0,0
16047,10000,2,2,2,40,265,2201,-1,1
16048,20000,2,2,2,26,52836,9250,0,0
16049,70000,2,1,1,34,133078,6471,0,0
16050,110000,2,3,3,37,178572,20675,0,0
16051,150000,2,2,1,45,-10292,60000,-2,0
16052,500000,2,1,1,39,1319568,3500,0,0
16053,30000,2,2,1,48,91113,31150,2,1
16054,160000,2,3,1,46,8964,60871,0,0
16055,300000,2,2,1,36,112656,29446,-1,0
16056,200000,2,3,1,46,364687,1000,0,0
16057,50000,2,2,2,35,3000,3200,0,0
16058,80000,2,2,2,29,85156,11000,0,0
16059,140000,2,2,2,29,270701,3654,0,0
16060,60000,2,3,1,32,79913,1798,0,1
16061,50000,2,3,1,47,74446,3416,2,0
16062,30000,2,2,2,39,87702,3103,0,0
16063,80000,2,2,1,45,82681,8880,0,0
16064,50000,2,2,1,43,147127,0,0,0
16065,90000,2,2,2,39,2124,6716,-1,0
16066,120000,2,2,1,46,183334,6000,0,0
16067,50000,2,2,1,39,84526,12000,0,1
16068,80000,2,2,2,31,235116,0,2,0
16069,160000,2,1,1,31,0,948,-1,0
16070,140000,2,2,2,33,948,6200,-1,0
16071,50000,2,2,1,33,40893,7500,0,0
16072,50000,2,2,1,35,46053,4300,0,0
16073,50000,2,3,2,40,57156,12117,0,0
16074,360000,2,2,1,47,122097,2000,-1,0
16075,120000,2,2,1,38,32789,10300,0,0
16076,160000,2,3,1,38,329409,1181,2,1
16077,100000,2,2,1,42,29432,7915,0,0
16078,110000,2,2,1,46,226112,0,0,0
16079,300000,2,3,2,30,0,8921,-2,1
16080,110000,2,2,2,31,245136,10500,0,0
16081,220000,2,1,1,31,239468,6076,0,0
16082,100000,2,2,2,31,231720,0,0,0
16083,50000,2,2,2,28,4963,0,0,0
16084,140000,2,2,2,28,0,6016,2,0
16085,50000,2,2,1,43,53686,601,-1,0
16086,30000,2,3,1,28,38282,12400,0,1
16087,170000,2,2,2,30,285397,3680,0,0
16088,260000,2,2,1,32,2870,4196,-2,1
16089,290000,2,2,1,33,4219,0,-2,1
16090,80000,2,2,2,37,0,2328,-2,1
16091,160000,2,2,1,35,2328,4570,-1,0
16092,100000,2,1,1,40,190205,3500,0,1
16093,40000,2,2,1,37,83314,22000,2,1
16094,290000,2,1,2,35,591043,11201,0,0
16095,160000,2,2,2,42,294930,98009,0,1
16096,140000,2,2,1,36,129468,0,2,0
16097,80000,2,2,2,45,0,0,-2,0
16098,30000,2,2,1,42,60358,2500,2,1
16099,70000,2,2,1,46,80087,2000,2,1
16100,30000,2,2,1,29,1660,0,-1,1
16101,50000,2,2,1,30,0,9000,0,1
16102,570000,2,1,2,32,113273,8462,0,0
16103,200000,2,5,1,33,274624,436,0,0
16104,10000,2,2,1,37,7373,4100,2,0
16105,60000,2,3,1,48,110408,5900,0,1
16106,220000,2,2,2,46,249140,8780,2,1
16107,60000,2,2,2,42,183537,15000,0,1
16108,280000,2,2,1,42,394465,1645,0,1
