account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
13697,30000,2,2,2,49,150314,7132,2,0
13698,500000,2,1,1,56,62561,66537,-1,0
13699,360000,2,1,2,31,21480,21899,-1,0
13700,90000,1,2,2,30,13079,12451,-1,0
13701,10000,2,2,2,28,34704,5408,0,0
13702,200000,2,2,2,36,436626,15309,0,0
13703,60000,1,2,2,37,-175,2950,-2,0
13704,80000,1,2,1,40,45938,30741,-1,0
13705,500000,1,1,2,32,113850,53512,-1,0
13706,50000,1,2,1,21,243785,8207,0,0
13707,50000,2,2,2,24,161790,6736,0,0
13708,200000,2,1,2,30,142005,132483,-1,0
13709,470000,1,2,1,45,1011669,40789,0,0
13710,180000,2,3,1,41,33775,33490,-1,0
13711,240000,1,2,1,33,44274,4918,0,0
13712,200000,1,1,1,30,12500,0,2,1
13713,20000,1,2,2,40,96448,70,7,1
13714,80000,2,2,2,32,72904,3092,0,1
13715,30000,1,2,2,54,53220,4000,0,0
13716,200000,2,1,2,35,6480,3240,-1,0
13717,100000,2,2,1,38,221583,49760,2,0
13718,70000,2,3,1,30,296499,11900,2,1
13719,140000,1,2,1,30,0,0,-2,0
13720,30000,2,2,1,27,145121,7200,2,0
13721,100000,2,2,2,27,491876,18400,0,1
13722,60000,1,2,2,38,204351,7882,0,0
13723,50000,2,1,2,23,17005,16125,-1,0
13724,120000,2,1,1,35,150,1124,-2,0
13725,50000,1,3,2,23,25447,19838,0,0
13726,300000,1,2,2,28,1463323,53173,0,0
13727,360000,2,1,1,36,21008,48704,-1,0
13728,40000,2,2,1,36,136742,9500,0,0
13729,190000,2,2,2,40,18779,0,-1,0
13730,30000,2,1,2,23,99234,31854,0,0
13731,280000,2,3,2,47,7128,11504,2,1
13732,30000,2,2,2,23,134234,11460,0,0
13733,500000,2,1,1,32,874827,312062,-1,0
13734,260000,2,1,2,32,17498,10755,-1,0
13735,60000,2,2,1,46,111139,6000,0,0
13736,70000,2,3,1,36,157388,6700,0,1
13737,30000,1,2,2,27,137787,9000,2,0
13738,300000,1,3,1,37,15071,13389,-1,0
13739,30000,2,2,2,22,140051,5708,2,0
13740,40000,1,3,2,43,12000,0,2,1
13741,80000,1,1,2,25,278664,17404,0,0
13742,50000,1,1,2,35,92271,10355,0,1
13743,90000,2,1,1,38,76821,35906,-1,0
13744,260000,1,1,2,29,12485,0,2,1
13745,100000,2,1,1,58,155430,15000,2,1
13746,280000,1,1,2,34,0,0,-2,0
13747,80000,2,2,1,22,31937,1049,0,0
13748,150000,2,2,2,27,728563,23500,0,0
13749,90000,2,2,2,39,43489,50182,0,0
13750,130000,2,1,1,33,47610,19718,2,0
13751,210000,1,2,2,36,73073,45267,-1,0
13752,420000,2,1,2,44,14932,5338,0,0
13753,500000,1,1,2,39,240554,63951,0,0
13754,180000,1,1,2,30,395,6000,-2,1
13755,150000,2,2,1,36,701147,26211,0,0
13756,440000,1,1,2,30,250023,13150,0,0
13757,50000,1,1,2,27,147985,4304,0,0
13758,140000,1,2,1,29,4968,3668,-1,1
13759,150000,1,1,2,29,522423,24107,0,0
13760,150000,2,2,2,27,913,913,2,0
13761,480000,1,6,2,49,0,0,-2,0
13762,100000,2,1,2,35,404620,15439,0,0
13763,310000,2,1,2,33,285816,38000,0,0
13764,280000,2,1,2,27,189197,13000,0,0
13765,60000,1,2,2,51,66979,7500,0,1
13766,160000,2,1,2,31,9799,10702,-2,0
13767,90000,1,2,1,48,250108,8902,0,0
13768,50000,2,1,2,28,4795,4608,-1,0
13769,200000,2,2,1,26,246904,10000,0,0
13770,240000,1,2,2,67,2226669,320551,0,0
13771,200000,2,1,1,32,15336,14526,-1,0
13772,100000,2,2,2,23,345382,86218,-2,1
13773,50000,2,1,2,29,81191,4629,0,1
13774,240000,2,1,2,30,7599,9642,-1,0
13775,300000,2,1,2,25,21019,10941,-2,0
13776,350000,2,3,1,43,159201,166544,2,0
13777,50000,2,3,1,26,157086,7601,2,1
13778,50000,2,2,1,36,155447,5835,0,0
13779,30000,2,2,2,25,129402,5600,2,1
13780,50000,1,2,1,47,8342,45857,-2,0
13781,20000,2,2,1,34,47111,3508,0,1
13782,270000,2,2,2,30,1112876,42000,0,0
13783,380000,1,1,1,49,1903327,62789,0,1
13784,10000,2,2,2,22,40153,936,4,1
13785,80000,2,2,2,29,27328,8118,0,0
13786,240000,2,2,1,35,173127,5600,2,1
13787,280000,2,1,2,35,645918,21030,0,0
13788,160000,1,1,2,41,240267,14200,0,0
13789,180000,2,1,2,25,342272,14200,0,0
13790,50000,2,2,1,35,26653,5000,0,0
13791,50000,1,2,1,37,144986,14802,0,0
13792,20000,1,2,2,22,71985,4683,2,0
13793,20000,1,2,2,33,77129,2178,0,0
13794,140000,1,1,2,27,258452,11589,0,0
13795,360000,1,2,2,28,9878,179027,-2,0
13796,180000,1,2,1,49,40356,39546,-1,0
13797,390000,1,1,1,36,22135,23496,-2,1
13798,30000,2,3,1,33,162851,6460,2,0
13799,210000,2,1,1,35,0,0,-1,0
13800,20000,1,2,2,24,46824,4700,0,0
13801,450000,1,1,1,43,0,0,2,0
13802,50000,1,3,1,24,0,0,-2,0
13803,50000,1,3,2,46,245800,9919,2,1
13804,20000,1,2,2,39,97212,5865,2,1
13805,200000,2,1,2,39,94889,88675,-1,0
13806,230000,2,1,2,27,239641,7902,0,0
13807,50000,1,2,1,41,114847,5157,0,1
13808,50000,2,2,2,26,178420,3385,0,0
13809,50000,1,1,2,57,160473,5155,0,0
13810,20000,1,2,2,23,78792,3132,0,0
13811,40000,1,1,1,47,66693,5000,2,0
13812,100000,1,1,2,26,7752,7362,-1,0
13813,150000,2,2,1,43,699839,33043,0,0
13814,240000,1,1,1,36,88624,5900,0,0
13815,360000,1,2,1,37,8144,2280,-1,0
13816,130000,1,1,2,43,569568,21800,0,0
13817,50000,2,2,2,23,78331,8980,0,0
13818,160000,1,2,1,60,102377,4681,0,0
13819,340000,2,2,1,32,230815,3284,0,0
13820,20000,1,3,2,23,11109,9400,0,1
13821,60000,1,3,2,52,123671,9000,0,0
13822,220000,2,2,1,35,973125,37300,0,0
13823,280000,2,1,1,32,54264,41626,-1,1
13824,60000,1,2,1,30,235027,7387,0,0
13825,230000,1,1,1,42,505872,13295,0,1
13826,120000,2,3,0,41,2225,2872,0,0
13827,240000,2,1,2,30,81655,15650,-1,0
13828,420000,2,1,1,29,17822,15360,-1,0
13829,230000,2,2,2,31,163188,87377,0,0
13830,30000,2,1,2,26,83824,6756,2,1
13831,210000,2,2,1,30,626181,25897,0,0
13832,250000,1,1,2,29,274494,13600,0,0
13833,70000,2,2,1,34,267645,10222,0,0
13834,20000,2,2,2,43,96022,23821,0,0
13835,130000,1,3,1,44,500878,18471,0,0
13836,460000,1,1,1,41,1613839,63830,0,0
13837,170000,2,2,2,29,0,0,0,0
13838,200000,1,2,2,31,15448,9196,-1,0
13839,70000,1,3,1,43,204399,22000,0,1
13840,200000,2,1,1,32,45112,33166,2,1
13841,20000,2,2,2,30,0,0,-2,1
13842,200000,1,3,2,55,838211,29800,0,0
13843,250000,1,2,2,45,1210576,46057,0,1
13844,50000,1,2,1,34,89495,7150,0,0
13845,30000,2,2,2,25,146619,6897,0,0
13846,50000,1,1,1,44,159839,6000,0,0
13847,90000,1,3,1,45,79831,4621,0,0
13848,360000,1,1,2,34,0,0,2,0
13849,290000,2,2,1,45,2436,3689,2,0
13850,170000,1,1,2,24,626420,20735,0,0
13851,290000,2,1,1,52,252572,132347,-1,0
13852,30000,1,3,2,39,130014,6159,2,1
13853,250000,2,1,1,25,56627,50541,-1,0
13854,210000,1,3,2,32,428001,18000,0,0
13855,360000,2,1,1,30,0,0,-2,1
13856,120000,2,2,1,37,296531,48350,0,0
13857,170000,1,1,2,28,0,0,-2,1
13858,20000,1,3,2,55,9356,1650,3,0
13859,80000,1,2,1,25,278168,7876,0,0
13860,200000,2,2,1,43,11018,12192,-1,0
13861,150000,2,1,2,32,180603,7529,0,0
13862,110000,2,3,1,44,335075,11177,0,1
13863,180000,2,2,2,26,11052,10013,-1,0
13864,520000,2,3,1,41,1573076,472757,-2,0
13865,20000,1,3,1,44,74834,5250,2,1
13866,180000,2,2,2,44,36329,36080,-1,0
13867,30000,1,3,1,36,3505,1560,-1,0
13868,380000,2,1,1,31,1044871,40000,0,0
13869,160000,2,1,2,42,0,0,-1,0
13870,220000,1,1,2,32,2212,1896,-1,0
13871,250000,1,1,2,29,461065,21500,0,0
13872,330000,1,1,1,53,15420,17633,-2,0
13873,50000,1,2,2,26,176568,4938,0,0
13874,340000,2,1,2,35,222210,130000,-1,0
13875,180000,2,2,1,41,485347,19450,0,0
13876,30000,1,1,2,35,134838,4356,0,1
13877,10000,1,3,2,45,42648,4145,2,0
13878,120000,2,2,1,37,7142,7341,-1,0
13879,250000,2,2,2,38,0,0,-2,1
13880,200000,2,1,2,39,47141,14377,-1,0
13881,500000,2,1,2,32,1568607,58549,0,1
13882,90000,2,1,2,29,51030,3660,2,1
13883,80000,1,3,2,38,60269,8000,0,0
13884,740000,2,2,1,35,59781,58852,-1,1
13885,300000,1,1,2,34,0,0,-2,1
13886,210000,1,3,1,44,9064,9794,-2,0
13887,230000,1,1,1,37,67386,37502,-1,0
13888,270000,1,3,2,51,285693,72000,0,0
13889,270000,2,1,2,32,235811,12137,0,0
13890,180000,2,1,2,30,9910,7538,-1,0
13891,280000,2,2,2,30,52909,35482,-1,0
13892,50000,1,2,2,46,102330,14068,0,0
13893,20000,2,2,2,26,98576,2600,2,1
13894,170000,2,3,1,54,648308,32005,0,0
13895,300000,2,2,1,39,635808,22502,0,0
13896,20000,1,2,1,50,6145,2450,2,1
13897,110000,2,2,2,31,28415,100665,0,1
13898,80000,1,2,1,54,238164,5977,3,0
13899,80000,2,1,2,23,234206,6455,0,0
13900,60000,2,2,1,48,147491,23416,0,0
13901,30000,1,2,2,27,78084,5100,0,0
13902,40000,1,1,2,26,69114,22092,0,0
13903,180000,2,3,1,43,16770,13211,-1,1
13904,290000,1,2,1,50,0,0,-2,0
13905,50000,2,1,2,26,139389,6731,2,1
13906,150000,2,1,2,32,56273,15612,-1,0
13907,50000,1,2,1,41,138173,22165,0,0
13908,20000,1,2,1,36,90708,4086,0,0
13909,180000,2,1,2,28,832395,30800,2,0
13910,360000,1,1,2,30,16836,17904,-1,0
13911,90000,2,3,1,33,428003,15814,0,1
13912,450000,1,1,1,48,173754,182504,-2,0
13913,140000,1,1,2,29,0,0,-2,0
13914,400000,2,1,2,27,29208,59786,-1,0
13915,50000,2,2,1,30,12196,17622,2,0
13916,420000,2,2,1,50,1610123,344781,0,0
13917,390000,2,1,2,35,1225495,52310,0,1
13918,200000,2,2,1,40,84808,61950,-2,0
13919,130000,1,1,2,29,409118,28700,0,0
13920,360000,2,1,2,36,7886,6320,-1,0
13921,290000,1,2,1,46,735452,27449,0,0
13922,120000,2,2,2,24,586903,22760,0,0
13923,40000,2,1,2,24,186709,7600,0,1
13924,500000,1,1,1,42,135802,207196,-1,0
13925,150000,2,1,1,36,42331,18890,-2,0
13926,240000,2,1,2,26,12088,9218,2,1
13927,80000,1,3,2,44,57187,3196,0,0
13928,220000,2,1,1,48,7547,6484,-1,0
13929,110000,2,1,1,31,63918,65918,-2,0
13930,220000,2,2,1,52,155461,108237,0,0
13931,100000,2,2,2,34,3330,8216,-2,0
13932,70000,2,3,1,42,47681,6295,0,0
13933,50000,2,2,1,27,81980,4440,2,0
13934,200000,2,1,2,32,41564,30862,-1,0
13935,220000,1,3,1,42,9102,11927,-1,0
13936,200000,2,3,1,42,833133,35186,0,0
13937,350000,2,1,1,43,89180,175008,-1,0
13938,80000,2,3,2,24,173685,11933,0,0
13939,50000,2,2,2,56,130658,5420,0,0
13940,200000,1,1,2,32,1980,1980,-1,0
13941,60000,2,3,1,31,109976,38637,0,0
13942,50000,1,3,1,49,51400,0,0,1
13943,360000,2,1,2,33,3608,5827,-1,0
13944,30000,2,3,2,50,3910,1110,-1,1
13945,90000,2,2,2,32,393393,15250,3,0
13946,200000,2,1,1,32,0,0,-2,0
13947,100000,1,6,2,51,491146,17677,0,0
13948,200000,2,3,2,49,995670,33150,0,0
13949,300000,2,1,1,26,9566,3652,-1,1
13950,10000,1,3,1,30,51740,1057,0,0
13951,400000,1,2,2,44,38798,2188,0,0
13952,130000,2,3,1,34,645876,19732,2,1
13953,180000,1,2,2,50,4276,3880,-1,0
13954,370000,2,3,2,27,770000,27500,0,0
13955,60000,2,1,2,46,106212,10500,0,0
13956,210000,2,1,2,29,783925,184795,0,0
13957,70000,2,3,1,46,68280,4100,0,1
13958,20000,2,1,2,33,80881,2904,3,0
13959,200000,2,1,2,35,372349,18352,0,0
13960,130000,2,2,1,30,59999,6000,0,0
13961,120000,1,2,1,38,465537,12331,2,0
13962,330000,2,1,1,34,336978,260430,0,0
13963,30000,2,3,1,54,133583,5900,2,1
13964,480000,2,2,2,39,2070764,62364,0,0
13965,100000,1,1,2,39,6297,5397,-1,0
13966,270000,2,1,1,43,15731,28812,-2,0
13967,40000,2,3,1,55,12000,0,2,1
13968,180000,2,2,2,34,889669,34314,2,0
13969,240000,1,2,2,25,719913,37201,0,1
13970,210000,2,1,1,38,46298,49762,-1,0
13971,50000,2,2,2,23,211856,16447,-1,0
13972,230000,2,3,1,44,14588,11042,-1,0
13973,50000,2,2,2,24,0,0,-1,1
13974,250000,2,1,2,41,21517,12881,3,0
13975,120000,2,3,1,45,0,0,-2,0
13976,160000,1,2,1,35,12115,10493,-2,0
13977,210000,1,2,1,29,13446,16568,-1,0
13978,260000,2,1,2,29,864266,28231,0,0
13979,310000,2,2,1,32,402483,18000,0,0
13980,50000,2,3,1,42,238117,21674,0,1
13981,360000,2,1,2,30,3822,2656,-2,0
13982,50000,2,1,2,24,181610,5689,0,0
13983,240000,1,2,1,44,973241,39006,0,0
13984,500000,1,3,1,49,51166,43651,0,0
13985,150000,2,1,1,40,747951,33683,0,0
13986,160000,2,2,1,38,1580,1580,-1,0
13987,410000,2,2,2,42,476495,320405,0,0
13988,50000,2,3,2,63,246833,13601,2,0
13989,50000,1,3,2,38,143946,4518,0,0
13990,170000,2,1,2,29,247251,85015,0,0
13991,100000,2,1,2,47,0,0,0,0
13992,230000,1,1,1,46,1002879,42322,2,1
13993,20000,1,2,2,30,95072,6000,2,1
13994,170000,2,1,1,50,10790,8478,-2,0
13995,160000,2,1,2,36,5264,3582,3,1
13996,400000,1,3,2,35,1033,2200,-1,0
13997,340000,2,1,2,29,322750,9262,0,0
13998,90000,1,3,1,31,386023,28000,2,1
13999,140000,2,1,2,32,138180,88236,-1,0
14000,280000,2,2,1,27,7746,8394,-2,0
14001,180000,2,2,1,40,14758,8086,-1,0
14002,500000,1,1,1,53,17958,31606,1,0
14003,360000,2,1,1,34,23462,8204,-2,0
14004,50000,1,1,2,23,47709,2613,0,0
14005,220000,1,1,1,55,88350,210303,-1,0
14006,500000,1,1,1,35,517126,16367,0,0
14007,100000,1,2,2,41,0,0,-1,0
14008,20000,2,1,2,29,2703,6331,-1,1
14009,80000,2,3,1,26,199467,31228,0,0
14010,160000,2,1,1,38,4135,4135,-1,0
14011,240000,1,2,1,39,2317,3122,-1,0
14012,450000,1,3,1,36,0,0,-1,0
14013,50000,1,3,2,39,74888,54000,-1,0
14014,150000,1,2,1,37,153349,7852,0,1
14015,290000,2,2,1,36,485810,14010,0,0
14016,50000,2,2,2,22,32782,26521,0,0
14017,80000,1,3,1,38,20248,16992,-1,0
14018,50000,1,2,2,45,148236,3600,2,1
14019,50000,1,2,1,30,39833,3415,0,0
14020,500000,1,2,1,42,828509,321343,0,0
14021,500000,2,1,1,39,91245,102139,-2,1
14022,200000,2,3,1,40,186850,15032,0,0
14023,30000,2,3,1,22,134347,4330,2,0
14024,80000,2,3,1,51,23154,21067,-2,0
14025,50000,2,1,1,50,233267,21775,2,0
14026,50000,1,2,1,31,231441,10300,0,1
14027,280000,2,2,2,38,421558,20092,0,0
14028,260000,2,2,1,48,0,0,-2,0
14029,30000,2,2,2,22,74230,3664,-1,0
14030,210000,2,1,1,28,0,0,-2,0
14031,50000,2,2,1,31,233378,8131,0,1
14032,20000,2,2,1,29,52039,2776,0,0
14033,310000,2,1,1,47,562962,16000,0,0
14034,100000,2,2,1,42,3338,4392,-2,0
14035,180000,2,2,2,36,793762,32200,0,1
14036,100000,1,1,2,26,64212,18141,0,0
14037,20000,1,2,2,25,13205,10821,3,1
14038,240000,2,2,2,46,691024,25504,0,0
14039,200000,1,2,2,45,846058,35000,0,0
14040,30000,2,2,2,24,18623,16313,-1,0
14041,500000,2,2,2,38,121989,128045,-1,0
14042,230000,2,3,1,43,4732,2640,-2,0
14043,110000,2,3,2,27,138738,26161,0,1
14044,230000,2,1,2,34,144819,134340,-1,0
14045,80000,2,1,1,45,381319,16900,2,1
14046,200000,2,1,1,33,0,0,-2,0
14047,80000,2,3,2,51,284894,13013,0,0
14048,170000,1,2,1,30,621279,23000,0,0
14049,120000,2,1,1,31,8840,200,-1,0
14050,100000,2,1,1,45,5220,0,-1,1
14051,210000,2,1,2,34,4502,4090,-1,0
14052,300000,2,1,2,26,6962,8428,-1,0
14053,70000,2,2,2,49,2722,2549,-1,0
14054,30000,2,2,2,40,12153,13653,-1,0
14055,30000,2,2,1,51,65107,3173,0,0
14056,80000,2,2,1,30,314211,18560,0,0
14057,180000,2,1,1,37,85947,78285,-1,0
14058,360000,2,1,1,28,488540,15300,0,0
14059,50000,1,2,1,46,174216,12500,0,0
14060,170000,1,5,1,35,363587,15258,0,0
14061,230000,2,2,1,40,369,369,-2,0
14062,500000,1,1,1,44,117906,117377,-1,0
14063,30000,1,2,2,26,64759,4500,3,1
14064,120000,1,1,2,31,17115,22899,-1,1
14065,200000,1,1,2,38,12139,12703,-2,1
14066,60000,2,3,1,38,61889,16183,0,0
14067,140000,1,2,2,39,696565,21200,2,0
14068,50000,1,3,2,44,97357,4000,0,0
14069,90000,2,2,1,35,67507,65324,-1,0
14070,150000,2,1,2,28,4522,2222,-1,0
14071,250000,2,3,2,29,34457,63257,-2,0
14072,100000,2,2,2,24,135914,89900,0,1
14073,320000,1,1,1,43,95213,5000,0,1
14074,50000,1,3,2,31,105419,2887,0,0
14075,90000,2,1,2,28,317509,20000,2,1
14076,250000,1,2,2,42,1140105,45000,0,0
14077,120000,2,2,2,27,394685,128593,0,0
14078,140000,2,3,2,24,439719,19514,0,0
14079,330000,2,1,2,34,180054,80020,0,0
14080,500000,1,1,1,33,18517,8218,-1,0
14081,30000,1,2,2,24,2821,2340,2,0
14082,80000,1,1,1,41,415125,20100,2,1
14083,320000,1,1,1,40,6840,5685,-1,0
14084,600000,1,2,1,50,1205634,46414,0,1
14085,200000,2,2,2,36,396221,14600,2,1
14086,240000,2,2,2,39,798826,29000,2,0
14087,30000,1,2,1,54,55163,4838,0,0
14088,20000,1,2,2,33,13834,8779,0,0
14089,130000,2,1,2,32,411494,20559,0,0
14090,190000,1,3,1,38,510563,20000,0,0
14091,470000,2,1,1,46,244779,31000,0,0
14092,50000,2,1,2,29,92450,6913,0,0
14093,250000,2,2,1,33,40099,10200,0,0
14094,500000,2,1,1,45,1160748,97348,0,0
14095,500000,1,1,2,28,585616,102935,0,0
14096,60000,2,1,2,25,78226,4200,0,0
14097,20000,1,2,1,61,70200,2637,2,1
14098,50000,1,2,1,50,0,0,1,0
14099,20000,1,2,1,45,115758,9208,2,1
14100,140000,1,1,2,27,49352,13800,0,0
14101,80000,2,2,1,53,169992,6621,0,0
14102,110000,2,2,1,29,534111,20318,0,0
14103,360000,2,1,2,39,69425,34838,-2,0
14104,50000,2,5,2,21,37307,11000,0,0
14105,380000,1,1,1,52,7535,4656,-1,0
14106,50000,2,2,1,38,119170,100234,-2,0
14107,300000,2,2,1,49,18496,36908,-1,0
14108,360000,1,1,1,29,113146,4384,0,0
14109,60000,2,2,2,23,150021,7466,0,0
14110,30000,1,2,2,29,17665,19830,0,0
14111,120000,1,1,2,28,82306,2413,0,0
14112,50000,2,1,2,26,29775,29053,-1,0
14113,150000,2,2,1,40,136746,96168,0,0
14114,50000,2,2,2,23,74,464,2,1
14115,50000,2,2,2,23,190325,12230,0,0
14116,50000,2,2,1,39,1950,1950,-1,1
14117,550000,2,1,2,28,1196570,37454,0,0
14118,190000,1,2,1,37,133374,2170,2,0
14119,310000,2,2,1,37,208342,7690,0,0
14120,110000,1,3,2,49,364278,32152,0,0
14121,160000,2,2,1,27,195578,4374,0,0
14122,200000,2,1,2,32,1010306,43500,0,0
14123,300000,1,1,2,29,3480,3480,-1,0
14124,150000,2,2,2,28,402213,14021,0,0
14125,90000,1,6,1,57,585,585,-2,0
14126,210000,2,1,2,26,178489,155343,-1,0
14127,360000,2,1,1,33,68398,76999,-1,0
14128,150000,1,1,2,28,16456,54082,0,1
14129,100000,2,2,1,34,1212,1479,2,0
14130,180000,2,1,2,26,20377,18260,-2,0
14131,270000,1,2,1,39,536905,36491,0,0
14132,60000,1,2,2,53,199071,12000,0,0
14133,220000,2,2,1,33,955382,34203,2,1
14134,200000,1,1,2,60,77122,64742,-1,0
14135,120000,2,2,2,54,67318,8782,0,0
14136,500000,1,1,2,43,353546,315189,-1,0
14137,50000,1,5,2,26,0,0,-2,0
14138,30000,1,5,2,38,-2940,1500,0,0
14139,50000,1,2,1,35,155883,36558,0,0
14140,20000,2,2,1,50,3819,1869,-1,1
14141,240000,2,1,2,27,95971,26940,2,0
14142,30000,1,1,2,28,65328,5209,0,1
14143,70000,2,3,1,45,287757,10015,0,0
14144,50000,2,3,1,25,119963,25488,0,1
14145,500000,2,1,2,28,451100,31151,0,1
14146,170000,1,1,1,41,195566,36263,0,0
14147,20000,2,3,2,22,1170,780,-1,0
14148,100000,2,2,2,27,434791,17380,0,0
14149,20000,1,1,2,23,92780,7672,2,0
14150,210000,1,3,2,27,84806,98873,-1,0
14151,50000,1,1,1,41,108927,4206,2,1
14152,20000,2,3,3,43,13636,10491,2,0
14153,190000,1,2,2,36,318746,14473,0,0
14154,20000,1,2,1,35,12230,12351,0,0
14155,220000,1,1,2,31,412941,20000,0,0
14156,20000,2,2,2,34,13360,14140,-1,0
14157,140000,2,3,1,32,199707,18060,0,0
14158,20000,1,2,2,27,125023,6000,0,0
14159,210000,2,1,1,50,540,450,-1,1
14160,220000,2,1,2,36,27017,25681,-1,1
14161,120000,2,1,1,38,24100,20100,-1,1
14162,50000,1,2,2,25,45672,5507,3,1
14163,230000,2,1,2,24,65513,6091,2,0
14164,20000,1,3,2,23,89898,3900,0,0
14165,210000,2,1,2,31,580478,25102,0,0
14166,210000,1,1,2,26,749816,27000,0,0
14167,10000,1,1,2,38,8340,1560,0,0
14168,100000,2,2,2,28,5322,4940,-1,1
14169,30000,1,2,2,23,146752,5525,0,0
14170,300000,1,1,1,40,7111,0,2,0
14171,140000,1,1,2,29,328415,14500,0,0
14172,50000,1,2,3,35,125398,2404,0,1
14173,200000,1,2,1,40,416190,143000,0,0
14174,260000,1,1,2,33,1647,853,-1,0
14175,250000,1,2,1,52,175173,8000,2,1
14176,500000,2,1,1,52,398618,415705,-2,0
14177,60000,2,3,1,44,147489,6426,0,1
14178,360000,2,2,2,25,2202,2662,-1,0
14179,90000,2,2,1,41,-11820,0,1,1
14180,150000,1,2,2,23,340352,209007,0,1
14181,130000,1,1,2,54,41013,13744,-2,0
14182,120000,1,2,1,52,608769,27123,0,1
14183,160000,1,2,2,29,564009,20803,0,0
14184,500000,1,3,1,37,436417,30159,0,0
14185,130000,1,1,2,28,35600,41010,-1,0
14186,360000,2,1,2,29,215547,86219,-2,0
14187,120000,1,2,1,51,531256,34500,0,1
14188,240000,2,2,1,41,77813,43483,-1,0
14189,50000,1,2,2,35,106964,4467,0,0
14190,30000,1,2,3,27,71582,33224,0,0
14191,50000,1,1,2,25,109552,5300,0,0
14192,80000,2,1,1,38,4464,3184,-1,1
14193,230000,2,1,2,27,23091,18842,0,0
14194,50000,1,1,1,41,165734,7497,0,0
14195,340000,2,1,2,42,1607809,311647,0,1
14196,170000,1,1,2,30,3700,3700,-2,1
14197,450000,2,2,2,32,81755,8077,0,0
14198,350000,2,1,2,36,31619,11726,-1,0
14199,50000,1,2,1,50,124587,3184,-1,0
14200,210000,2,2,2,25,294728,88259,-1,0
14201,290000,2,2,2,26,111144,13174,2,0
14202,180000,2,1,2,30,495378,83123,0,1
14203,230000,2,1,2,34,38068,9000,0,0
14204,140000,2,2,1,27,555509,21558,0,1
14205,30000,2,1,2,24,5911,248,-1,1
14206,140000,2,1,2,26,564427,22759,0,0
14207,50000,1,2,1,46,112497,6052,0,0
14208,80000,2,2,1,22,9779,7647,-1,0
14209,120000,1,1,2,28,201033,9440,0,0
14210,400000,2,2,2,37,89230,93168,-2,0
14211,70000,1,2,1,43,217334,3608,0,0
14212,190000,2,2,2,39,289849,18200,0,1
14213,60000,2,2,1,40,174142,10031,0,0
14214,20000,2,3,1,38,49652,10473,-1,0
14215,30000,2,3,2,50,0,0,-1,1
14216,450000,1,1,1,41,0,2274,-1,0
14217,70000,2,1,1,38,345044,14100,0,1
14218,160000,2,2,1,38,364169,30000,0,0
14219,140000,2,2,1,30,11221,10638,-1,0
14220,130000,2,1,2,26,49617,2812,0,1
14221,70000,2,2,2,42,234285,8000,2,1
14222,10000,1,3,2,34,45243,3186,0,0
14223,30000,2,2,2,54,145033,9781,0,0
14224,20000,1,1,2,42,19250,9024,0,0
14225,360000,2,2,2,44,72500,70942,-1,0
14226,50000,1,3,2,29,5250,0,2,1
14227,20000,1,2,2,24,91635,5400,2,1
14228,110000,1,2,2,29,26289,28332,-1,0
14229,150000,2,1,2,40,593,623,-2,0
14230,140000,2,2,1,30,76033,6600,0,0
14231,70000,2,3,1,47,331301,11810,0,1
14232,80000,1,4,2,28,249977,7470,2,0
14233,80000,1,1,2,32,20550,4625,0,0
14234,50000,1,2,2,24,132538,12896,2,0
14235,100000,1,1,2,27,149354,32000,0,0
14236,130000,2,2,2,35,1995,0,0,0
14237,400000,1,1,2,32,173698,25345,0,0
14238,500000,1,1,2,41,51843,35258,-1,1
14239,450000,1,1,2,26,171761,125224,0,0
14240,80000,2,1,2,26,84132,3402,0,0
14241,500000,1,1,1,45,52013,51961,-1,0
14242,210000,2,1,2,32,58344,105043,-2,0
14243,440000,2,1,2,28,273882,17000,0,0
14244,280000,1,1,2,27,89084,35106,0,0
14245,10000,1,2,1,50,12000,0,2,1
14246,210000,2,2,1,36,383984,14500,0,0
14247,100000,1,1,2,26,397244,13500,0,0
14248,210000,2,1,2,33,0,0,0,1
14249,500000,2,1,1,37,494262,187441,-1,0
14250,150000,1,1,1,39,307855,11004,0,0
14251,390000,2,1,1,40,1058882,129526,-1,0
14252,100000,2,2,1,26,233578,7964,0,1
14253,300000,1,1,1,45,14605,14894,-1,0
14254,80000,1,2,1,46,233635,8700,0,0
14255,50000,1,2,2,22,132895,5352,2,0
14256,200000,2,2,2,34,190393,16000,0,0
14257,380000,2,1,1,42,14287,5249,-1,0
14258,90000,2,3,2,25,208414,8008,0,0
14259,50000,1,1,2,27,36076,3050,2,1
14260,30000,2,3,2,51,4177,4197,-1,0
14261,300000,1,1,1,44,60305,21582,0,0
14262,20000,1,3,1,57,25237,11177,-1,1
14263,50000,2,1,1,47,4288,3898,-1,0
14264,50000,1,1,2,28,52055,41821,0,0
14265,70000,2,2,3,42,175328,34737,0,0
14266,230000,2,1,1,34,518096,25300,0,0
14267,290000,2,2,1,37,1107204,109523,0,0
14268,240000,1,1,1,49,551,1083,-1,0
14269,330000,1,1,2,32,6952,6316,2,0
14270,300000,1,1,1,38,204822,16152,0,0
14271,160000,2,1,1,40,2106,1780,-1,1
14272,360000,1,1,1,36,188336,21000,0,0
