account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
19258,450000,2,1,2,31,41628,15000,0,0
19259,30000,2,1,2,33,25264,2000,0,1
19260,210000,2,2,2,29,1858,620,-1,0
19261,250000,2,1,2,29,127847,4826,2,1
19262,70000,2,2,2,31,52453,1915,0,0
19263,230000,2,1,2,31,900,0,-1,0
19264,150000,2,2,1,37,0,0,-2,0
19265,70000,2,3,1,47,34647,1402,2,0
19266,150000,2,2,1,35,60434,2218,0,1
19267,200000,2,2,1,37,498,148,-1,0
19268,200000,2,4,2,42,-72,0,-1,0
19269,300000,2,3,1,42,0,138,-1,0
19270,80000,2,3,1,39,2199,4067,-1,1
19271,30000,2,2,2,43,28336,18,0,1
19272,100000,2,2,1,40,72518,3000,0,0
19273,360000,2,1,2,32,51489,27486,0,0
19274,150000,2,2,2,32,6155,1000,0,0
19275,180000,2,1,2,32,-10,0,-2,0
19276,210000,2,1,1,33,500,500,-2,0
19277,110000,2,3,1,41,33448,2000,0,0
19278,80000,2,2,1,41,58281,4480,0,0
19279,50000,2,2,2,39,17721,920,2,0
19280,150000,2,2,1,32,0,0,-2,0
19281,260000,2,1,2,40,0,0,-2,0
19282,200000,2,1,2,33,0,0,-2,0
19283,230000,2,2,2,29,2491,9785,-1,0
19284,70000,2,1,1,32,68927,2600,0,1
19285,70000,2,1,2,32,39834,1500,0,1
19286,160000,2,2,2,32,7072,766,0,1
19287,200000,2,3,2,34,194101,6763,0,0
19288,270000,2,2,2,35,-1000,0,-2,0
19289,100000,2,2,1,36,72044,5049,0,0
19290,410000,2,1,1,42,49828,1647,-1,0
19291,160000,2,2,1,33,2895,8429,-1,0
19292,120000,2,2,2,39,476,326,-2,1
19293,50000,2,2,1,37,90,1335,-1,0
19294,450000,2,1,1,38,0,0,-2,0
19295,200000,2,2,2,36,172037,6103,0,0
19296,360000,2,2,2,41,16666,707,-1,0
19297,340000,2,2,1,40,52102,2100,0,0
19298,300000,2,3,1,40,0,0,-2,1
19299,220000,2,3,2,40,161208,5683,0,0
19300,370000,2,1,2,37,288924,20000,0,0
19301,170000,2,2,1,39,1738,1788,-1,0
19302,500000,2,2,2,39,474459,20000,0,0
19303,100000,2,1,1,36,0,0,-2,0
19304,110000,2,1,2,31,0,0,-2,0
19305,230000,2,1,1,31,800,0,0,0
19306,230000,2,1,2,31,9368,6000,-1,0
19307,150000,2,2,1,33,29924,1238,0,0
19308,210000,2,1,1,32,2866,8680,-1,0
19309,100000,2,3,1,32,21651,26748,-1,0
19310,230000,2,1,1,42,108348,5000,0,0
19311,360000,2,1,2,33,0,0,-2,1
19312,360000,2,2,1,34,8674,0,0,0
19313,200000,2,1,2,34,-2113,423,-2,1
19314,200000,2,1,1,34,4745,1283,-1,0
19315,150000,2,2,2,33,1940,0,-1,0
19316,110000,2,1,1,41,150,0,7,0
19317,320000,2,2,1,38,288,1200,-2,0
19318,50000,2,3,1,44,22605,0,2,1
19319,160000,2,2,2,39,77579,3650,0,0
19320,80000,2,2,1,42,55000,10000,0,1
19321,100000,2,2,1,35,0,0,-2,0
19322,150000,2,2,1,36,90500,0,0,0
19323,60000,2,2,1,38,61761,2380,2,0
19324,200000,2,1,2,39,0,0,-2,0
19325,160000,2,3,1,38,207,207,-2,0
19326,230000,2,2,1,38,33334,1058,0,0
19327,230000,2,2,1,40,1900,0,-1,0
19328,90000,2,3,1,39,0,0,0,0
19329,140000,2,3,1,40,36741,1484,2,1
19330,30000,2,3,2,41,28817,1500,2,0
19331,320000,2,1,1,41,92588,0,0,0
19332,20000,2,3,1,35,1000,2017,-1,0
19333,50000,2,3,2,35,1854,1688,-1,0
19334,30000,2,3,1,38,30068,1200,0,0
19335,160000,2,3,2,36,5510,0,-1,0
19336,280000,2,2,1,48,10861,56137,-1,0
19337,390000,2,2,2,35,28215,938,0,0
19338,100000,2,3,1,44,81665,5900,0,1
19339,200000,2,5,2,48,0,0,-2,0
19340,110000,2,3,1,43,14980,482,0,0
19341,50000,2,2,1,45,29523,1094,0,0
19342,100000,2,2,1,41,74368,4303,0,0
19343,200000,2,3,0,31,0,0,-2,0
19344,250000,2,1,1,34,155997,6811,0,0
19345,20000,2,3,1,48,16558,0,2,1
19346,260000,2,2,1,35,766,1185,-2,0
19347,20000,2,3,1,31,14523,0,0,1
19348,320000,2,2,1,44,0,0,-2,0
19349,30000,2,1,1,37,6422,206,0,0
19350,50000,2,2,2,41,27093,1007,0,0
19351,80000,2,2,2,36,0,0,-2,1
19352,120000,2,2,1,40,63443,2500,2,1
19353,290000,2,2,1,49,38863,2000,0,0
19354,50000,2,2,1,43,0,0,-2,0
19355,30000,2,3,1,39,22761,2000,0,1
19356,580000,2,2,2,33,10413,10519,-1,0
19357,270000,2,1,1,41,0,2605,-1,0
19358,30000,2,3,1,42,390,930,-1,0
19359,160000,2,1,1,31,140678,5354,0,0
19360,180000,2,2,2,31,416,416,-1,0
19361,20000,2,2,1,34,316,782,-1,1
19362,210000,2,2,1,33,3537,0,-1,0
19363,200000,2,3,1,43,105467,4001,0,0
19364,130000,2,3,1,43,37259,1400,0,0
19365,30000,2,5,1,36,99,0,-2,0
19366,130000,2,2,1,40,473,1669,-1,0
19367,180000,2,3,1,43,44325,66000,0,0
19368,110000,2,2,1,39,80628,1885,0,0
19369,20000,2,2,1,39,580,0,-1,0
19370,150000,2,2,2,35,50136,2000,0,0
19371,210000,2,3,2,37,5786,5380,0,0
19372,90000,2,2,2,42,3343,14741,-1,0
19373,500000,2,2,1,42,71338,29761,0,0
19374,300000,2,2,1,37,22107,6741,-1,0
19375,370000,2,3,1,33,23200,1000,0,0
19376,200000,2,2,2,35,66643,9577,0,0
19377,500000,2,4,2,38,8659,3532,-2,0
19378,50000,2,2,2,41,0,0,-2,1
19379,120000,2,2,1,36,0,2785,-1,0
19380,270000,2,2,1,38,53256,10000,0,0
19381,300000,2,1,1,43,5768,7229,-1,0
19382,90000,2,2,1,37,22073,0,0,0
19383,120000,2,2,1,48,626,0,-1,0
19384,90000,2,2,1,47,11997,1000,0,0
19385,350000,2,1,2,41,118400,5000,0,0
19386,180000,2,2,1,29,0,0,-2,0
19387,30000,2,3,0,30,15158,409,0,0
19388,240000,2,2,2,29,2308,776,-1,1
19389,80000,2,2,1,38,78655,3400,0,0
19390,50000,2,2,1,37,27291,1065,0,1
19391,370000,2,1,1,42,111185,10000,0,0
19392,150000,2,2,1,43,7613,4331,-2,0
19393,410000,2,1,2,31,317330,15000,0,0
19394,230000,2,2,1,32,21166,1000,-1,0
19395,80000,2,3,2,32,14691,10500,-2,0
19396,140000,2,1,2,32,0,0,0,0
19397,180000,2,2,1,32,-99,0,-2,0
19398,240000,2,1,1,33,48723,1377,0,0
19399,160000,2,2,2,30,-38,0,-2,0
19400,320000,2,1,2,31,82319,20895,0,0
19401,80000,2,2,1,35,1876,2071,-1,0
19402,230000,2,2,1,36,10244,1141,0,0
19403,230000,2,2,1,40,5748,3768,-2,0
19404,20000,2,2,1,38,14251,0,0,0
19405,220000,2,2,1,37,142649,5600,0,0
19406,180000,2,1,1,42,1200,0,-1,0
19407,260000,2,2,1,36,24426,1382,0,0
19408,360000,2,2,1,37,10000,0,-1,0
19409,210000,2,2,1,36,161912,6000,0,1
19410,200000,2,1,2,32,-2,0,-2,0
19411,350000,2,1,2,35,5225,68361,-1,0
19412,360000,2,1,1,35,0,558,-2,0
19413,60000,2,2,2,27,42695,1800,2,0
19414,190000,2,1,2,47,39506,697,-1,0
19415,180000,2,1,2,35,15628,0,0,0
19416,230000,2,1,1,37,843,500,-2,1
19417,270000,2,1,1,45,0,0,-2,1
19418,220000,2,3,1,45,83709,3000,0,0
19419,80000,2,1,1,36,59349,0,-1,0
19420,90000,2,1,2,29,44181,1840,0,0
19421,500000,2,1,1,35,215305,20018,-1,0
19422,210000,2,2,1,35,3392,4000,-1,1
19423,110000,2,1,2,27,42254,1999,0,0
19424,150000,2,1,2,31,6711,4000,0,0
19425,90000,2,1,2,33,3000,3000,-1,0
19426,190000,2,2,1,34,94428,8000,2,0
19427,180000,2,2,2,43,0,0,-2,0
19428,240000,2,2,1,37,22877,11109,0,0
19429,200000,2,2,2,28,0,3125,-2,0
19430,200000,2,3,1,49,14053,0,-1,0
19431,160000,2,2,2,38,0,0,0,0
19432,240000,2,1,2,27,5300,1800,-1,0
19433,80000,2,2,1,25,59130,2200,0,0
19434,180000,2,2,1,39,0,0,-2,1
19435,80000,2,2,2,26,0,0,-2,0
19436,70000,2,2,2,26,46486,2000,0,0
19437,160000,2,2,1,38,10775,4000,-1,0
19438,200000,2,1,2,30,92037,70000,0,0
19439,20000,2,1,2,34,4565,4570,-2,0
19440,300000,2,2,1,35,27710,10,0,0
19441,150000,2,1,1,42,38297,2769,2,0
19442,30000,2,1,2,45,940,3482,-1,0
19443,360000,2,2,2,37,333,210,-1,1
19444,280000,2,1,1,39,89676,2600,0,0
19445,30000,2,3,2,23,29967,0,0,0
19446,50000,2,1,2,24,9588,1000,0,0
19447,160000,2,4,1,28,165,165,-1,0
19448,80000,2,1,2,28,32605,1200,0,0
19449,100000,2,1,2,29,4948,1500,2,0
19450,60000,2,2,1,47,19604,1000,0,0
19451,420000,2,1,2,27,220728,7934,0,0
19452,140000,2,2,2,27,1079,88654,-2,0
19453,270000,2,1,2,32,17021,1000,0,1
19454,160000,2,1,1,35,0,1404,-2,1
19455,230000,2,1,2,31,29160,0,0,0
19456,100000,2,1,3,47,40503,1502,0,0
19457,260000,2,1,2,36,3791,1917,-2,0
19458,200000,2,1,2,37,130380,0,0,0
19459,380000,2,2,1,44,163860,7505,0,0
19460,130000,2,2,1,33,0,0,-2,0
19461,70000,2,2,2,33,71161,2600,2,0
19462,270000,2,2,1,33,500,6921,-1,0
19463,30000,2,2,1,49,26761,822,0,1
19464,290000,2,1,1,37,0,21830,-1,0
19465,50000,2,2,2,40,18971,695,0,0
19466,30000,2,2,1,40,22527,2009,0,1
19467,210000,2,3,1,38,3204,4173,-1,0
19468,220000,2,3,2,43,175238,7000,0,0
19469,340000,2,2,1,32,54693,4000,0,0
19470,500000,2,1,1,41,12633,4348,-2,0
19471,30000,2,2,1,31,25099,6000,0,0
19472,180000,2,2,1,32,18732,5000,0,1
19473,60000,2,2,2,24,30763,1000,0,0
19474,100000,2,1,2,32,1777,7748,0,0
19475,270000,2,2,1,33,46649,3000,0,1
19476,200000,2,2,1,47,66000,30000,-2,0
19477,240000,2,2,1,38,158184,5520,0,0
19478,110000,2,2,1,40,57961,3500,0,0
19479,360000,2,1,2,32,140324,4060,0,0
19480,50000,2,3,2,35,19247,811,0,0
19481,60000,2,2,1,39,27740,1545,0,0
19482,50000,2,2,1,38,9008,329,0,0
19483,120000,2,1,2,28,2592,0,0,0
19484,140000,2,2,1,48,126663,4876,0,0
19485,100000,2,2,1,46,27377,1500,0,0
19486,280000,2,3,1,46,18010,318,0,1
19487,180000,2,1,1,28,131191,5000,0,0
19488,180000,2,1,2,28,0,0,-2,0
19489,150000,2,2,1,37,31457,1200,0,0
19490,180000,2,1,2,42,149133,300,2,1
19491,180000,2,1,2,35,0,0,0,0
19492,30000,2,2,1,41,21715,500,0,0
19493,380000,2,2,1,48,58482,10000,0,0
19494,130000,2,3,2,36,1738,1938,-1,0
19495,170000,2,1,2,28,1125,0,-1,0
19496,220000,2,1,1,43,880,7270,0,1
19497,150000,2,1,1,49,3000,493,-1,0
19498,180000,2,5,2,34,0,0,-2,0
19499,180000,2,1,2,46,0,0,-2,1
19500,360000,2,1,2,27,0,0,-2,0
19501,150000,2,1,1,30,3244,0,0,0
19502,170000,2,5,1,39,9224,265,0,0
19503,50000,2,1,2,44,18253,752,0,0
19504,300000,2,1,2,39,97711,4000,2,0
19505,450000,2,1,2,40,0,0,-2,0
19506,210000,2,2,1,29,144505,5314,0,0
19507,80000,2,2,1,30,5,0,-1,0
19508,240000,2,2,1,32,0,0,-2,0
19509,110000,2,2,2,32,75261,2746,0,0
19510,400000,2,3,1,40,4869,5539,-2,0
19511,90000,2,2,1,49,6990,3550,-1,1
19512,210000,2,1,2,29,153706,0,0,0
19513,260000,2,1,2,31,74266,2623,0,0
19514,170000,2,1,2,27,122955,5000,0,0
19515,210000,2,2,2,30,17030,5000,0,0
19516,200000,2,1,1,38,0,0,-2,0
19517,560000,2,1,1,45,130479,20000,0,0
19518,540000,2,1,2,34,946,946,-1,0
19519,100000,2,2,1,29,0,0,-2,0
19520,80000,2,2,1,26,0,0,-2,1
19521,30000,2,2,1,35,19626,1610,0,1
19522,80000,2,2,1,28,50441,2100,0,1
19523,50000,2,1,2,28,23123,0,0,1
19524,120000,2,1,2,26,5828,9115,0,0
19525,240000,2,2,1,32,0,0,-2,0
19526,260000,2,2,1,33,5626,3964,-2,0
19527,280000,2,2,2,33,2930,0,-1,0
19528,30000,2,2,1,35,2732,3280,0,1
19529,150000,2,3,2,38,6692,8242,2,0
19530,350000,2,2,1,36,52735,25000,0,1
19531,100000,2,2,2,34,0,0,-2,0
19532,320000,2,1,1,46,0,417,-1,0
19533,380000,2,2,1,41,377466,15212,0,1
19534,40000,2,2,2,43,9960,1200,2,0
19535,100000,2,3,1,43,4656,169,0,0
19536,270000,2,1,2,30,56211,3879,0,0
19537,30000,2,3,1,44,27567,3000,0,1
19538,50000,2,2,2,40,0,0,-2,0
19539,180000,2,1,2,30,32030,4000,0,0
19540,150000,2,1,2,31,302,176,-2,0
19541,360000,2,1,1,32,10773,5000,0,0
19542,170000,2,1,1,38,3001,9436,-1,0
19543,140000,2,2,2,37,97739,3400,0,0
19544,90000,2,2,1,41,28552,1073,0,0
19545,20000,2,3,2,46,1170,150,-1,0
19546,160000,2,3,1,28,103107,4000,0,0
19547,30000,2,2,2,36,28756,1200,0,0
19548,300000,2,2,1,38,390,540,-1,1
19549,80000,2,2,2,24,48690,2000,0,1
19550,360000,2,1,2,32,21831,13000,0,1
19551,460000,2,1,2,41,18165,2008,-1,0
19552,30000,2,3,2,46,780,0,0,0
19553,80000,2,2,1,37,2000,4206,-1,1
19554,140000,2,5,2,25,42812,1505,0,0
19555,280000,2,2,1,43,-741,0,-1,0
19556,300000,2,2,1,28,18171,173,0,0
19557,30000,2,2,1,29,21631,0,2,1
19558,500000,2,1,1,37,167748,8008,0,0
19559,180000,2,2,1,42,296036,5651,2,0
19560,160000,2,3,1,37,7811,0,0,0
19561,200000,2,1,1,40,0,0,-2,0
19562,130000,2,2,1,37,134146,6000,0,0
19563,230000,2,3,2,30,31868,13216,-1,0
19564,230000,2,1,2,34,6059,7897,-1,1
19565,60000,2,3,1,48,316,316,-1,1
19566,80000,2,2,1,47,14206,7500,-1,0
19567,240000,2,2,1,47,27383,21718,-1,0
19568,240000,2,2,2,30,12889,144734,0,0
19569,220000,2,3,1,33,0,0,-2,0
19570,50000,2,2,1,44,11357,4000,0,1
19571,50000,2,3,1,42,9962,348,0,0
19572,50000,2,2,1,38,643,643,-1,0
19573,90000,2,2,1,39,11786,1250,-2,1
19574,80000,2,2,2,46,49278,0,0,0
19575,190000,2,3,1,43,109639,4793,0,0
19576,210000,2,1,1,31,107122,12000,0,0
19577,370000,2,2,1,45,99723,5000,-1,0
19578,80000,2,2,1,45,58505,0,2,1
19579,220000,2,2,1,32,15671,30789,0,0
19580,230000,2,2,1,44,329,2208,-1,0
19581,200000,2,2,1,39,10825,10773,-1,0
19582,400000,2,1,2,31,128312,9031,0,0
19583,80000,2,2,2,44,15365,2250,-1,0
19584,360000,2,2,1,36,12375,1000,0,0
19585,310000,2,1,2,35,278117,11000,0,1
19586,150000,2,1,2,29,97402,4000,0,0
19587,80000,2,2,2,30,30244,1000,0,0
19588,40000,2,2,1,30,16086,1600,2,1
19589,320000,2,1,2,30,8623,1000,0,0
19590,170000,2,2,2,38,123978,5000,0,0
19591,80000,2,2,2,36,55751,2700,0,0
19592,420000,2,1,1,33,1800,3,0,0
19593,170000,2,2,1,45,127643,4677,0,0
19594,230000,2,1,1,40,-4,1342,-2,0
19595,200000,2,1,1,35,0,0,-2,0
19596,430000,2,2,1,42,308523,15000,2,1
19597,100000,2,2,1,32,46121,0,0,0
19598,210000,2,1,2,32,18827,0,-1,0
19599,50000,2,1,1,40,426,595,-2,0
19600,290000,2,1,2,36,55435,2503,0,0
19601,200000,2,1,2,32,2820,10540,-2,0
19602,170000,2,1,2,37,0,150,-2,0
19603,30000,2,2,2,38,0,0,-2,0
19604,360000,2,2,1,48,0,0,-2,1
19605,110000,2,1,2,31,0,0,-2,0
19606,180000,2,1,1,31,179461,6017,2,0
19607,220000,2,2,2,34,30177,1000,0,0
19608,190000,2,2,2,34,77377,3000,0,0
19609,150000,2,4,2,29,22891,16910,0,0
19610,350000,2,2,1,38,55038,5000,0,0
19611,240000,2,2,1,47,130266,6000,0,0
19612,230000,2,2,2,30,71089,2400,0,0
19613,500000,2,1,1,29,-486,3012,-2,0
19614,160000,2,2,1,30,1513,1328,2,0
19615,290000,2,1,2,30,35438,2000,0,0
19616,50000,1,2,2,30,18713,3703,0,0
19617,270000,2,1,2,30,0,0,0,1
19618,260000,2,2,2,30,5860,1306,-2,0
19619,180000,2,3,1,31,23943,22593,0,0
19620,180000,2,2,2,32,858,0,-2,0
19621,50000,2,5,1,33,0,0,0,0
19622,50000,2,2,1,34,3563,131,0,1
19623,80000,2,1,1,37,20808,0,-1,1
19624,250000,2,2,1,37,234221,8625,0,0
19625,80000,2,2,1,45,0,0,-2,0
19626,160000,2,2,1,37,8264,8799,-1,0
19627,30000,2,2,2,42,16893,655,0,0
19628,100000,2,2,1,44,6059,1440,-1,0
19629,100000,2,2,1,46,0,0,-2,0
19630,130000,2,2,1,45,1130,1000,-1,0
19631,80000,2,2,1,35,47231,2000,0,0
19632,170000,2,1,1,41,104654,4000,0,0
19633,280000,2,1,1,42,1170,4198,-2,0
19634,500000,2,3,1,44,1257,2120,-1,1
19635,300000,2,2,2,41,3245,22,-1,0
19636,310000,2,2,1,42,14585,0,-1,0
19637,120000,2,1,2,29,5843,6928,0,0
19638,50000,2,3,1,49,0,0,-2,1
19639,340000,2,4,2,29,103824,9507,0,0
19640,90000,2,1,2,31,83275,2200,2,0
19641,60000,2,1,2,32,21534,778,2,1
19642,380000,2,1,2,29,152135,5000,0,0
19643,200000,2,1,2,29,2014,2540,-2,0
19644,460000,2,1,2,29,169983,8038,0,0
19645,300000,2,2,1,30,3167,435,-1,0
19646,360000,2,1,2,30,2786,5710,-2,0
19647,120000,2,2,1,30,11707,20000,0,0
19648,500000,2,2,1,31,5085,3148,0,0
19649,210000,2,1,1,33,137565,5380,0,1
19650,180000,2,2,1,33,129098,1500,2,1
19651,200000,2,2,1,32,52921,2258,0,0
19652,240000,2,2,1,32,0,0,-2,0
19653,50000,2,2,1,32,0,0,-2,0
19654,240000,2,1,2,32,18116,17038,0,0
19655,160000,2,3,1,33,0,0,-2,1
19656,150000,2,1,2,33,8367,950,0,0
19657,100000,2,1,2,33,5198,3348,0,0
19658,50000,2,2,2,33,41970,1877,0,0
19659,180000,2,1,2,33,48436,30000,0,0
19660,50000,2,2,1,33,25708,1092,0,1
19661,20000,2,3,3,44,0,0,0,1
19662,120000,2,2,2,39,1206,0,-1,0
19663,320000,2,1,2,44,22999,128424,-1,0
19664,370000,2,2,1,36,83763,2526,0,0
19665,210000,2,2,2,37,44245,1615,0,0
19666,220000,2,3,2,40,184562,15000,0,0
19667,220000,2,2,2,41,132727,4838,0,0
19668,210000,2,3,2,36,73433,3200,0,0
19669,200000,2,2,1,34,8595,3000,0,0
19670,180000,2,2,1,41,7121,5000,0,0
19671,60000,2,2,1,44,28354,1300,0,0
19672,430000,2,2,1,37,3177,1150,0,0
19673,20000,2,2,1,34,2090,0,-1,0
19674,50000,2,2,1,35,19930,1000,0,0
19675,500000,2,1,2,38,16409,3362,-2,0
19676,340000,2,1,2,37,197439,4000,0,0
19677,80000,2,3,1,40,390,9278,-1,1
19678,230000,2,1,1,41,11891,1000,0,0
19679,170000,2,2,2,37,38885,3000,0,0
19680,260000,2,2,1,40,1474,1254,0,0
19681,120000,2,2,1,34,1520,1520,-1,0
19682,110000,2,2,1,39,52684,4000,0,0
19683,200000,2,2,1,46,65108,1500,0,0
19684,80000,2,3,1,46,2136,0,-1,1
19685,420000,2,3,2,35,47563,1700,0,0
19686,50000,2,1,1,38,19297,712,0,1
19687,30000,2,2,1,39,29793,1089,0,1
19688,210000,2,3,1,40,5566,2632,-1,0
19689,240000,2,1,1,33,231935,8029,0,0
19690,240000,2,1,1,45,9529,4895,-1,0
19691,390000,2,2,1,37,131619,10000,0,0
19692,30000,2,2,2,33,955,570,-2,0
19693,50000,2,3,1,37,6939,1000,0,0
19694,70000,2,2,1,49,46688,1800,0,1
19695,180000,2,2,1,38,44577,1630,2,0
19696,180000,2,3,1,49,84966,3200,0,0
19697,470000,2,1,1,37,104283,3522,0,0
19698,120000,2,2,1,38,68959,3000,2,1
19699,390000,2,2,1,33,3628,7769,-1,0
19700,50000,2,3,1,48,20733,844,0,1
19701,50000,2,3,1,39,24317,900,0,0
19702,140000,2,1,2,32,126242,6000,0,0
19703,160000,2,1,1,40,2973,5188,-2,0
19704,30000,2,3,1,37,28910,1500,0,0
19705,20000,2,2,1,31,0,0,-2,0
19706,100000,2,2,1,47,-396,0,-2,1
19707,80000,2,2,1,47,3206,1000,0,0
19708,40000,2,2,2,24,24528,884,0,1
19709,180000,2,1,2,28,130436,5000,0,0
19710,80000,2,2,1,34,3638,2000,0,0
19711,300000,2,4,1,41,287,5159,-1,0
19712,220000,2,1,2,29,5827,586,0,1
19713,80000,2,1,2,27,40037,3200,0,0
19714,290000,2,1,2,27,-73,14688,-2,0
19715,360000,2,1,2,28,1034,984,-1,0
19716,500000,2,2,1,32,11835,2,-2,0
19717,430000,2,1,2,34,16317,2000,0,0
19718,280000,2,3,2,35,93649,5295,0,0
19719,150000,2,1,1,28,1508,2224,-1,0
19720,200000,2,1,1,32,39197,2000,0,0
19721,110000,2,3,2,27,111239,4100,0,0
19722,150000,2,3,2,30,18516,2050,0,0
19723,120000,2,1,1,39,27553,14587,0,0
19724,500000,2,1,1,44,128459,167116,0,0
19725,270000,2,2,2,28,5488,8258,0,0
19726,50000,2,2,2,29,9004,3000,0,0
19727,300000,2,3,2,30,147715,7000,2,0
19728,140000,2,2,2,30,101525,500,0,1
19729,170000,2,1,2,32,2673,1861,-1,0
19730,320000,2,2,1,35,95850,2500,0,0
19731,200000,2,3,1,39,122518,5125,0,0
19732,50000,2,2,1,31,0,0,-2,0
19733,120000,2,2,1,32,39926,1684,0,0
19734,170000,2,2,2,38,0,44400,-1,0
19735,150000,2,1,2,40,316,314,-1,0
19736,200000,2,1,2,27,55080,2000,0,0
19737,110000,2,1,1,30,54138,1010,0,0
19738,50000,2,2,1,35,19648,1000,0,0
19739,50000,2,3,1,42,16802,1000,0,0
19740,50000,2,2,1,46,17406,593,0,1
19741,110000,2,2,1,30,105707,3795,0,0
19742,160000,2,1,2,32,5375,4951,-2,0
19743,20000,2,2,2,43,8440,307,0,1
19744,200000,2,2,1,48,90772,3314,0,0
19745,460000,2,1,1,45,1572,230,-1,0
19746,50000,2,3,2,43,780,0,-1,0
19747,80000,2,2,2,35,27324,2000,0,0
19748,180000,2,1,1,40,968,2432,-1,0
19749,440000,2,2,2,39,376228,14500,0,0
19750,300000,2,2,2,31,0,378,-2,0
19751,180000,2,2,2,33,0,1518,-1,1
19752,80000,2,2,2,47,915,1065,-1,0
19753,20000,2,2,1,41,12659,2961,0,1
19754,310000,2,1,1,36,30970,10207,0,0
19755,180000,2,1,1,41,0,0,-2,0
19756,20000,2,2,1,42,19195,853,0,1
19757,480000,2,1,1,38,33081,986,0,0
19758,90000,2,2,1,33,90043,3128,2,0
19759,310000,2,1,2,35,9950,0,-1,0
19760,310000,2,1,1,35,108107,5000,0,0
19761,200000,2,2,1,34,3046,1311,-1,0
19762,100000,2,2,1,34,123,123,-1,1
19763,100000,2,3,1,35,68217,2523,0,0
19764,370000,2,2,1,35,186529,7000,0,0
19765,60000,2,3,1,46,26749,1100,0,0
19766,50000,2,2,2,39,28985,874,0,0
19767,280000,2,1,2,35,86279,6160,0,0
19768,90000,2,3,1,46,9460,400,0,1
19769,360000,2,3,2,45,0,0,-2,0
19770,100000,2,3,1,47,69672,2500,0,0
19771,30000,2,3,1,37,13149,524,2,1
19772,230000,2,5,2,40,4117,4000,0,0
19773,180000,2,2,1,44,0,0,-2,0
19774,150000,2,3,1,48,1148,496,-1,0
19775,240000,2,1,1,37,94280,4000,0,0
19776,110000,2,2,1,42,8084,500,0,0
19777,180000,2,1,2,36,48533,1677,0,0
19778,50000,2,2,1,42,20240,2000,0,0
19779,170000,2,3,2,44,0,0,-2,0
19780,120000,2,1,1,42,115463,4390,0,0
19781,400000,2,2,1,45,1722,2836,-1,0
19782,240000,2,2,1,40,540,390,-1,0
19783,50000,2,2,2,37,7378,565,0,1
19784,290000,2,2,1,35,28468,3496,0,0
19785,150000,2,2,2,36,138903,3320,0,1
19786,170000,2,1,2,40,53525,10000,0,0
19787,230000,2,1,1,46,6283,18157,-2,0
19788,180000,2,1,2,38,0,0,-2,0
19789,260000,2,1,1,41,6647,7573,-1,0
19790,90000,2,2,1,41,69422,0,0,0
19791,520000,2,1,2,35,54152,5000,0,0
19792,50000,2,3,1,40,23,20706,0,1
19793,320000,2,1,1,45,0,0,-1,0
19794,60000,2,3,1,42,18429,1000,0,0
19795,180000,2,2,1,39,3739,6547,0,0
19796,290000,2,2,2,43,104045,5000,0,0
19797,300000,2,2,1,40,0,179999,-2,0
19798,220000,2,1,1,47,619,6641,-1,0
19799,70000,2,2,1,32,21872,0,2,1
19800,150000,2,3,1,40,4095,0,-2,0
19801,80000,2,2,1,40,1909,1909,-1,0
19802,10000,2,3,1,41,1891,283,2,1
19803,280000,2,2,1,46,47056,1670,0,0
19804,450000,2,2,1,43,14279,20723,-1,0
19805,230000,2,2,2,34,-5459,0,-2,0
19806,320000,2,1,2,35,0,0,-2,1
19807,200000,2,2,1,42,93354,20000,0,0
19808,60000,2,2,1,37,26598,1039,0,0
19809,50000,2,3,1,31,27858,1000,0,0
19810,30000,2,3,1,47,16289,1200,0,0
19811,260000,2,1,2,36,32202,5000,0,0
19812,210000,2,2,1,42,0,0,-2,0
19813,290000,2,2,2,41,21304,2000,0,0
19814,20000,2,3,1,41,7900,505,0,0
19815,100000,2,3,1,45,0,0,-1,1
19816,230000,2,2,1,40,30735,1000,0,0
19817,300000,2,1,1,36,3617,7796,-1,0
19818,20000,2,2,2,33,10526,538,0,1
19819,30000,2,3,1,42,29276,1368,2,1
19820,170000,2,2,2,43,1222,0,-1,0
19821,200000,2,2,1,46,1438,1261,2,1
19822,50000,2,3,2,46,29263,1200,0,0
19823,20000,2,2,1,41,20389,1001,0,0
19824,60000,2,2,1,32,60650,0,0,0
19825,20000,2,2,1,46,19861,400,0,1
19826,220000,2,2,2,35,92472,10000,-2,0
19827,20000,2,3,1,43,15243,1780,0,0
19828,70000,2,2,2,33,0,0,0,0
19829,380000,2,1,1,43,86661,5000,0,0
19830,30000,2,3,1,48,28191,1000,0,0
19831,200000,2,2,2,35,3498,16248,0,0
19832,80000,2,2,2,36,48161,2000,0,1
19833,150000,2,2,2,38,6882,300,0,0
19834,210000,2,2,1,40,104167,5000,0,0
19835,70000,2,3,1,43,16693,1000,0,0
19836,280000,2,2,2,38,75173,3500,0,0
19837,140000,2,2,1,35,326,502,-1,0
19838,200000,2,4,1,44,2206,686,-2,0
19839,170000,2,2,2,40,99565,4000,0,0
19840,50000,2,2,1,49,22778,1001,0,0
19841,90000,2,2,1,32,17889,9455,-2,0
19842,130000,2,1,1,33,71253,3228,0,0
19843,250000,2,1,1,40,195574,0,0,0
