tid,account,amount,date,type
22938,22938,686,2015-05-14,exp
22939,22939,29899,2015-05-14,exp
22940,22940,3144,2015-05-14,exp
22941,22941,24068,2015-05-14,exp
22942,22942,6881,2015-05-14,exp
22943,22943,0,2015-05-14,exp
22944,22944,0,2015-05-14,exp
22945,22945,48657,2015-05-14,exp
22946,22946,12500,2015-05-14,exp
22947,22947,34285,2015-05-14,exp
22948,22948,112124,2015-05-14,exp
22949,22949,30490,2015-05-14,exp
22950,22950,0,2015-05-14,exp
22951,22951,0,2015-05-14,exp
22952,22952,244202,2015-05-14,exp
22953,22953,0,2015-05-14,exp
22954,22954,2181,2015-05-14,exp
22955,22955,28085,2015-05-14,exp
22956,22956,196082,2015-05-14,exp
22957,22957,2260,2015-05-14,exp
22958,22958,28064,2015-05-14,exp
22959,22959,67224,2015-05-14,exp
22960,22960,93463,2015-05-14,exp
22961,22961,8263,2015-05-14,exp
22962,22962,0,2015-05-14,exp
22963,22963,0,2015-05-14,exp
22964,22964,396,2015-05-14,exp
22965,22965,19923,2015-05-14,exp
22966,22966,128386,2015-05-14,exp
22967,22967,28451,2015-05-14,exp
22968,22968,27773,2015-05-14,exp
22969,22969,94259,2015-05-14,exp
22970,22970,4367,2015-05-14,exp
22971,22971,23636,2015-05-14,exp
22972,22972,178337,2015-05-14,exp
22973,22973,30895,2015-05-14,exp
22974,22974,139209,2015-05-14,exp
22975,22975,0,2015-05-14,exp
22976,22976,111553,2015-05-14,exp
22977,22977,6232,2015-05-14,exp
22978,22978,0,2015-05-14,exp
22979,22979,21511,2015-05-14,exp
22980,22980,2894,2015-05-14,exp
22981,22981,17738,2015-05-14,exp
22982,22982,158889,2015-05-14,exp
22983,22983,5254,2015-05-14,exp
22984,22984,8815,2015-05-14,exp
22985,22985,340,2015-05-14,exp
22986,22986,8599,2015-05-14,exp
22987,22987,138067,2015-05-14,exp
22988,22988,19879,2015-05-14,exp
22989,22989,186563,2015-05-14,exp
22990,22990,28756,2015-05-14,exp
22991,22991,316,2015-05-14,exp
22992,22992,123234,2015-05-14,exp
22993,22993,857,2015-05-14,exp
22994,22994,48980,2015-05-14,exp
22995,22995,0,2015-05-14,exp
22996,22996,176661,2015-05-14,exp
22997,22997,2208,2015-05-14,exp
22998,22998,91512,2015-05-14,exp
22999,22999,2361,2015-05-14,exp
23000,23000,78286,2015-05-14,exp
23001,23001,316,2015-05-14,exp
23002,23002,1397,2015-05-14,exp
23003,23003,0,2015-05-14,exp
23004,23004,173140,2015-05-14,exp
23005,23005,873,2015-05-14,exp
23006,23006,214180,2015-05-14,exp
23007,23007,240452,2015-05-14,exp
23008,23008,816,2015-05-14,exp
23009,23009,8053,2015-05-14,exp
23010,23010,0,2015-05-14,exp
23011,23011,169529,2015-05-14,exp
23012,23012,12271,2015-05-14,exp
23013,23013,0,2015-05-14,exp
23014,23014,331985,2015-05-14,exp
23015,23015,10067,2015-05-14,exp
23016,23016,150735,2015-05-14,exp
23017,23017,2979,2015-05-14,exp
23018,23018,21597,2015-05-14,exp
23019,23019,2787,2015-05-14,exp
23020,23020,-28,2015-05-14,exp
23021,23021,201226,2015-05-14,exp
23022,23022,13637,2015-05-14,exp
23023,23023,1411,2015-05-14,exp
23024,23024,22720,2015-05-14,exp
23025,23025,337015,2015-05-14,exp
23026,23026,96694,2015-05-14,exp
23027,23027,427886,2015-05-14,exp
23028,23028,8115,2015-05-14,exp
23029,23029,136376,2015-05-14,exp
23030,23030,0,2015-05-14,exp
23031,23031,111687,2015-05-14,exp
23032,23032,0,2015-05-14,exp
23033,23033,20684,2015-05-14,exp
23034,23034,540,2015-05-14,exp
23035,23035,4090,2015-05-14,exp
23036,23036,5572,2015-05-14,exp
23037,23037,70302,2015-05-14,exp
23038,23038,2044,2015-05-14,exp
23039,23039,44743,2015-05-14,exp
23040,23040,227800,2015-05-14,exp
23041,23041,74092,2015-05-14,exp
23042,23042,0,2015-05-14,exp
23043,23043,55773,2015-05-14,exp
23044,23044,0,2015-05-14,exp
23045,23045,13669,2015-05-14,exp
23046,23046,1055,2015-05-14,exp
23047,23047,143828,2015-05-14,exp
23048,23048,0,2015-05-14,exp
23049,23049,287892,2015-05-14,exp
23050,23050,156864,2015-05-14,exp
23051,23051,9522,2015-05-14,exp
23052,23052,3598,2015-05-14,exp
23053,23053,0,2015-05-14,exp
23054,23054,3200,2015-05-14,exp
23055,23055,20109,2015-05-14,exp
23056,23056,1188,2015-05-14,exp
23057,23057,124794,2015-05-14,exp
23058,23058,56454,2015-05-14,exp
23059,23059,3739,2015-05-14,exp
23060,23060,65000,2015-05-14,exp
23061,23061,1770,2015-05-14,exp
23062,23062,45618,2015-05-14,exp
23063,23063,16981,2015-05-14,exp
23064,23064,23430,2015-05-14,exp
23065,23065,4000,2015-05-14,exp
23066,23066,73377,2015-05-14,exp
23067,23067,8354,2015-05-14,exp
23068,23068,123627,2015-05-14,exp
23069,23069,6718,2015-05-14,exp
23070,23070,1857,2015-05-14,exp
23071,23071,89,2015-05-14,exp
23072,23072,2120,2015-05-14,exp
23073,23073,1058,2015-05-14,exp
23074,23074,0,2015-05-14,exp
23075,23075,181127,2015-05-14,exp
23076,23076,274358,2015-05-14,exp
23077,23077,4996,2015-05-14,exp
23078,23078,-1,2015-05-14,exp
23079,23079,25560,2015-05-14,exp
23080,23080,38698,2015-05-14,exp
23081,23081,9967,2015-05-14,exp
23082,23082,106834,2015-05-14,exp
23083,23083,20,2015-05-14,exp
23084,23084,91458,2015-05-14,exp
23085,23085,13190,2015-05-14,exp
23086,23086,40052,2015-05-14,exp
23087,23087,345,2015-05-14,exp
23088,23088,76918,2015-05-14,exp
23089,23089,71248,2015-05-14,exp
23090,23090,169554,2015-05-14,exp
23091,23091,0,2015-05-14,exp
23092,23092,189101,2015-05-14,exp
23093,23093,779,2015-05-14,exp
23094,23094,390,2015-05-14,exp
23095,23095,125596,2015-05-14,exp
23096,23096,221296,2015-05-14,exp
23097,23097,331674,2015-05-14,exp
23098,23098,63277,2015-05-14,exp
23099,23099,119370,2015-05-14,exp
23100,23100,71322,2015-05-14,exp
23101,23101,11381,2015-05-14,exp
23102,23102,0,2015-05-14,exp
23103,23103,53084,2015-05-14,exp
23104,23104,15563,2015-05-14,exp
23105,23105,132215,2015-05-14,exp
23106,23106,7909,2015-05-14,exp
23107,23107,38680,2015-05-14,exp
23108,23108,176843,2015-05-14,exp
23109,23109,52045,2015-05-14,exp
23110,23110,124578,2015-05-14,exp
23111,23111,208257,2015-05-14,exp
23112,23112,130,2015-05-14,exp
23113,23113,47139,2015-05-14,exp
23114,23114,2654,2015-05-14,exp
23115,23115,39121,2015-05-14,exp
23116,23116,24829,2015-05-14,exp
23117,23117,132142,2015-05-14,exp
23118,23118,26668,2015-05-14,exp
23119,23119,5705,2015-05-14,exp
23120,23120,0,2015-05-14,exp
23121,23121,61733,2015-05-14,exp
23122,23122,0,2015-05-14,exp
23123,23123,39945,2015-05-14,exp
23124,23124,1994,2015-05-14,exp
23125,23125,1656,2015-05-14,exp
23126,23126,1719,2015-05-14,exp
23127,23127,70572,2015-05-14,exp
23128,23128,43505,2015-05-14,exp
23129,23129,39468,2015-05-14,exp
23130,23130,0,2015-05-14,exp
23131,23131,82177,2015-05-14,exp
23132,23132,21628,2015-05-14,exp
23133,23133,27359,2015-05-14,exp
23134,23134,118273,2015-05-14,exp
23135,23135,-649,2015-05-14,exp
23136,23136,500,2015-05-14,exp
23137,23137,201230,2015-05-14,exp
23138,23138,48128,2015-05-14,exp
23139,23139,0,2015-05-14,exp
23140,23140,0,2015-05-14,exp
23141,23141,360,2015-05-14,exp
23142,23142,0,2015-05-14,exp
23143,23143,44393,2015-05-14,exp
23144,23144,56849,2015-05-14,exp
23145,23145,5410,2015-05-14,exp
23146,23146,2308,2015-05-14,exp
23147,23147,7524,2015-05-14,exp
23148,23148,629,2015-05-14,exp
23149,23149,57747,2015-05-14,exp
23150,23150,1876,2015-05-14,exp
23151,23151,1374,2015-05-14,exp
23152,23152,7173,2015-05-14,exp
23153,23153,311,2015-05-14,exp
23154,23154,152877,2015-05-14,exp
23155,23155,0,2015-05-14,exp
23156,23156,21465,2015-05-14,exp
23157,23157,28208,2015-05-14,exp
23158,23158,1100,2015-05-14,exp
23159,23159,18595,2015-05-14,exp
23160,23160,91180,2015-05-14,exp
23161,23161,28859,2015-05-14,exp
23162,23162,38530,2015-05-14,exp
23163,23163,117757,2015-05-14,exp
23164,23164,10460,2015-05-14,exp
23165,23165,880,2015-05-14,exp
23166,23166,43182,2015-05-14,exp
23167,23167,49810,2015-05-14,exp
23168,23168,7164,2015-05-14,exp
23169,23169,57792,2015-05-14,exp
23170,23170,315291,2015-05-14,exp
23171,23171,8509,2015-05-14,exp
23172,23172,6392,2015-05-14,exp
23173,23173,896,2015-05-14,exp
23174,23174,14270,2015-05-14,exp
23175,23175,59693,2015-05-14,exp
23176,23176,123967,2015-05-14,exp
23177,23177,12715,2015-05-14,exp
23178,23178,25087,2015-05-14,exp
23179,23179,4009,2015-05-14,exp
23180,23180,-18,2015-05-14,exp
23181,23181,8606,2015-05-14,exp
23182,23182,2435,2015-05-14,exp
23183,23183,1503,2015-05-14,exp
23184,23184,38876,2015-05-14,exp
23185,23185,119402,2015-05-14,exp
23186,23186,26114,2015-05-14,exp
23187,23187,906,2015-05-14,exp
23188,23188,5880,2015-05-14,exp
23189,23189,-37,2015-05-14,exp
23190,23190,67793,2015-05-14,exp
23191,23191,251815,2015-05-14,exp
23192,23192,7475,2015-05-14,exp
23193,23193,22449,2015-05-14,exp
23194,23194,55458,2015-05-14,exp
23195,23195,71463,2015-05-14,exp
23196,23196,8690,2015-05-14,exp
23197,23197,63279,2015-05-14,exp
23198,23198,68234,2015-05-14,exp
23199,23199,58774,2015-05-14,exp
23200,23200,0,2015-05-14,exp
23201,23201,24855,2015-05-14,exp
23202,23202,14417,2015-05-14,exp
23203,23203,123022,2015-05-14,exp
23204,23204,77349,2015-05-14,exp
23205,23205,11308,2015-05-14,exp
23206,23206,118803,2015-05-14,exp
23207,23207,1050,2015-05-14,exp
23208,23208,696,2015-05-14,exp
23209,23209,110476,2015-05-14,exp
23210,23210,918,2015-05-14,exp
23211,23211,99578,2015-05-14,exp
23212,23212,14331,2015-05-14,exp
23213,23213,66050,2015-05-14,exp
23214,23214,11776,2015-05-14,exp
23215,23215,1883,2015-05-14,exp
23216,23216,0,2015-05-14,exp
23217,23217,38459,2015-05-14,exp
23218,23218,15175,2015-05-14,exp
23219,23219,9577,2015-05-14,exp
23220,23220,27089,2015-05-14,exp
23221,23221,163,2015-05-14,exp
23222,23222,54821,2015-05-14,exp
23223,23223,2552,2015-05-14,exp
23224,23224,113347,2015-05-14,exp
23225,23225,300000,2015-05-14,exp
23226,23226,278594,2015-05-14,exp
23227,23227,239280,2015-05-14,exp
23228,23228,0,2015-05-14,exp
23229,23229,944,2015-05-14,exp
23230,23230,127830,2015-05-14,exp
23231,23231,6580,2015-05-14,exp
23232,23232,2907,2015-05-14,exp
23233,23233,0,2015-05-14,exp
23234,23234,59094,2015-05-14,exp
23235,23235,319,2015-05-14,exp
23236,23236,89533,2015-05-14,exp
23237,23237,0,2015-05-14,exp
23238,23238,-320,2015-05-14,exp
23239,23239,20062,2015-05-14,exp
23240,23240,257535,2015-05-14,exp
23241,23241,50687,2015-05-14,exp
23242,23242,0,2015-05-14,exp
23243,23243,52033,2015-05-14,exp
23244,23244,119845,2015-05-14,exp
23245,23245,7429,2015-05-14,exp
23246,23246,1973,2015-05-14,exp
23247,23247,0,2015-05-14,exp
23248,23248,27438,2015-05-14,exp
23249,23249,53373,2015-05-14,exp
23250,23250,326,2015-05-14,exp
23251,23251,32834,2015-05-14,exp
23252,23252,18784,2015-05-14,exp
23253,23253,25218,2015-05-14,exp
23254,23254,671,2015-05-14,exp
23255,23255,0,2015-05-14,exp
23256,23256,0,2015-05-14,exp
23257,23257,430,2015-05-14,exp
23258,23258,25147,2015-05-14,exp
23259,23259,18251,2015-05-14,exp
23260,23260,8834,2015-05-14,exp
23261,23261,985,2015-05-14,exp
23262,23262,19037,2015-05-14,exp
23263,23263,267,2015-05-14,exp
23264,23264,86251,2015-05-14,exp
23265,23265,13916,2015-05-14,exp
23266,23266,62891,2015-05-14,exp
23267,23267,25341,2015-05-14,exp
23268,23268,82854,2015-05-14,exp
23269,23269,0,2015-05-14,exp
23270,23270,5123,2015-05-14,exp
23271,23271,29121,2015-05-14,exp
23272,23272,445,2015-05-14,exp
23273,23273,-390,2015-05-14,exp
23274,23274,2158,2015-05-14,exp
23275,23275,137195,2015-05-14,exp
23276,23276,222520,2015-05-14,exp
23277,23277,129397,2015-05-14,exp
23278,23278,0,2015-05-14,exp
23279,23279,1216,2015-05-14,exp
23280,23280,9043,2015-05-14,exp
23281,23281,41207,2015-05-14,exp
23282,23282,27994,2015-05-14,exp
23283,23283,1329,2015-05-14,exp
23284,23284,66925,2015-05-14,exp
23285,23285,26201,2015-05-14,exp
23286,23286,54030,2015-05-14,exp
23287,23287,630,2015-05-14,exp
23288,23288,100160,2015-05-14,exp
23289,23289,650,2015-05-14,exp
23290,23290,3600,2015-05-14,exp
23291,23291,67739,2015-05-14,exp
23292,23292,0,2015-05-14,exp
23293,23293,73312,2015-05-14,exp
23294,23294,2765,2015-05-14,exp
23295,23295,0,2015-05-14,exp
23296,23296,10856,2015-05-14,exp
23297,23297,1170,2015-05-14,exp
23298,23298,77259,2015-05-14,exp
23299,23299,98883,2015-05-14,exp
23300,23300,59842,2015-05-14,exp
23301,23301,17391,2015-05-14,exp
23302,23302,39573,2015-05-14,exp
23303,23303,241037,2015-05-14,exp
23304,23304,38445,2015-05-14,exp
23305,23305,9551,2015-05-14,exp
23306,23306,0,2015-05-14,exp
23307,23307,10415,2015-05-14,exp
23308,23308,66198,2015-05-14,exp
23309,23309,9942,2015-05-14,exp
23310,23310,0,2015-05-14,exp
23311,23311,0,2015-05-14,exp
23312,23312,49839,2015-05-14,exp
23313,23313,0,2015-05-14,exp
23314,23314,0,2015-05-14,exp
23315,23315,36177,2015-05-14,exp
23316,23316,7212,2015-05-14,exp
23317,23317,168839,2015-05-14,exp
23318,23318,0,2015-05-14,exp
23319,23319,217763,2015-05-14,exp
23320,23320,103750,2015-05-14,exp
23321,23321,746,2015-05-14,exp
23322,23322,10310,2015-05-14,exp
23323,23323,36353,2015-05-14,exp
23324,23324,1473,2015-05-14,exp
23325,23325,8350,2015-05-14,exp
23326,23326,6510,2015-05-14,exp
23327,23327,-81334,2015-05-14,exp
23328,23328,31338,2015-05-14,exp
23329,23329,2824,2015-05-14,exp
23330,23330,4505,2015-05-14,exp
23331,23331,0,2015-05-14,exp
23332,23332,159393,2015-05-14,exp
23333,23333,688,2015-05-14,exp
23334,23334,52007,2015-05-14,exp
23335,23335,43386,2015-05-14,exp
23336,23336,311,2015-05-14,exp
23337,23337,28333,2015-05-14,exp
23338,23338,1927,2015-05-14,exp
23339,23339,79781,2015-05-14,exp
23340,23340,0,2015-05-14,exp
23341,23341,0,2015-05-14,exp
23342,23342,0,2015-05-14,exp
23343,23343,58529,2015-05-14,exp
23344,23344,7680,2015-05-14,exp
23345,23345,139444,2015-05-14,exp
23346,23346,19099,2015-05-14,exp
23347,23347,196830,2015-05-14,exp
23348,23348,7079,2015-05-14,exp
23349,23349,0,2015-05-14,exp
23350,23350,941,2015-05-14,exp
23351,23351,96245,2015-05-14,exp
23352,23352,6085,2015-05-14,exp
23353,23353,840,2015-05-14,exp
23354,23354,0,2015-05-14,exp
23355,23355,158839,2015-05-14,exp
23356,23356,1200,2015-05-14,exp
23357,23357,9448,2015-05-14,exp
23358,23358,2115,2015-05-14,exp
23359,23359,77747,2015-05-14,exp
23360,23360,40263,2015-05-14,exp
23361,23361,15829,2015-05-14,exp
23362,23362,265953,2015-05-14,exp
23363,23363,2869,2015-05-14,exp
23364,23364,16947,2015-05-14,exp
23365,23365,33255,2015-05-14,exp
23366,23366,126321,2015-05-14,exp
23367,23367,2659,2015-05-14,exp
23368,23368,19132,2015-05-14,exp
23369,23369,0,2015-05-14,exp
23370,23370,127080,2015-05-14,exp
23371,23371,38068,2015-05-14,exp
23372,23372,110567,2015-05-14,exp
23373,23373,80298,2015-05-14,exp
23374,23374,76,2015-05-14,exp
23375,23375,5296,2015-05-14,exp
23376,23376,1208,2015-05-14,exp
23377,23377,15525,2015-05-14,exp
23378,23378,530672,2015-05-14,exp
23379,23379,7754,2015-05-14,exp
23380,23380,127344,2015-05-14,exp
23381,23381,117605,2015-05-14,exp
23382,23382,152842,2015-05-14,exp
23383,23383,0,2015-05-14,exp
23384,23384,1245,2015-05-14,exp
23385,23385,28769,2015-05-14,exp
23386,23386,6344,2015-05-14,exp
23387,23387,0,2015-05-14,exp
23388,23388,7845,2015-05-14,exp
23389,23389,66132,2015-05-14,exp
23390,23390,22347,2015-05-14,exp
23391,23391,4139,2015-05-14,exp
23392,23392,3667,2015-05-14,exp
23393,23393,34468,2015-05-14,exp
23394,23394,10571,2015-05-14,exp
23395,23395,19846,2015-05-14,exp
23396,23396,0,2015-05-14,exp
23397,23397,690,2015-05-14,exp
23398,23398,70111,2015-05-14,exp
23399,23399,2705,2015-05-14,exp
23400,23400,0,2015-05-14,exp
23401,23401,0,2015-05-14,exp
23402,23402,0,2015-05-14,exp
23403,23403,5357,2015-05-14,exp
23404,23404,17344,2015-05-14,exp
23405,23405,4104,2015-05-14,exp
23406,23406,12059,2015-05-14,exp
23407,23407,0,2015-05-14,exp
23408,23408,6854,2015-05-14,exp
23409,23409,10037,2015-05-14,exp
23410,23410,183641,2015-05-14,exp
23411,23411,1139,2015-05-14,exp
23412,23412,178010,2015-05-14,exp
23413,23413,40433,2015-05-14,exp
23414,23414,0,2015-05-14,exp
23415,23415,33229,2015-05-14,exp
23416,23416,15901,2015-05-14,exp
23417,23417,213678,2015-05-14,exp
23418,23418,36616,2015-05-14,exp
23419,23419,0,2015-05-14,exp
23420,23420,149712,2015-05-14,exp
23421,23421,4076,2015-05-14,exp
23422,23422,53786,2015-05-14,exp
23423,23423,316,2015-05-14,exp
23424,23424,418,2015-05-14,exp
23425,23425,154926,2015-05-14,exp
23426,23426,25583,2015-05-14,exp
23427,23427,15333,2015-05-14,exp
23428,23428,14245,2015-05-14,exp
23429,23429,958,2015-05-14,exp
23430,23430,3418,2015-05-14,exp
23431,23431,6554,2015-05-14,exp
23432,23432,0,2015-05-14,exp
23433,23433,29967,2015-05-14,exp
23434,23434,153857,2015-05-14,exp
23435,23435,0,2015-05-14,exp
23436,23436,2138,2015-05-14,exp
23437,23437,116284,2015-05-14,exp
23438,23438,0,2015-05-14,exp
23439,23439,-261,2015-05-14,exp
23440,23440,8974,2015-05-14,exp
23441,23441,1913,2015-05-14,exp
23442,23442,15953,2015-05-14,exp
23443,23443,0,2015-05-14,exp
23444,23444,175157,2015-05-14,exp
23445,23445,2745,2015-05-14,exp
23446,23446,16336,2015-05-14,exp
23447,23447,46073,2015-05-14,exp
23448,23448,0,2015-05-14,exp
23449,23449,28494,2015-05-14,exp
23450,23450,368527,2015-05-14,exp
23451,23451,18067,2015-05-14,exp
23452,23452,28494,2015-05-14,exp
23453,23453,8994,2015-05-14,exp
23454,23454,530,2015-05-14,exp
23455,23455,788,2015-05-14,exp
23456,23456,54526,2015-05-14,exp
23457,23457,558,2015-05-14,exp
23458,23458,606,2015-05-14,exp
23459,23459,600,2015-05-14,exp
23460,23460,26896,2015-05-14,exp
23461,23461,11977,2015-05-14,exp
23462,23462,1794,2015-05-14,exp
23463,23463,2975,2015-05-14,exp
23464,23464,0,2015-05-14,exp
23465,23465,14750,2015-05-14,exp
23466,23466,29803,2015-05-14,exp
23467,23467,45709,2015-05-14,exp
23468,23468,147650,2015-05-14,exp
23469,23469,30079,2015-05-14,exp
23470,23470,14772,2015-05-14,exp
23471,23471,1458,2015-05-14,exp
23472,23472,43654,2015-05-14,exp
23473,23473,20108,2015-05-14,exp
23474,23474,17855,2015-05-14,exp
23475,23475,236687,2015-05-14,exp
23476,23476,0,2015-05-14,exp
23477,23477,54005,2015-05-14,exp
23478,23478,34951,2015-05-14,exp
23479,23479,21994,2015-05-14,exp
23480,23480,97604,2015-05-14,exp
23481,23481,669,2015-05-14,exp
23482,23482,13743,2015-05-14,exp
23483,23483,0,2015-05-14,exp
23484,23484,5863,2015-05-14,exp
23485,23485,287363,2015-05-14,exp
23486,23486,387,2015-05-14,exp
23487,23487,144758,2015-05-14,exp
23488,23488,254,2015-05-14,exp
23489,23489,14139,2015-05-14,exp
23490,23490,69594,2015-05-14,exp
23491,23491,2928,2015-05-14,exp
23492,23492,29859,2015-05-14,exp
23493,23493,3720,2015-05-14,exp
23494,23494,-41,2015-05-14,exp
23495,23495,0,2015-05-14,exp
23496,23496,26877,2015-05-14,exp
23497,23497,1498,2015-05-14,exp
23498,23498,206081,2015-05-14,exp
23499,23499,6734,2015-05-14,exp
23500,23500,1180,2015-05-14,exp
23501,23501,4889,2015-05-14,exp
23502,23502,23172,2015-05-14,exp
23503,23503,66828,2015-05-14,exp
23504,23504,224190,2015-05-14,exp
23505,23505,5931,2015-05-14,exp
23506,23506,73741,2015-05-14,exp
23507,23507,17315,2015-05-14,exp
23508,23508,20437,2015-05-14,exp
23509,23509,0,2015-05-14,exp
23510,23510,94687,2015-05-14,exp
23511,23511,12167,2015-05-14,exp
23512,23512,7796,2015-05-14,exp
23513,23513,0,2015-05-14,exp
23514,23514,233036,2015-05-14,exp
23515,23515,479,2015-05-14,exp
23516,23516,20759,2015-05-14,exp
23517,23517,274,2015-05-14,exp
23518,23518,0,2015-05-14,exp
23519,23519,194321,2015-05-14,exp
23520,23520,3817,2015-05-14,exp
23521,23521,0,2015-05-14,exp
23522,23522,25345,2015-05-14,exp
23523,23523,140315,2015-05-14,exp
23524,23524,0,2015-05-14,exp
23525,23525,175219,2015-05-14,exp
23526,23526,18009,2015-05-14,exp
23527,23527,98744,2015-05-14,exp
23528,23528,80908,2015-05-14,exp
23529,23529,679,2015-05-14,exp
23530,23530,34031,2015-05-14,exp
23531,23531,64120,2015-05-14,exp
23532,23532,984,2015-05-14,exp
23533,23533,28503,2015-05-14,exp
23534,23534,447,2015-05-14,exp
23535,23535,-5,2015-05-14,exp
23536,23536,3491,2015-05-14,exp
23537,23537,6317,2015-05-14,exp
23538,23538,57302,2015-05-14,exp
23539,23539,7984,2015-05-14,exp
23540,23540,10118,2015-05-14,exp
23541,23541,0,2015-05-14,exp
23542,23542,139901,2015-05-14,exp
23543,23543,4403,2015-05-14,exp
23544,23544,164553,2015-05-14,exp
23545,23545,61570,2015-05-14,exp
23546,23546,26710,2015-05-14,exp
23547,23547,6522,2015-05-14,exp
23548,23548,34898,2015-05-14,exp
23549,23549,120567,2015-05-14,exp
23550,23550,28453,2015-05-14,exp
23551,23551,1800,2015-05-14,exp
23552,23552,1770,2015-05-14,exp
23553,23553,377371,2015-05-14,exp
23554,23554,8631,2015-05-14,exp
23555,23555,3642,2015-05-14,exp
23556,23556,2504,2015-05-14,exp
23557,23557,15737,2015-05-14,exp
23558,23558,79920,2015-05-14,exp
23559,23559,33814,2015-05-14,exp
23560,23560,78971,2015-05-14,exp
23561,23561,574,2015-05-14,exp
23562,23562,556,2015-05-14,exp
23563,23563,133145,2015-05-14,exp
23564,23564,0,2015-05-14,exp
23565,23565,0,2015-05-14,exp
23566,23566,15648,2015-05-14,exp
23567,23567,20581,2015-05-14,exp
23568,23568,0,2015-05-14,exp
23569,23569,9266,2015-05-14,exp
23570,23570,0,2015-05-14,exp
23571,23571,4696,2015-05-14,exp
23572,23572,0,2015-05-14,exp
23573,23573,27210,2015-05-14,exp
23574,23574,620,2015-05-14,exp
23575,23575,0,2015-05-14,exp
23576,23576,-81,2015-05-14,exp
23577,23577,0,2015-05-14,exp
23578,23578,11972,2015-05-14,exp
23579,23579,289602,2015-05-14,exp
23580,23580,11560,2015-05-14,exp
23581,23581,8188,2015-05-14,exp
23582,23582,4750,2015-05-14,exp
23583,23583,0,2015-05-14,exp
23584,23584,188593,2015-05-14,exp
23585,23585,5550,2015-05-14,exp
23586,23586,56660,2015-05-14,exp
23587,23587,46834,2015-05-14,exp
23588,23588,821,2015-05-14,exp
23589,23589,1154,2015-05-14,exp
23590,23590,79684,2015-05-14,exp
23591,23591,6307,2015-05-14,exp
23592,23592,590,2015-05-14,exp
23593,23593,22791,2015-05-14,exp
23594,23594,4990,2015-05-14,exp
23595,23595,0,2015-05-14,exp
23596,23596,0,2015-05-14,exp
23597,23597,1326,2015-05-14,exp
23598,23598,14926,2015-05-14,exp
23599,23599,590,2015-05-14,exp
23600,23600,37105,2015-05-14,exp
23601,23601,24511,2015-05-14,exp
23602,23602,2631,2015-05-14,exp
23603,23603,253113,2015-05-14,exp
23604,23604,1279,2015-05-14,exp
23605,23605,1859,2015-05-14,exp
23606,23606,0,2015-05-14,exp
23607,23607,694,2015-05-14,exp
23608,23608,175678,2015-05-14,exp
23609,23609,0,2015-05-14,exp
23610,23610,3810,2015-05-14,exp
23611,23611,48578,2015-05-14,exp
23612,23612,0,2015-05-14,exp
23613,23613,82775,2015-05-14,exp
23614,23614,0,2015-05-14,exp
23615,23615,150,2015-05-14,exp
23616,23616,113474,2015-05-14,exp
23617,23617,28731,2015-05-14,exp
23618,23618,19604,2015-05-14,exp
23619,23619,14972,2015-05-14,exp
23620,23620,0,2015-05-14,exp
23621,23621,7721,2015-05-14,exp
23622,23622,5646,2015-05-14,exp
23623,23623,0,2015-05-14,exp
23624,23624,800,2015-05-14,exp
23625,23625,134250,2015-05-14,exp
23626,23626,19371,2015-05-14,exp
23627,23627,91849,2015-05-14,exp
23628,23628,169474,2015-05-14,exp
23629,23629,48831,2015-05-14,exp
23630,23630,0,2015-05-14,exp
23631,23631,153033,2015-05-14,exp
23632,23632,0,2015-05-14,exp
23633,23633,0,2015-05-14,exp
23634,23634,48550,2015-05-14,exp
23635,23635,31868,2015-05-14,exp
23636,23636,38304,2015-05-14,exp
23637,23637,11489,2015-05-14,exp
23638,23638,139504,2015-05-14,exp
23639,23639,38832,2015-05-14,exp
23640,23640,0,2015-05-14,exp
23641,23641,253331,2015-05-14,exp
23642,23642,-18,2015-05-14,exp
23643,23643,3472,2015-05-14,exp
23644,23644,3486,2015-05-14,exp
23645,23645,5093,2015-05-14,exp
23646,23646,113988,2015-05-14,exp
23647,23647,352,2015-05-14,exp
23648,23648,2309,2015-05-14,exp
23649,23649,-109,2015-05-14,exp
23650,23650,10793,2015-05-14,exp
23651,23651,19609,2015-05-14,exp
23652,23652,4098,2015-05-14,exp
23653,23653,-245,2015-05-14,exp
23654,23654,2636,2015-05-14,exp
23655,23655,1603,2015-05-14,exp
23656,23656,0,2015-05-14,exp
23657,23657,102734,2015-05-14,exp
23658,23658,126929,2015-05-14,exp
23659,23659,0,2015-05-14,exp
23660,23660,112822,2015-05-14,exp
23661,23661,1242,2015-05-14,exp
23662,23662,4160,2015-05-14,exp
23663,23663,66267,2015-05-14,exp
23664,23664,9293,2015-05-14,exp
23665,23665,14077,2015-05-14,exp
23666,23666,299,2015-05-14,exp
23667,23667,14589,2015-05-14,exp
23668,23668,620,2015-05-14,exp
23669,23669,0,2015-05-14,exp
23670,23670,768,2015-05-14,exp
23671,23671,44541,2015-05-14,exp
23672,23672,138349,2015-05-14,exp
23673,23673,109,2015-05-14,exp
23674,23674,53328,2015-05-14,exp
23675,23675,5181,2015-05-14,exp
23676,23676,3785,2015-05-14,exp
23677,23677,1649,2015-05-14,exp
23678,23678,58212,2015-05-14,exp
23679,23679,796,2015-05-14,exp
23680,23680,0,2015-05-14,exp
23681,23681,122496,2015-05-14,exp
23682,23682,35061,2015-05-14,exp
