tid,account,amount,date,type
26752,26752,375352,2005-06-14,exp
26753,26753,49050,2005-06-14,exp
26754,26754,114776,2005-06-14,exp
26755,26755,0,2005-06-14,exp
26756,26756,359,2005-06-14,exp
26757,26757,84832,2005-06-14,exp
26758,26758,20100,2005-06-14,exp
26759,26759,22794,2005-06-14,exp
26760,26760,20260,2005-06-14,exp
26761,26761,75631,2005-06-14,exp
26762,26762,24896,2005-06-14,exp
26763,26763,-96,2005-06-14,exp
26764,26764,98336,2005-06-14,exp
26765,26765,123126,2005-06-14,exp
26766,26766,2004,2005-06-14,exp
26767,26767,49949,2005-06-14,exp
26768,26768,19682,2005-06-14,exp
26769,26769,48029,2005-06-14,exp
26770,26770,16931,2005-06-14,exp
26771,26771,4700,2005-06-14,exp
26772,26772,0,2005-06-14,exp
26773,26773,18,2005-06-14,exp
26774,26774,52546,2005-06-14,exp
26775,26775,31002,2005-06-14,exp
26776,26776,3360,2005-06-14,exp
26777,26777,89813,2005-06-14,exp
26778,26778,4012,2005-06-14,exp
26779,26779,0,2005-06-14,exp
26780,26780,13699,2005-06-14,exp
26781,26781,22072,2005-06-14,exp
26782,26782,59727,2005-06-14,exp
26783,26783,112850,2005-06-14,exp
26784,26784,45954,2005-06-14,exp
26785,26785,157202,2005-06-14,exp
26786,26786,129959,2005-06-14,exp
26787,26787,11542,2005-06-14,exp
26788,26788,1815,2005-06-14,exp
26789,26789,245165,2005-06-14,exp
26790,26790,0,2005-06-14,exp
26791,26791,46390,2005-06-14,exp
26792,26792,114443,2005-06-14,exp
26793,26793,70444,2005-06-14,exp
26794,26794,36276,2005-06-14,exp
26795,26795,55164,2005-06-14,exp
26796,26796,153072,2005-06-14,exp
26797,26797,4080,2005-06-14,exp
26798,26798,-21,2005-06-14,exp
26799,26799,12414,2005-06-14,exp
26800,26800,2601,2005-06-14,exp
26801,26801,170102,2005-06-14,exp
26802,26802,2500,2005-06-14,exp
26803,26803,15298,2005-06-14,exp
26804,26804,71,2005-06-14,exp
26805,26805,41300,2005-06-14,exp
26806,26806,0,2005-06-14,exp
26807,26807,86410,2005-06-14,exp
26808,26808,6803,2005-06-14,exp
26809,26809,44810,2005-06-14,exp
26810,26810,103673,2005-06-14,exp
26811,26811,48916,2005-06-14,exp
26812,26812,390,2005-06-14,exp
26813,26813,0,2005-06-14,exp
26814,26814,96191,2005-06-14,exp
26815,26815,1487,2005-06-14,exp
26816,26816,28108,2005-06-14,exp
26817,26817,500,2005-06-14,exp
26818,26818,48538,2005-06-14,exp
26819,26819,0,2005-06-14,exp
26820,26820,996,2005-06-14,exp
26821,26821,112075,2005-06-14,exp
26822,26822,92615,2005-06-14,exp
26823,26823,3783,2005-06-14,exp
26824,26824,15331,2005-06-14,exp
26825,26825,94028,2005-06-14,exp
26826,26826,0,2005-06-14,exp
26827,26827,7496,2005-06-14,exp
26828,26828,50192,2005-06-14,exp
26829,26829,241206,2005-06-14,exp
26830,26830,29176,2005-06-14,exp
26831,26831,0,2005-06-14,exp
26832,26832,63624,2005-06-14,exp
26833,26833,53747,2005-06-14,exp
26834,26834,-2639,2005-06-14,exp
26835,26835,11878,2005-06-14,exp
26836,26836,106882,2005-06-14,exp
26837,26837,5699,2005-06-14,exp
26838,26838,0,2005-06-14,exp
26839,26839,119866,2005-06-14,exp
26840,26840,19493,2005-06-14,exp
26841,26841,17743,2005-06-14,exp
26842,26842,227714,2005-06-14,exp
26843,26843,68595,2005-06-14,exp
26844,26844,0,2005-06-14,exp
26845,26845,326,2005-06-14,exp
26846,26846,28598,2005-06-14,exp
26847,26847,0,2005-06-14,exp
26848,26848,8796,2005-06-14,exp
26849,26849,32855,2005-06-14,exp
26850,26850,9597,2005-06-14,exp
26851,26851,14218,2005-06-14,exp
26852,26852,38687,2005-06-14,exp
26853,26853,1261,2005-06-14,exp
26854,26854,3801,2005-06-14,exp
26855,26855,0,2005-06-14,exp
26856,26856,20881,2005-06-14,exp
26857,26857,0,2005-06-14,exp
26858,26858,9059,2005-06-14,exp
26859,26859,50167,2005-06-14,exp
26860,26860,57972,2005-06-14,exp
26861,26861,-3,2005-06-14,exp
26862,26862,114951,2005-06-14,exp
26863,26863,6931,2005-06-14,exp
26864,26864,21709,2005-06-14,exp
26865,26865,396,2005-06-14,exp
26866,26866,90514,2005-06-14,exp
26867,26867,0,2005-06-14,exp
26868,26868,249571,2005-06-14,exp
26869,26869,78987,2005-06-14,exp
26870,26870,19011,2005-06-14,exp
26871,26871,0,2005-06-14,exp
26872,26872,9746,2005-06-14,exp
26873,26873,432132,2005-06-14,exp
26874,26874,111064,2005-06-14,exp
26875,26875,25692,2005-06-14,exp
26876,26876,132527,2005-06-14,exp
26877,26877,0,2005-06-14,exp
26878,26878,119829,2005-06-14,exp
26879,26879,50146,2005-06-14,exp
26880,26880,144427,2005-06-14,exp
26881,26881,54275,2005-06-14,exp
26882,26882,12416,2005-06-14,exp
26883,26883,82233,2005-06-14,exp
26884,26884,198,2005-06-14,exp
26885,26885,14071,2005-06-14,exp
26886,26886,148787,2005-06-14,exp
26887,26887,2184,2005-06-14,exp
26888,26888,346028,2005-06-14,exp
26889,26889,217320,2005-06-14,exp
26890,26890,21386,2005-06-14,exp
26891,26891,167983,2005-06-14,exp
26892,26892,218973,2005-06-14,exp
26893,26893,22140,2005-06-14,exp
26894,26894,3506,2005-06-14,exp
26895,26895,49660,2005-06-14,exp
26896,26896,42332,2005-06-14,exp
26897,26897,9379,2005-06-14,exp
26898,26898,580,2005-06-14,exp
26899,26899,18389,2005-06-14,exp
26900,26900,0,2005-06-14,exp
26901,26901,67722,2005-06-14,exp
26902,26902,48902,2005-06-14,exp
26903,26903,67975,2005-06-14,exp
26904,26904,27319,2005-06-14,exp
26905,26905,152365,2005-06-14,exp
26906,26906,119023,2005-06-14,exp
26907,26907,76409,2005-06-14,exp
26908,26908,87141,2005-06-14,exp
26909,26909,2430,2005-06-14,exp
26910,26910,131933,2005-06-14,exp
26911,26911,5124,2005-06-14,exp
26912,26912,86961,2005-06-14,exp
26913,26913,71790,2005-06-14,exp
26914,26914,17144,2005-06-14,exp
26915,26915,37686,2005-06-14,exp
26916,26916,23292,2005-06-14,exp
26917,26917,2486,2005-06-14,exp
26918,26918,217660,2005-06-14,exp
26919,26919,54963,2005-06-14,exp
26920,26920,8440,2005-06-14,exp
26921,26921,62245,2005-06-14,exp
26922,26922,148956,2005-06-14,exp
26923,26923,0,2005-06-14,exp
26924,26924,142605,2005-06-14,exp
26925,26925,163786,2005-06-14,exp
26926,26926,132416,2005-06-14,exp
26927,26927,109647,2005-06-14,exp
26928,26928,53193,2005-06-14,exp
26929,26929,9268,2005-06-14,exp
26930,26930,131671,2005-06-14,exp
26931,26931,10865,2005-06-14,exp
26932,26932,-5,2005-06-14,exp
26933,26933,12909,2005-06-14,exp
26934,26934,81919,2005-06-14,exp
26935,26935,195027,2005-06-14,exp
26936,26936,0,2005-06-14,exp
26937,26937,89689,2005-06-14,exp
26938,26938,3920,2005-06-14,exp
26939,26939,15659,2005-06-14,exp
26940,26940,72363,2005-06-14,exp
26941,26941,196034,2005-06-14,exp
26942,26942,13618,2005-06-14,exp
26943,26943,5401,2005-06-14,exp
26944,26944,18075,2005-06-14,exp
26945,26945,295747,2005-06-14,exp
26946,26946,162477,2005-06-14,exp
26947,26947,0,2005-06-14,exp
26948,26948,58174,2005-06-14,exp
26949,26949,57253,2005-06-14,exp
26950,26950,258900,2005-06-14,exp
26951,26951,9808,2005-06-14,exp
26952,26952,38653,2005-06-14,exp
26953,26953,291153,2005-06-14,exp
26954,26954,45849,2005-06-14,exp
26955,26955,7977,2005-06-14,exp
26956,26956,8402,2005-06-14,exp
26957,26957,119366,2005-06-14,exp
26958,26958,70022,2005-06-14,exp
26959,26959,33458,2005-06-14,exp
26960,26960,85252,2005-06-14,exp
26961,26961,67886,2005-06-14,exp
26962,26962,1592,2005-06-14,exp
26963,26963,8833,2005-06-14,exp
26964,26964,52253,2005-06-14,exp
26965,26965,780,2005-06-14,exp
26966,26966,0,2005-06-14,exp
26967,26967,50054,2005-06-14,exp
26968,26968,18541,2005-06-14,exp
26969,26969,4444,2005-06-14,exp
26970,26970,29582,2005-06-14,exp
26971,26971,18318,2005-06-14,exp
26972,26972,17734,2005-06-14,exp
26973,26973,50727,2005-06-14,exp
26974,26974,65085,2005-06-14,exp
26975,26975,-627,2005-06-14,exp
26976,26976,-46,2005-06-14,exp
26977,26977,6468,2005-06-14,exp
26978,26978,133477,2005-06-14,exp
26979,26979,56788,2005-06-14,exp
26980,26980,11700,2005-06-14,exp
26981,26981,0,2005-06-14,exp
26982,26982,83616,2005-06-14,exp
26983,26983,170023,2005-06-14,exp
26984,26984,12150,2005-06-14,exp
26985,26985,359736,2005-06-14,exp
26986,26986,0,2005-06-14,exp
26987,26987,6200,2005-06-14,exp
26988,26988,21365,2005-06-14,exp
26989,26989,8178,2005-06-14,exp
26990,26990,45895,2005-06-14,exp
26991,26991,390,2005-06-14,exp
26992,26992,28890,2005-06-14,exp
26993,26993,30656,2005-06-14,exp
26994,26994,0,2005-06-14,exp
26995,26995,15283,2005-06-14,exp
26996,26996,29646,2005-06-14,exp
26997,26997,64682,2005-06-14,exp
26998,26998,67772,2005-06-14,exp
26999,26999,360,2005-06-14,exp
27000,27000,4016,2005-06-14,exp
27001,27001,70391,2005-06-14,exp
27002,27002,8043,2005-06-14,exp
27003,27003,19263,2005-06-14,exp
27004,27004,29521,2005-06-14,exp
27005,27005,0,2005-06-14,exp
27006,27006,25804,2005-06-14,exp
27007,27007,35087,2005-06-14,exp
27008,27008,26522,2005-06-14,exp
27009,27009,59399,2005-06-14,exp
27010,27010,8604,2005-06-14,exp
27011,27011,49183,2005-06-14,exp
27012,27012,6303,2005-06-14,exp
27013,27013,129863,2005-06-14,exp
27014,27014,650,2005-06-14,exp
27015,27015,198681,2005-06-14,exp
27016,27016,82825,2005-06-14,exp
27017,27017,126416,2005-06-14,exp
27018,27018,40427,2005-06-14,exp
27019,27019,47277,2005-06-14,exp
27020,27020,3259,2005-06-14,exp
27021,27021,0,2005-06-14,exp
27022,27022,11788,2005-06-14,exp
27023,27023,181702,2005-06-14,exp
27024,27024,8727,2005-06-14,exp
27025,27025,71097,2005-06-14,exp
27026,27026,14342,2005-06-14,exp
27027,27027,1400,2005-06-14,exp
27028,27028,150,2005-06-14,exp
27029,27029,26404,2005-06-14,exp
27030,27030,0,2005-06-14,exp
27031,27031,250942,2005-06-14,exp
27032,27032,185491,2005-06-14,exp
27033,27033,7613,2005-06-14,exp
27034,27034,13069,2005-06-14,exp
27035,27035,425345,2005-06-14,exp
27036,27036,0,2005-06-14,exp
27037,27037,327229,2005-06-14,exp
27038,27038,41868,2005-06-14,exp
27039,27039,6255,2005-06-14,exp
27040,27040,301,2005-06-14,exp
27041,27041,4408,2005-06-14,exp
27042,27042,8766,2005-06-14,exp
27043,27043,72832,2005-06-14,exp
27044,27044,0,2005-06-14,exp
27045,27045,1226,2005-06-14,exp
27046,27046,27000,2005-06-14,exp
27047,27047,0,2005-06-14,exp
27048,27048,53578,2005-06-14,exp
27049,27049,60352,2005-06-14,exp
27050,27050,187887,2005-06-14,exp
27051,27051,2355,2005-06-14,exp
27052,27052,14536,2005-06-14,exp
27053,27053,16019,2005-06-14,exp
27054,27054,24182,2005-06-14,exp
27055,27055,37742,2005-06-14,exp
27056,27056,25864,2005-06-14,exp
27057,27057,19894,2005-06-14,exp
27058,27058,51400,2005-06-14,exp
27059,27059,5314,2005-06-14,exp
27060,27060,15433,2005-06-14,exp
27061,27061,29400,2005-06-14,exp
27062,27062,11,2005-06-14,exp
27063,27063,158720,2005-06-14,exp
27064,27064,-147,2005-06-14,exp
27065,27065,10400,2005-06-14,exp
27066,27066,26645,2005-06-14,exp
27067,27067,0,2005-06-14,exp
27068,27068,517,2005-06-14,exp
27069,27069,13050,2005-06-14,exp
27070,27070,130107,2005-06-14,exp
27071,27071,29696,2005-06-14,exp
27072,27072,450,2005-06-14,exp
27073,27073,-1944,2005-06-14,exp
27074,27074,22381,2005-06-14,exp
27075,27075,94122,2005-06-14,exp
27076,27076,65070,2005-06-14,exp
27077,27077,7756,2005-06-14,exp
27078,27078,9722,2005-06-14,exp
27079,27079,49682,2005-06-14,exp
27080,27080,205804,2005-06-14,exp
27081,27081,2278,2005-06-14,exp
27082,27082,77505,2005-06-14,exp
27083,27083,56629,2005-06-14,exp
27084,27084,23553,2005-06-14,exp
27085,27085,91013,2005-06-14,exp
27086,27086,50485,2005-06-14,exp
27087,27087,98000,2005-06-14,exp
27088,27088,0,2005-06-14,exp
27089,27089,0,2005-06-14,exp
27090,27090,56737,2005-06-14,exp
27091,27091,19533,2005-06-14,exp
27092,27092,70583,2005-06-14,exp
27093,27093,9182,2005-06-14,exp
27094,27094,0,2005-06-14,exp
27095,27095,171572,2005-06-14,exp
27096,27096,3000,2005-06-14,exp
27097,27097,86812,2005-06-14,exp
27098,27098,2886,2005-06-14,exp
27099,27099,0,2005-06-14,exp
27100,27100,64743,2005-06-14,exp
27101,27101,2106,2005-06-14,exp
27102,27102,233586,2005-06-14,exp
27103,27103,856,2005-06-14,exp
27104,27104,300,2005-06-14,exp
27105,27105,780,2005-06-14,exp
27106,27106,33602,2005-06-14,exp
27107,27107,162,2005-06-14,exp
27108,27108,123107,2005-06-14,exp
27109,27109,28326,2005-06-14,exp
27110,27110,25353,2005-06-14,exp
27111,27111,30096,2005-06-14,exp
27112,27112,13117,2005-06-14,exp
27113,27113,52402,2005-06-14,exp
27114,27114,15177,2005-06-14,exp
27115,27115,53978,2005-06-14,exp
27116,27116,198,2005-06-14,exp
27117,27117,1991,2005-06-14,exp
27118,27118,197096,2005-06-14,exp
27119,27119,5648,2005-06-14,exp
27120,27120,14648,2005-06-14,exp
27121,27121,23927,2005-06-14,exp
27122,27122,0,2005-06-14,exp
27123,27123,63048,2005-06-14,exp
27124,27124,41969,2005-06-14,exp
27125,27125,6727,2005-06-14,exp
27126,27126,8086,2005-06-14,exp
27127,27127,0,2005-06-14,exp
27128,27128,4869,2005-06-14,exp
27129,27129,331833,2005-06-14,exp
27130,27130,84592,2005-06-14,exp
27131,27131,25407,2005-06-14,exp
27132,27132,0,2005-06-14,exp
27133,27133,79320,2005-06-14,exp
27134,27134,1665,2005-06-14,exp
27135,27135,31869,2005-06-14,exp
27136,27136,5674,2005-06-14,exp
27137,27137,22717,2005-06-14,exp
27138,27138,55040,2005-06-14,exp
27139,27139,235603,2005-06-14,exp
27140,27140,65199,2005-06-14,exp
27141,27141,488808,2005-06-14,exp
27142,27142,44351,2005-06-14,exp
27143,27143,3166,2005-06-14,exp
27144,27144,749,2005-06-14,exp
27145,27145,156121,2005-06-14,exp
27146,27146,84698,2005-06-14,exp
27147,27147,103543,2005-06-14,exp
27148,27148,0,2005-06-14,exp
27149,27149,132264,2005-06-14,exp
27150,27150,34260,2005-06-14,exp
27151,27151,18811,2005-06-14,exp
27152,27152,5,2005-06-14,exp
27153,27153,57115,2005-06-14,exp
27154,27154,377,2005-06-14,exp
27155,27155,20251,2005-06-14,exp
27156,27156,6987,2005-06-14,exp
27157,27157,31071,2005-06-14,exp
27158,27158,13704,2005-06-14,exp
27159,27159,16116,2005-06-14,exp
27160,27160,45173,2005-06-14,exp
27161,27161,300,2005-06-14,exp
27162,27162,46502,2005-06-14,exp
27163,27163,67127,2005-06-14,exp
27164,27164,7975,2005-06-14,exp
27165,27165,10975,2005-06-14,exp
27166,27166,160149,2005-06-14,exp
27167,27167,9571,2005-06-14,exp
27168,27168,9470,2005-06-14,exp
27169,27169,16926,2005-06-14,exp
27170,27170,74785,2005-06-14,exp
27171,27171,76421,2005-06-14,exp
27172,27172,86400,2005-06-14,exp
27173,27173,316,2005-06-14,exp
27174,27174,326,2005-06-14,exp
27175,27175,6494,2005-06-14,exp
27176,27176,129909,2005-06-14,exp
27177,27177,-44,2005-06-14,exp
27178,27178,2823,2005-06-14,exp
27179,27179,0,2005-06-14,exp
27180,27180,25013,2005-06-14,exp
27181,27181,433,2005-06-14,exp
27182,27182,28774,2005-06-14,exp
27183,27183,45087,2005-06-14,exp
27184,27184,46725,2005-06-14,exp
27185,27185,1457,2005-06-14,exp
27186,27186,45977,2005-06-14,exp
27187,27187,4215,2005-06-14,exp
27188,27188,10591,2005-06-14,exp
27189,27189,116142,2005-06-14,exp
27190,27190,652,2005-06-14,exp
27191,27191,307038,2005-06-14,exp
27192,27192,476,2005-06-14,exp
27193,27193,2500,2005-06-14,exp
27194,27194,0,2005-06-14,exp
27195,27195,145293,2005-06-14,exp
27196,27196,0,2005-06-14,exp
27197,27197,2126,2005-06-14,exp
27198,27198,671,2005-06-14,exp
27199,27199,28319,2005-06-14,exp
27200,27200,-22,2005-06-14,exp
27201,27201,-18,2005-06-14,exp
27202,27202,0,2005-06-14,exp
27203,27203,131333,2005-06-14,exp
27204,27204,6917,2005-06-14,exp
27205,27205,390,2005-06-14,exp
27206,27206,132569,2005-06-14,exp
27207,27207,77974,2005-06-14,exp
27208,27208,107533,2005-06-14,exp
27209,27209,16389,2005-06-14,exp
27210,27210,50799,2005-06-14,exp
27211,27211,6795,2005-06-14,exp
27212,27212,33489,2005-06-14,exp
27213,27213,60134,2005-06-14,exp
27214,27214,39145,2005-06-14,exp
27215,27215,21680,2005-06-14,exp
27216,27216,9574,2005-06-14,exp
27217,27217,72487,2005-06-14,exp
27218,27218,5885,2005-06-14,exp
27219,27219,1201,2005-06-14,exp
27220,27220,147485,2005-06-14,exp
27221,27221,24689,2005-06-14,exp
27222,27222,293046,2005-06-14,exp
27223,27223,650,2005-06-14,exp
27224,27224,-107,2005-06-14,exp
27225,27225,69750,2005-06-14,exp
27226,27226,86167,2005-06-14,exp
27227,27227,3878,2005-06-14,exp
27228,27228,65246,2005-06-14,exp
27229,27229,13810,2005-06-14,exp
27230,27230,6951,2005-06-14,exp
27231,27231,90019,2005-06-14,exp
27232,27232,23991,2005-06-14,exp
27233,27233,0,2005-06-14,exp
27234,27234,3906,2005-06-14,exp
27235,27235,17102,2005-06-14,exp
27236,27236,23531,2005-06-14,exp
27237,27237,56089,2005-06-14,exp
27238,27238,4644,2005-06-14,exp
27239,27239,20207,2005-06-14,exp
27240,27240,10179,2005-06-14,exp
27241,27241,21448,2005-06-14,exp
27242,27242,29204,2005-06-14,exp
27243,27243,20578,2005-06-14,exp
27244,27244,3053,2005-06-14,exp
27245,27245,21277,2005-06-14,exp
27246,27246,55310,2005-06-14,exp
27247,27247,-500,2005-06-14,exp
27248,27248,76543,2005-06-14,exp
27249,27249,86807,2005-06-14,exp
27250,27250,9732,2005-06-14,exp
27251,27251,138054,2005-06-14,exp
27252,27252,130490,2005-06-14,exp
27253,27253,29521,2005-06-14,exp
27254,27254,0,2005-06-14,exp
27255,27255,43296,2005-06-14,exp
27256,27256,92278,2005-06-14,exp
27257,27257,882,2005-06-14,exp
27258,27258,61586,2005-06-14,exp
27259,27259,304353,2005-06-14,exp
27260,27260,19104,2005-06-14,exp
27261,27261,62697,2005-06-14,exp
27262,27262,13944,2005-06-14,exp
27263,27263,36247,2005-06-14,exp
27264,27264,470617,2005-06-14,exp
27265,27265,168389,2005-06-14,exp
27266,27266,0,2005-06-14,exp
27267,27267,-16,2005-06-14,exp
27268,27268,16532,2005-06-14,exp
27269,27269,142235,2005-06-14,exp
27270,27270,249931,2005-06-14,exp
27271,27271,33604,2005-06-14,exp
27272,27272,23804,2005-06-14,exp
27273,27273,14722,2005-06-14,exp
27274,27274,0,2005-06-14,exp
27275,27275,56391,2005-06-14,exp
27276,27276,3760,2005-06-14,exp
27277,27277,45781,2005-06-14,exp
27278,27278,19597,2005-06-14,exp
27279,27279,316,2005-06-14,exp
27280,27280,0,2005-06-14,exp
27281,27281,87462,2005-06-14,exp
27282,27282,0,2005-06-14,exp
27283,27283,49496,2005-06-14,exp
27284,27284,154033,2005-06-14,exp
27285,27285,580,2005-06-14,exp
27286,27286,181857,2005-06-14,exp
27287,27287,41673,2005-06-14,exp
27288,27288,137993,2005-06-14,exp
27289,27289,196654,2005-06-14,exp
27290,27290,6245,2005-06-14,exp
27291,27291,14648,2005-06-14,exp
27292,27292,6023,2005-06-14,exp
27293,27293,2994,2005-06-14,exp
27294,27294,9474,2005-06-14,exp
27295,27295,10550,2005-06-14,exp
27296,27296,0,2005-06-14,exp
27297,27297,8343,2005-06-14,exp
27298,27298,18966,2005-06-14,exp
27299,27299,19496,2005-06-14,exp
27300,27300,56372,2005-06-14,exp
27301,27301,66902,2005-06-14,exp
27302,27302,-229,2005-06-14,exp
27303,27303,316654,2005-06-14,exp
27304,27304,74974,2005-06-14,exp
27305,27305,21227,2005-06-14,exp
27306,27306,110578,2005-06-14,exp
27307,27307,19961,2005-06-14,exp
27308,27308,11282,2005-06-14,exp
27309,27309,17802,2005-06-14,exp
27310,27310,9530,2005-06-14,exp
27311,27311,3296,2005-06-14,exp
27312,27312,476,2005-06-14,exp
27313,27313,0,2005-06-14,exp
27314,27314,290135,2005-06-14,exp
27315,27315,28165,2005-06-14,exp
27316,27316,66796,2005-06-14,exp
27317,27317,9457,2005-06-14,exp
27318,27318,47176,2005-06-14,exp
27319,27319,0,2005-06-14,exp
27320,27320,277335,2005-06-14,exp
27321,27321,120882,2005-06-14,exp
27322,27322,33520,2005-06-14,exp
27323,27323,-6146,2005-06-14,exp
27324,27324,49952,2005-06-14,exp
27325,27325,66017,2005-06-14,exp
27326,27326,16908,2005-06-14,exp
27327,27327,137751,2005-06-14,exp
27328,27328,-27490,2005-06-14,exp
27329,27329,131476,2005-06-14,exp
27330,27330,48337,2005-06-14,exp
27331,27331,12072,2005-06-14,exp
27332,27332,3316,2005-06-14,exp
27333,27333,162244,2005-06-14,exp
27334,27334,56309,2005-06-14,exp
27335,27335,115422,2005-06-14,exp
27336,27336,12319,2005-06-14,exp
27337,27337,29251,2005-06-14,exp
27338,27338,126031,2005-06-14,exp
27339,27339,17165,2005-06-14,exp
27340,27340,82034,2005-06-14,exp
27341,27341,49307,2005-06-14,exp
27342,27342,66571,2005-06-14,exp
27343,27343,25402,2005-06-14,exp
27344,27344,3600,2005-06-14,exp
27345,27345,78534,2005-06-14,exp
27346,27346,7535,2005-06-14,exp
27347,27347,16528,2005-06-14,exp
27348,27348,17697,2005-06-14,exp
27349,27349,4225,2005-06-14,exp
27350,27350,6366,2005-06-14,exp
27351,27351,0,2005-06-14,exp
27352,27352,1443,2005-06-14,exp
27353,27353,14470,2005-06-14,exp
27354,27354,166749,2005-06-14,exp
27355,27355,-2390,2005-06-14,exp
27356,27356,1905,2005-06-14,exp
27357,27357,336498,2005-06-14,exp
27358,27358,46703,2005-06-14,exp
27359,27359,35668,2005-06-14,exp
27360,27360,18415,2005-06-14,exp
27361,27361,189136,2005-06-14,exp
27362,27362,20247,2005-06-14,exp
27363,27363,0,2005-06-14,exp
27364,27364,0,2005-06-14,exp
27365,27365,28999,2005-06-14,exp
27366,27366,19756,2005-06-14,exp
27367,27367,29661,2005-06-14,exp
27368,27368,48576,2005-06-14,exp
27369,27369,25517,2005-06-14,exp
27370,27370,102825,2005-06-14,exp
27371,27371,4195,2005-06-14,exp
27372,27372,11831,2005-06-14,exp
27373,27373,54858,2005-06-14,exp
27374,27374,1745,2005-06-14,exp
27375,27375,0,2005-06-14,exp
27376,27376,-9,2005-06-14,exp
27377,27377,0,2005-06-14,exp
27378,27378,131725,2005-06-14,exp
27379,27379,419454,2005-06-14,exp
27380,27380,50401,2005-06-14,exp
27381,27381,52021,2005-06-14,exp
27382,27382,11711,2005-06-14,exp
27383,27383,43571,2005-06-14,exp
27384,27384,43432,2005-06-14,exp
27385,27385,157788,2005-06-14,exp
27386,27386,77855,2005-06-14,exp
27387,27387,89583,2005-06-14,exp
27388,27388,2311,2005-06-14,exp
27389,27389,-10,2005-06-14,exp
27390,27390,58023,2005-06-14,exp
27391,27391,6540,2005-06-14,exp
27392,27392,15047,2005-06-14,exp
27393,27393,106467,2005-06-14,exp
27394,27394,41612,2005-06-14,exp
27395,27395,33059,2005-06-14,exp
27396,27396,40712,2005-06-14,exp
27397,27397,1982,2005-06-14,exp
27398,27398,390,2005-06-14,exp
27399,27399,0,2005-06-14,exp
27400,27400,1207,2005-06-14,exp
27401,27401,-10,2005-06-14,exp
27402,27402,15987,2005-06-14,exp
27403,27403,17085,2005-06-14,exp
27404,27404,70507,2005-06-14,exp
27405,27405,118207,2005-06-14,exp
27406,27406,30456,2005-06-14,exp
27407,27407,15181,2005-06-14,exp
27408,27408,6040,2005-06-14,exp
27409,27409,2303,2005-06-14,exp
27410,27410,28418,2005-06-14,exp
27411,27411,262720,2005-06-14,exp
27412,27412,0,2005-06-14,exp
27413,27413,34090,2005-06-14,exp
27414,27414,47797,2005-06-14,exp
27415,27415,183117,2005-06-14,exp
27416,27416,0,2005-06-14,exp
27417,27417,150500,2005-06-14,exp
27418,27418,0,2005-06-14,exp
27419,27419,45661,2005-06-14,exp
27420,27420,390,2005-06-14,exp
27421,27421,0,2005-06-14,exp
27422,27422,61435,2005-06-14,exp
27423,27423,192082,2005-06-14,exp
27424,27424,13983,2005-06-14,exp
27425,27425,139401,2005-06-14,exp
27426,27426,16666,2005-06-14,exp
27427,27427,-2830,2005-06-14,exp
27428,27428,0,2005-06-14,exp
27429,27429,9376,2005-06-14,exp
27430,27430,20298,2005-06-14,exp
27431,27431,25443,2005-06-14,exp
27432,27432,216260,2005-06-14,exp
27433,27433,12016,2005-06-14,exp
27434,27434,41513,2005-06-14,exp
27435,27435,0,2005-06-14,exp
27436,27436,73219,2005-06-14,exp
27437,27437,8349,2005-06-14,exp
27438,27438,123382,2005-06-14,exp
27439,27439,27206,2005-06-14,exp
27440,27440,132703,2005-06-14,exp
27441,27441,501496,2005-06-14,exp
27442,27442,390,2005-06-14,exp
27443,27443,0,2005-06-14,exp
27444,27444,6027,2005-06-14,exp
27445,27445,201941,2005-06-14,exp
27446,27446,69708,2005-06-14,exp
27447,27447,30266,2005-06-14,exp
27448,27448,3788,2005-06-14,exp
27449,27449,0,2005-06-14,exp
27450,27450,19269,2005-06-14,exp
27451,27451,5908,2005-06-14,exp
27452,27452,66409,2005-06-14,exp
27453,27453,229572,2005-06-14,exp
27454,27454,18595,2005-06-14,exp
27455,27455,47084,2005-06-14,exp
27456,27456,6314,2005-06-14,exp
27457,27457,942,2005-06-14,exp
27458,27458,780,2005-06-14,exp
27459,27459,72209,2005-06-14,exp
27460,27460,5746,2005-06-14,exp
27461,27461,988,2005-06-14,exp
27462,27462,-10,2005-06-14,exp
27463,27463,188805,2005-06-14,exp
27464,27464,780,2005-06-14,exp
27465,27465,38102,2005-06-14,exp
27466,27466,55926,2005-06-14,exp
27467,27467,-329,2005-06-14,exp
27468,27468,504929,2005-06-14,exp
27469,27469,2582,2005-06-14,exp
27470,27470,98893,2005-06-14,exp
27471,27471,19034,2005-06-14,exp
27472,27472,10527,2005-06-14,exp
27473,27473,18041,2005-06-14,exp
27474,27474,24882,2005-06-14,exp
27475,27475,114908,2005-06-14,exp
27476,27476,9182,2005-06-14,exp
27477,27477,160628,2005-06-14,exp
27478,27478,204116,2005-06-14,exp
27479,27479,2465,2005-06-14,exp
27480,27480,2155,2005-06-14,exp
27481,27481,16561,2005-06-14,exp
27482,27482,-1,2005-06-14,exp
27483,27483,6279,2005-06-14,exp
27484,27484,6711,2005-06-14,exp
27485,27485,85924,2005-06-14,exp
27486,27486,156171,2005-06-14,exp
27487,27487,27831,2005-06-14,exp
27488,27488,48730,2005-06-14,exp
27489,27489,28307,2005-06-14,exp
27490,27490,83927,2005-06-14,exp
27491,27491,50032,2005-06-14,exp
27492,27492,196000,2005-06-14,exp
