account,balance_limit,sex,education,marriage,age,total_bill,total_payment,repayment,default
11559,30000,1,1,2,35,31645,1300,2,0
11560,240000,2,2,1,28,355436,9506,0,1
11561,350000,2,1,2,40,-4732,1500,-2,0
11562,240000,2,2,1,38,0,0,-2,1
11563,80000,2,1,2,27,93394,78000,0,0
11564,100000,1,1,1,43,66363,4000,0,0
11565,30000,2,2,1,30,2213,962,-1,0
11566,290000,1,1,2,41,26048,13560,-2,0
11567,200000,1,1,1,34,0,0,-1,0
11568,360000,2,1,1,32,75159,20244,-1,0
11569,430000,1,2,1,46,733632,25973,0,1
11570,150000,1,1,2,44,15525,0,0,0
11571,200000,1,2,2,30,261493,30618,-2,1
11572,50000,1,3,1,31,0,0,-2,0
11573,240000,2,3,1,36,24943,23000,2,0
11574,20000,2,1,2,24,18631,2000,0,0
11575,150000,2,1,1,30,-40,0,-2,0
11576,230000,1,1,1,39,21065,8891,0,0
11577,20000,1,2,1,31,390,780,-1,1
11578,100000,2,2,1,33,53657,2028,2,0
11579,280000,2,2,1,30,161351,7500,0,1
11580,90000,2,3,1,39,3682,3370,-1,0
11581,240000,2,1,2,29,13409,4000,0,0
11582,80000,1,3,1,27,1560,2440,0,1
11583,160000,2,2,1,34,60505,27711,-1,0
11584,280000,2,1,1,37,7723,15313,0,0
11585,170000,2,1,1,30,337894,8000,2,0
11586,90000,2,2,1,47,142307,8900,0,1
11587,160000,2,1,2,29,5394,1116,-1,0
11588,420000,2,3,1,36,576630,20500,0,0
11589,280000,1,2,2,30,1302,651,-1,0
11590,30000,1,2,2,26,41950,3000,2,1
11591,140000,2,1,2,34,263240,12000,0,0
11592,220000,1,1,1,48,27405,34679,0,0
11593,260000,2,1,2,27,798,798,0,0
11594,170000,2,2,2,27,51803,9186,0,0
11595,190000,2,2,1,33,0,0,-2,0
11596,50000,1,2,2,31,48530,0,0,0
11597,200000,2,1,2,31,1440,0,-1,0
11598,300000,2,1,2,44,980,180,0,0
11599,230000,2,1,1,34,27445,8740,-1,0
11600,50000,1,2,1,57,53349,2500,0,0
11601,150000,1,3,2,25,2132,6970,0,0
11602,150000,2,3,1,35,199624,6700,0,1
11603,10000,1,1,1,50,16711,847,0,0
11604,240000,2,3,1,43,133935,4050,0,0
11605,230000,2,2,2,27,55987,23000,0,0
11606,170000,2,2,1,34,978,326,-1,0
11607,460000,2,1,1,38,17000,10347,-1,0
11608,240000,1,2,2,46,7314,3574,-2,0
11609,80000,2,2,1,43,52240,2944,2,0
11610,290000,1,2,2,29,16906,6000,0,0
11611,30000,1,2,2,22,58413,2531,0,0
11612,240000,2,2,2,35,462095,28000,0,0
11613,80000,2,2,1,42,2229,4419,-2,0
11614,30000,1,2,2,33,0,0,0,0
11615,180000,2,2,3,52,0,0,-2,0
11616,50000,2,2,2,26,0,0,-1,1
11617,30000,2,3,2,52,34290,0,2,1
11618,110000,1,1,2,32,215920,5000,2,1
11619,180000,2,2,2,33,0,788,-2,0
11620,50000,1,2,1,49,6000,9261,-1,0
11621,140000,2,2,2,29,272591,10106,0,0
11622,90000,2,2,1,38,104004,96245,0,1
11623,90000,2,2,2,25,58032,4860,3,1
11624,180000,1,2,2,31,0,0,-2,0
11625,360000,2,1,2,29,87023,113553,0,0
11626,140000,1,2,2,28,28759,1300,2,1
11627,90000,2,3,2,23,22601,27500,-1,0
11628,150000,2,1,2,27,0,0,0,0
11629,200000,1,2,1,56,368755,13800,0,0
11630,110000,2,2,1,48,97309,3563,0,0
11631,410000,2,1,2,25,36651,43870,-1,0
11632,50000,1,3,1,58,38805,1275,0,0
11633,170000,2,2,1,43,56107,20000,0,0
11634,210000,2,2,1,39,19347,19502,0,0
11635,290000,1,1,2,35,355712,78000,0,0
11636,160000,2,1,2,27,7131,7900,-1,0
11637,50000,1,2,2,27,38835,1700,0,1
11638,50000,1,2,2,28,94164,4639,0,0
11639,30000,2,2,2,21,0,0,0,0
11640,30000,2,3,2,24,39814,1443,0,1
11641,80000,2,2,2,27,116630,4275,0,0
11642,20000,1,1,2,39,39622,1400,0,1
11643,130000,2,3,1,39,5355,6195,-1,0
11644,80000,2,1,1,34,11626,1000,2,1
11645,80000,1,2,1,40,44955,1392,0,0
11646,180000,2,3,2,39,18400,3231,0,0
11647,150000,1,1,1,37,92542,1700,0,0
11648,100000,1,2,2,26,97752,0,0,0
11649,50000,2,3,1,47,44419,2007,2,0
11650,290000,1,2,1,48,2653,0,-2,1
11651,490000,1,1,1,54,0,0,-2,1
11652,130000,2,1,2,30,-1985,0,-2,0
11653,20000,1,1,2,24,4740,4740,-1,0
11654,30000,2,1,2,23,20351,2000,0,1
11655,230000,2,1,2,25,106459,4000,0,0
11656,260000,1,1,2,52,9865,2000,-1,0
11657,290000,1,1,1,38,0,0,-2,0
11658,220000,2,2,2,54,6177,7250,-1,0
11659,60000,1,2,2,26,88593,4841,0,1
11660,150000,2,3,1,45,122695,4545,0,0
11661,80000,2,2,1,39,30245,3800,2,1
11662,30000,2,2,2,23,39729,1000,2,1
11663,210000,2,2,1,34,166962,5814,0,0
11664,50000,2,3,1,27,59532,4000,2,0
11665,250000,2,1,1,47,101491,75359,-1,0
11666,200000,2,2,2,34,24429,23170,-1,1
11667,150000,1,2,1,48,302895,11015,2,1
11668,30000,2,2,1,26,59184,1900,0,0
11669,50000,2,2,2,23,52098,4500,0,0
11670,210000,1,1,2,32,356725,6300,0,0
11671,20000,1,2,1,31,26647,19849,0,0
11672,110000,1,1,1,56,104005,8774,2,1
11673,140000,1,1,2,26,249020,34486,-1,0
11674,50000,1,3,1,56,19862,1626,0,0
11675,230000,2,2,2,27,64768,43660,0,0
11676,200000,2,1,2,28,394321,10600,0,0
11677,120000,2,2,1,30,-590,0,-1,0
11678,50000,1,2,1,46,6699,8780,-1,0
11679,140000,2,3,1,39,151419,7000,0,0
11680,100000,2,3,2,48,146849,5670,0,0
11681,80000,1,3,1,43,34849,36383,-1,0
11682,100000,1,2,2,29,192655,5000,2,1
11683,120000,2,2,2,23,77547,6000,0,0
11684,50000,1,2,1,50,5676,6778,-2,1
11685,30000,2,2,2,24,0,0,-2,0
11686,330000,2,2,2,27,344965,11178,0,0
11687,240000,1,1,1,53,260590,10000,0,0
11688,290000,2,2,2,39,160834,3370,0,1
11689,60000,1,2,2,42,60764,1000,0,0
11690,360000,2,1,2,29,2866,2118,-1,0
11691,200000,2,1,2,39,804,497,-2,0
11692,450000,2,1,1,33,106167,4600,0,0
11693,80000,1,1,1,41,80194,0,0,0
11694,230000,2,2,1,32,2803,2803,-2,0
11695,160000,2,2,1,32,1170,390,0,0
11696,20000,2,3,2,53,390,780,-1,0
11697,200000,2,3,1,28,7072,11071,0,1
11698,240000,2,2,1,35,2946,1863,-1,1
11699,80000,2,3,2,39,7515,12388,-1,0
11700,20000,1,2,1,53,0,0,0,0
11701,120000,2,1,2,25,161002,5718,0,0
11702,130000,2,3,2,24,93308,1500,2,1
11703,200000,1,3,1,45,125968,93500,0,0
11704,330000,1,1,2,36,-20,0,-2,0
11705,30000,2,3,1,22,58059,3000,4,1
11706,20000,1,2,2,25,2100,0,3,0
11707,170000,1,1,1,41,296,23939,0,1
11708,150000,2,2,2,24,227441,27570,0,0
11709,20000,1,2,2,25,38315,1700,2,0
11710,160000,2,1,2,29,12983,19086,-1,0
11711,140000,2,2,2,38,13346,1435,0,0
11712,150000,1,2,2,27,42111,3700,0,0
11713,120000,2,3,2,47,244136,9000,2,0
11714,50000,1,2,2,29,35872,2843,2,1
11715,180000,2,1,2,32,0,0,0,0
11716,60000,1,1,2,28,48418,3469,2,1
11717,100000,1,2,2,34,120117,7300,2,1
11718,120000,1,2,2,28,9192,8029,-1,1
11719,20000,1,1,2,24,1273,1273,-2,1
11720,70000,2,1,2,29,94248,5800,2,1
11721,200000,1,2,1,58,350479,11120,2,0
11722,500000,2,1,1,48,491847,17486,0,0
11723,460000,1,1,1,41,0,0,-1,0
11724,160000,1,2,2,57,273334,9850,0,0
11725,20000,1,6,2,27,0,0,0,0
11726,300000,1,2,2,42,21118,7912,0,1
11727,40000,1,2,1,44,59745,11142,0,0
11728,130000,2,3,1,26,181997,8000,0,1
11729,120000,2,1,2,25,9147,6759,0,0
11730,20000,2,2,2,22,34438,2000,0,0
11731,200000,2,1,2,47,21208,27167,0,0
11732,20000,1,2,1,51,26899,1588,0,0
11733,10000,1,2,2,32,17248,1313,2,0
11734,400000,2,1,2,28,22984,32367,0,0
11735,180000,2,1,2,28,76449,0,2,0
11736,60000,2,2,2,23,51468,3055,0,0
11737,260000,2,1,2,28,468268,16700,0,1
11738,50000,1,3,1,36,39143,1151,0,0
11739,120000,2,2,1,30,193361,11096,2,1
11740,300000,2,1,1,47,10000,0,2,1
11741,20000,1,2,2,36,0,0,-2,1
11742,180000,1,2,1,26,792,792,-1,0
11743,30000,2,2,2,23,53627,11000,0,0
11744,70000,1,2,2,31,17876,400,3,0
11745,220000,1,1,2,51,41730,54400,-1,1
11746,110000,2,1,1,37,51482,1771,0,1
11747,180000,1,1,2,33,0,0,-1,0
11748,80000,2,1,2,31,9216,7232,-1,0
11749,100000,2,1,1,34,101325,2000,2,0
11750,50000,2,2,1,45,98194,1850,2,1
11751,50000,2,2,2,28,39756,1386,0,0
11752,130000,2,1,1,38,0,0,-2,1
11753,290000,2,2,0,49,111076,4030,0,0
11754,240000,1,1,2,33,282751,12445,0,0
11755,160000,2,2,2,27,0,0,0,0
11756,50000,1,2,2,34,59492,2376,0,0
11757,30000,1,2,3,45,0,0,0,0
11758,60000,2,2,1,39,0,0,-2,0
11759,60000,2,2,2,57,60025,4500,0,0
11760,100000,2,3,1,51,179497,6350,0,0
11761,140000,1,1,1,27,-976,0,-2,0
11762,150000,1,2,1,35,279006,15150,0,0
11763,500000,1,2,2,28,330910,102600,0,0
11764,20000,1,2,1,33,14685,1500,0,1
11765,240000,2,2,2,37,0,0,-2,0
11766,90000,1,3,3,34,16675,25724,-2,0
11767,160000,2,1,1,69,508,1795,-2,0
11768,280000,2,2,2,33,2557,23000,0,1
11769,260000,2,2,2,27,138990,4500,-1,0
11770,130000,1,5,1,44,36197,600,0,1
11771,500000,2,3,1,50,8408,3007,-1,0
11772,120000,1,2,1,39,870,870,-1,0
11773,210000,1,1,2,30,11272,51980,0,0
11774,50000,1,2,1,46,31370,2000,0,0
11775,210000,1,2,1,36,-16,1704,-2,0
11776,10000,2,2,2,27,8650,0,0,1
11777,70000,2,2,2,34,111308,2023,0,0
11778,150000,1,2,2,31,17878,32191,-1,0
11779,60000,1,3,2,57,40164,4482,0,0
11780,120000,1,2,2,29,0,0,-2,1
11781,80000,2,1,2,30,97260,4000,0,0
11782,490000,1,1,2,36,9271,2960,-2,0
11783,450000,1,1,1,44,16056,12808,-2,0
11784,20000,2,5,2,23,0,0,0,0
11785,10000,1,1,2,23,18729,0,4,0
11786,20000,2,3,1,44,5047,18560,-1,0
11787,50000,1,2,2,27,10000,2556,0,0
11788,300000,1,1,1,51,12983,33588,0,1
11789,80000,1,1,2,27,28251,28844,-2,0
11790,310000,1,1,1,39,32644,1041,-1,0
11791,50000,2,3,1,41,19389,1100,0,0
11792,500000,1,2,1,39,6314,26066,-1,0
11793,80000,2,3,1,40,0,0,-1,0
11794,30000,2,3,3,26,56686,2158,0,1
11795,10000,1,2,2,42,20208,2500,0,1
11796,390000,2,1,1,39,86077,23667,0,0
11797,290000,1,2,1,44,863,1225,-2,1
11798,120000,2,2,1,33,125797,6000,0,0
11799,50000,2,1,2,27,7486,0,0,0
11800,280000,1,1,1,36,8135,5313,-2,0
11801,20000,2,1,2,24,19198,0,0,0
11802,20000,2,2,2,22,2800,3000,0,0
11803,90000,2,1,2,27,65812,2000,0,1
11804,90000,2,2,1,30,81147,40711,0,0
11805,120000,2,2,2,35,930,2581,-1,0
11806,80000,2,3,1,40,11607,3000,0,1
11807,180000,2,2,1,68,296612,25000,0,0
11808,200000,2,1,2,32,12315,3249,-1,1
11809,50000,2,3,1,55,18913,688,2,0
11810,360000,1,1,2,30,1191,1191,-1,0
11811,30000,2,2,1,27,39115,500,0,0
11812,50000,2,2,2,24,3198,0,-1,0
11813,80000,2,2,1,37,2523,2459,-2,0
11814,120000,1,2,2,34,96384,4000,2,1
11815,30000,2,1,2,29,34604,284,0,0
11816,260000,2,2,2,30,498,458,-1,0
11817,50000,1,2,1,62,96442,3974,0,0
11818,30000,2,2,1,23,30500,0,2,0
11819,50000,1,3,1,59,0,0,-2,0
11820,340000,2,3,1,40,295308,10400,0,0
11821,170000,2,2,1,36,8718,5398,0,0
11822,20000,1,2,2,25,36643,2000,0,0
11823,230000,2,1,1,35,3709,1816,-1,0
11824,460000,1,1,2,28,511942,17512,0,0
11825,20000,1,2,2,56,26854,2000,0,0
11826,210000,1,1,2,30,0,0,-2,1
11827,30000,1,2,2,25,59141,1400,0,0
11828,50000,2,2,2,30,99744,3800,2,1
11829,130000,1,1,2,26,8190,5593,-1,0
11830,30000,2,3,2,24,35160,0,2,1
11831,60000,1,2,1,35,27187,500,2,1
11832,160000,2,2,2,28,4162,28377,-1,0
11833,180000,2,2,2,32,119670,3203,0,0
11834,460000,2,3,2,32,366166,63451,0,0
11835,30000,2,3,1,53,48676,8101,0,0
11836,280000,1,2,1,36,0,0,-2,0
11837,100000,1,2,2,33,159370,6510,-1,0
11838,30000,1,2,2,29,58171,1642,2,1
11839,150000,2,1,2,29,50515,0,0,0
11840,200000,2,2,1,47,11696,7877,0,0
11841,150000,1,1,2,28,149766,7600,0,0
11842,370000,2,2,1,45,440008,9000,2,0
11843,200000,2,1,2,34,0,0,-1,0
11844,200000,2,1,1,32,25388,10602,0,0
11845,30000,2,1,2,24,1800,0,5,0
11846,210000,2,2,2,27,2706,2706,-1,0
11847,120000,2,2,1,42,158340,5322,0,0
11848,470000,2,2,1,35,483830,15711,0,0
11849,60000,2,6,1,39,449,449,-1,0
11850,260000,1,1,1,53,2685,166336,0,0
11851,80000,1,2,1,28,1080,930,-1,1
11852,100000,2,3,1,47,101310,2400,0,0
11853,200000,1,1,1,38,961,1370,0,0
11854,360000,1,3,1,34,22960,0,0,0
11855,70000,2,2,1,27,71121,4500,2,1
11856,420000,1,3,1,45,702829,24000,0,0
11857,150000,2,1,1,32,-50,0,-2,0
11858,240000,1,2,1,44,12110,5919,-1,0
11859,360000,2,1,2,43,6061,9406,-1,0
11860,390000,2,2,1,30,181461,6100,0,0
11861,180000,1,2,2,27,908,1288,-1,0
11862,50000,2,1,2,25,3198,0,-1,0
11863,180000,2,2,2,26,214310,11549,0,1
11864,200000,1,2,1,41,140943,7800,0,0
11865,50000,1,2,1,36,4473,6123,-2,0
11866,280000,1,2,2,29,261,261,-2,0
11867,90000,2,2,2,40,3182,13159,-2,0
11868,420000,1,1,1,46,706833,122470,0,0
11869,70000,2,2,1,37,9225,0,0,0
11870,170000,2,2,1,34,3857,253,-1,0
11871,210000,2,1,2,48,1672,0,-1,1
11872,80000,1,1,1,33,34842,279,0,0
11873,70000,2,1,2,48,78843,7000,0,0
11874,100000,1,2,1,29,180614,6900,3,0
11875,60000,1,3,2,31,77266,5000,0,0
11876,350000,1,2,2,29,83123,4127,0,0
11877,180000,2,2,2,36,1482,9262,-1,0
11878,200000,1,2,2,30,124643,4700,0,0
11879,120000,2,1,2,26,60819,3329,0,0
11880,70000,2,2,2,24,5022,5970,-1,0
11881,200000,2,1,1,29,285115,8000,0,0
11882,200000,2,1,2,39,13531,9134,-1,0
11883,50000,1,1,1,38,49996,1886,0,0
11884,290000,1,1,1,49,20525,17701,-1,0
11885,120000,1,2,2,26,170770,4899,0,0
11886,220000,2,2,2,37,8133,4224,-1,0
11887,50000,2,3,1,50,0,0,-2,0
11888,360000,2,1,1,35,2800,0,0,0
11889,140000,1,2,2,45,97986,3275,0,0
11890,30000,2,2,2,22,0,0,-2,0
11891,130000,2,2,2,23,0,0,-2,0
11892,140000,2,1,2,35,2552,2552,-1,0
11893,260000,2,2,1,37,1006,1200,2,0
11894,50000,2,3,2,54,51007,1857,0,0
11895,60000,1,2,1,32,110253,5116,0,0
11896,20000,1,1,2,36,0,0,-2,0
11897,250000,2,3,2,26,257259,7847,0,0
11898,20000,1,3,2,27,840,780,-1,0
11899,200000,2,3,2,29,63348,2676,0,0
11900,50000,2,3,2,25,12281,3011,0,0
11901,210000,1,2,2,35,0,0,-2,0
11902,110000,1,1,2,29,5890,3930,0,0
11903,20000,1,2,2,28,3705,175,0,0
11904,250000,1,1,2,30,44369,11507,0,0
11905,10000,1,2,2,21,0,0,-2,1
11906,140000,2,1,2,30,27273,31296,-1,0
11907,100000,2,2,2,25,191738,8102,0,1
11908,130000,2,3,1,43,42754,1800,2,1
11909,80000,2,1,2,23,6202,6500,-1,0
11910,350000,2,3,1,38,16294,1284,0,0
11911,140000,1,3,1,45,0,0,-2,0
11912,120000,2,2,1,33,197,0,-1,0
11913,480000,1,3,1,46,655746,15000,0,0
11914,20000,2,2,2,24,8718,2440,3,1
11915,30000,1,2,1,43,46843,1846,0,0
11916,500000,2,2,2,48,187671,6788,0,0
11917,360000,1,3,1,55,1824,1017,0,0
11918,90000,2,2,1,34,501,501,-2,0
11919,90000,2,3,1,44,89109,3808,0,0
11920,150000,2,1,2,33,-1918,0,-2,0
11921,130000,2,3,1,49,24069,682,0,0
11922,10000,1,1,2,26,0,0,-1,0
11923,70000,1,2,1,35,68378,3100,0,0
11924,220000,1,1,2,32,340584,12288,0,0
11925,150000,2,1,2,29,13649,14649,-2,0
11926,140000,1,3,0,47,87843,9025,0,0
11927,160000,2,2,1,34,256167,9451,0,0
11928,80000,2,1,2,27,45683,160000,-2,0
11929,50000,1,3,1,39,0,0,-2,0
11930,20000,1,2,1,32,30081,2500,2,0
11931,10000,2,5,2,21,0,0,0,0
11932,320000,2,2,2,34,78990,69767,0,0
11933,290000,2,1,1,40,1100,550,-1,0
11934,50000,2,1,1,43,59478,2302,2,0
11935,140000,2,2,1,51,3167,0,-2,0
11936,140000,2,1,1,36,187164,6799,0,0
11937,50000,2,2,1,49,22143,21334,-1,0
11938,360000,1,1,2,34,0,399,0,1
11939,140000,1,3,1,43,194024,7000,0,1
11940,280000,2,2,1,48,22223,26717,-2,0
11941,410000,1,1,2,37,152970,5378,0,0
11942,30000,2,1,2,26,41093,5256,0,0
11943,50000,2,3,1,50,0,0,-2,0
11944,60000,2,2,2,26,112411,4314,0,0
11945,170000,2,2,2,29,78650,3500,0,0
11946,230000,1,2,2,28,2147,3449,-1,0
11947,30000,2,2,1,25,61757,1500,2,1
11948,360000,2,1,1,42,13058,12555,-1,0
11949,360000,1,1,1,30,4224,3490,-1,0
11950,150000,1,1,2,38,0,0,-2,0
11951,110000,2,3,1,36,0,0,-1,0
11952,280000,1,1,2,32,500,5300,0,0
11953,200000,1,1,1,37,15185,12047,0,1
11954,50000,1,3,2,33,0,0,-1,0
11955,150000,1,2,2,28,109474,4062,0,1
11956,360000,1,1,2,36,4142,2862,-1,0
11957,130000,1,3,1,49,174426,9011,0,0
11958,230000,2,3,1,48,469,1185,-2,0
11959,480000,2,2,2,48,304553,322431,-1,0
11960,30000,2,3,1,35,53565,3000,0,1
11961,150000,2,2,2,42,95557,15000,0,0
11962,500000,1,1,1,42,15825,16093,-1,0
11963,220000,2,2,1,43,0,0,-2,1
11964,360000,2,1,2,56,2628,2791,-2,1
11965,160000,2,2,1,42,233437,7944,0,1
11966,270000,2,2,2,42,0,0,-2,0
11967,610000,1,1,2,35,538633,20000,0,0
11968,20000,1,3,2,29,16099,19556,-1,0
11969,70000,2,2,1,28,18456,700,0,1
11970,260000,2,1,1,35,154153,15000,0,0
11971,30000,1,2,1,47,21668,882,0,1
11972,20000,1,2,2,34,34840,784,0,1
11973,160000,2,3,2,25,8887,3823,-1,0
11974,20000,2,2,2,23,33342,2000,0,0
11975,330000,1,1,1,61,2584,2822,-2,0
11976,70000,1,2,2,25,37758,33000,2,0
11977,300000,1,1,2,27,0,0,-2,0
11978,280000,2,2,2,30,380060,15600,2,0
11979,180000,2,2,1,33,110581,6000,0,0
11980,50000,2,1,2,50,40423,1549,0,0
11981,230000,2,3,2,30,12999,9786,2,1
11982,200000,2,2,1,51,29865,28679,-1,1
11983,250000,1,2,2,30,5094,4305,2,0
11984,100000,1,1,2,31,107065,5600,2,0
11985,470000,2,1,2,30,43698,8526,-1,1
11986,80000,2,1,2,26,4574,0,-1,0
11987,250000,1,2,1,39,46747,5000,0,0
11988,20000,1,3,1,36,2100,0,3,1
11989,360000,2,1,2,32,1505,847,-1,0
11990,80000,2,2,1,26,1256,52,0,0
11991,100000,2,2,1,27,5276,3011,0,0
11992,50000,1,1,1,40,0,200,-2,0
11993,620000,1,1,1,39,177517,6664,0,0
11994,100000,2,3,1,28,66962,1771,2,0
11995,30000,1,1,2,22,52964,3615,2,0
11996,180000,1,1,2,28,2645,3776,-1,1
11997,330000,2,1,1,36,17143,21207,-1,0
11998,90000,1,2,2,34,146100,7000,-1,0
11999,280000,1,1,1,41,710,2445,-1,0
12000,20000,1,2,2,30,0,0,0,1
12001,120000,1,1,2,37,116450,81545,-1,0
12002,240000,2,1,2,27,272122,12295,0,0
12003,80000,2,3,1,53,496,3056,-2,1
12004,30000,1,2,1,35,58838,1000,3,0
12005,70000,2,1,1,28,-5280,0,0,0
12006,20000,1,2,1,46,0,0,0,1
12007,180000,2,1,1,38,342833,13400,0,1
12008,140000,1,2,2,62,234464,12029,0,0
12009,20000,2,1,2,24,29688,1500,0,0
12010,230000,2,1,1,31,0,0,-2,1
12011,90000,2,2,2,39,177965,6500,2,0
12012,170000,2,2,1,33,362,1441,-1,0
12013,80000,1,2,2,30,97958,3826,0,0
12014,80000,1,2,1,36,45617,10000,0,0
12015,80000,1,1,2,37,148562,4900,0,0
12016,100000,2,2,1,36,168179,6500,0,1
12017,120000,2,2,2,26,4800,4800,-2,0
12018,50000,2,2,1,47,31431,600,2,1
12019,260000,1,2,1,64,5000,0,2,1
12020,180000,1,1,1,35,273406,8916,0,0
12021,30000,2,2,1,23,60064,2680,0,0
12022,80000,1,3,1,52,4266,390,2,1
12023,50000,1,2,1,36,18670,625,0,0
12024,50000,1,3,1,41,11665,1329,0,0
12025,90000,2,2,2,28,93803,4000,2,1
12026,180000,2,3,1,35,54142,5769,0,0
12027,20000,2,2,3,52,36375,1306,0,1
12028,460000,2,2,1,39,102346,85014,0,0
12029,80000,1,1,2,31,98049,5120,0,0
12030,50000,1,2,2,35,88650,3100,0,1
12031,50000,1,2,2,37,58502,4000,0,1
12032,240000,1,1,1,39,-36,0,-2,0
12033,360000,1,2,1,43,3293,2750,-1,0
12034,150000,2,4,2,23,56412,3155,0,0
12035,20000,1,2,2,24,0,0,-2,0
12036,30000,1,3,2,44,5292,0,7,0
12037,200000,2,1,2,44,40938,12069,-2,0
12038,80000,2,6,2,51,11342,196,-1,0
12039,260000,2,2,2,28,211441,8605,0,0
12040,20000,1,2,2,49,20636,1200,0,1
12041,240000,2,1,2,39,271601,9515,0,0
12042,120000,2,1,2,44,59889,2500,0,0
12043,20000,2,2,2,22,5748,0,0,0
12044,20000,2,3,1,52,11260,0,0,0
12045,430000,2,1,1,37,15507,5935,-1,0
12046,80000,2,2,1,46,74440,6000,0,0
12047,50000,1,2,2,25,58318,2171,0,0
12048,140000,1,3,2,35,101227,3880,0,0
12049,50000,1,2,1,31,101683,3900,0,0
12050,50000,1,1,2,25,79060,2306,0,0
12051,80000,2,3,0,37,5785,1968,-2,0
12052,50000,2,2,1,26,41733,2100,2,0
12053,80000,2,2,1,37,87958,4300,0,0
12054,50000,1,3,1,55,71864,5268,0,1
12055,80000,2,2,1,60,2726,3153,-1,1
12056,360000,2,1,1,52,22797,31964,-1,0
12057,60000,2,2,2,41,120102,4865,0,0
12058,290000,2,1,2,31,84853,7951,0,0
12059,50000,1,1,2,56,37000,1533,0,0
12060,360000,2,5,2,28,1230,500,-1,0
12061,440000,2,2,1,40,1713,8294,-1,0
12062,500000,1,1,1,36,389937,50000,0,0
12063,240000,1,2,2,27,0,0,-2,0
12064,100000,1,2,2,31,68802,24382,0,0
12065,200000,2,1,1,47,-2538,12800,-2,0
12066,260000,1,1,1,43,8044,6015,-1,0
12067,70000,2,3,1,53,117299,4400,2,1
12068,20000,1,3,1,53,40218,1800,0,1
12069,180000,1,1,2,38,99764,2000,0,1
12070,80000,2,2,1,44,37582,1738,0,0
12071,140000,2,1,1,41,160392,12017,0,1
12072,50000,2,2,1,26,2815,1320,-1,0
12073,120000,1,1,1,36,113234,3600,2,1
12074,320000,2,1,1,42,131909,6000,0,0
12075,70000,1,2,1,39,18790,1500,0,0
12076,120000,2,2,1,42,1647,1148,-1,0
12077,150000,2,2,2,25,168665,6200,0,0
12078,230000,2,2,1,32,0,44752,0,0
12079,30000,2,3,0,46,49495,2000,2,0
12080,290000,2,2,1,34,215742,8500,0,0
12081,50000,2,2,1,36,0,0,-2,0
12082,360000,1,1,2,34,19432,8353,0,0
12083,160000,2,3,1,56,928,0,0,0
12084,30000,2,2,2,42,24970,1100,-1,1
12085,60000,1,1,2,27,56604,923,0,1
12086,420000,1,2,1,34,404658,14154,0,1
12087,50000,1,1,1,42,58140,4016,0,0
12088,360000,2,2,2,34,0,0,-2,0
12089,250000,1,3,1,46,149837,20401,-1,0
12090,160000,1,1,2,32,194928,1900,2,0
12091,50000,1,2,2,30,117553,13100,0,0
12092,160000,1,1,2,29,14771,19880,0,0
12093,220000,1,1,2,31,9420,20,-1,0
12094,70000,2,3,1,43,55737,3400,2,0
12095,50000,1,3,1,43,34041,1023,0,0
12096,120000,1,1,2,29,79324,7036,0,0
12097,50000,1,3,3,55,38944,1752,0,0
12098,210000,2,2,1,32,252620,13000,0,0
12099,120000,2,1,2,28,16561,2000,2,0
12100,260000,2,2,1,40,266374,9543,0,0
12101,120000,1,2,1,41,90152,4000,2,0
12102,250000,1,1,2,30,350,200,-1,0
12103,30000,1,2,2,33,14071,0,0,0
12104,50000,1,2,1,28,24301,13256,-2,0
12105,70000,2,3,2,23,26116,1020,0,0
12106,200000,2,1,2,59,114832,73700,0,0
12107,100000,2,2,1,29,100437,4900,0,0
12108,200000,1,2,1,36,9340,9340,-1,1
12109,280000,2,1,2,29,3936,3720,-1,0
12110,420000,1,1,1,54,35391,23953,-1,0
12111,400000,2,1,2,32,15355,19130,-1,0
12112,180000,2,2,2,27,31701,18000,0,0
12113,340000,2,1,2,29,349512,10276,0,0
12114,500000,1,1,2,38,42156,66906,-1,0
12115,420000,2,2,2,37,41813,23295,-1,0
12116,180000,2,1,2,32,0,0,-2,0
12117,120000,1,3,1,46,178961,4548,0,0
12118,50000,2,2,1,49,39117,1551,0,0
12119,150000,2,2,2,26,72877,5377,0,0
12120,20000,2,1,2,22,21113,50,0,0
12121,150000,1,3,1,27,394281,118000,0,0
12122,40000,1,2,2,27,76722,987,2,1
12123,180000,2,1,1,30,236438,8450,0,0
12124,120000,2,2,2,43,78342,3500,0,1
12125,420000,1,1,2,42,181897,6038,0,0
12126,20000,2,1,2,29,15378,300,0,0
12127,120000,2,2,2,24,64104,2546,0,0
12128,230000,2,2,1,27,54239,4000,0,0
12129,50000,1,2,3,46,37701,1684,0,1
12130,50000,2,2,1,36,38979,1340,0,0
12131,320000,1,1,1,40,235797,9000,0,0
12132,70000,2,2,2,23,91033,2689,2,1
12133,280000,2,1,2,27,312219,12000,0,0
12134,180000,1,1,1,48,134279,6000,0,0
12135,50000,2,1,2,29,6690,7693,-1,0
12136,340000,2,2,2,25,9529,6640,-1,0
12137,200000,2,2,2,25,4527,2109,-1,0
12138,180000,2,2,2,28,30232,2000,0,0
12139,50000,2,1,2,25,80188,5364,0,1
12140,120000,2,2,2,31,240070,8073,0,0
12141,360000,1,3,1,46,0,9451,-2,0
